title,source,q1,q2,sep
The Mixed-up Colours,Puzzling_287,Can you pick the misplaced color that belongs to the other row of colors?,Which one is it?,0
What is most Unusual in Paragraph?,Puzzling_288,How quickly can you find out what is so unusual about it?,Why?,120
What is most Unusual in Paragraph?,Puzzling_288,Why?,What is unusual about the paragraph above?,696
Never shall we die....!,Puzzling_289,"   Here now the accounts of the nine pirate lords   And one impostor amidst them all      Here now their voice and story   And which impostor to die      The first of all is the chief of all   Hidden by the songs of death        The second lord brought with him a dove   And the largest army of the bunch       The third of such is the most known of such   Named by a foreigner to the original one      The fourth lord is cruel and lost   And dragged the Titan down to the abyss      The fifth pirate is known as Helen, aged yet classy   Some may call her Tethys, others, a hybrid      The sixth one birthed the iron with a feet of clay,   Known by the Greeks as horse of superiority      The seventh pirate's a distant relative to Heracles   Though in possession by the Roman army      The eighth pirate reigns up not down   Don't let it's waters deceive it's name      The ninth lord reigns down not up   The waters describe it's name      The tenth pirate may have met with Moses   Columbus looked for him but found the third instead      Answer me, yet truthfully   Which pirate is to be dead?","Also tell me the EXACT name of the sea, that's the more important part  Clue:      Pirate one is te traitor, but why?",125
♦ Series - Getting a free donut,Puzzling_290,You come up with a random number:     Hmm... [tex]?,What number should you say when you come back?,260
♦ Series - Getting a free donut,Puzzling_290,What number should you say when you come back?,Hint 2:       Do you nut see a tasty treat hidden in this?,151
♦ Series - Getting a free donut,Puzzling_290,Hint 2:       Do you nut see a tasty treat hidden in this?,Hint 3:       Why do you nut take what the cashier said literally?,0
Two part riddle - What am I?,Puzzling_291,What am I?,Who is my sister?,178
What did they kill Bob to hide?,Puzzling_292,"Bobs business cards:   (He used to be a c̐a̐r̐t̐o̐g̐r̐a̐p̐h̐e̐r̐, but then became a physicist, and finally decided that pool cleaning was easier) I scanned the QR codes, but they appeared to be jibberish: QR code 1 (always use these codes over the one in the image, the quality means some QR readers will yield different results)  ce  44  70  1d  72  df  f9  14  38  8c  82  f9  d5  ef  56  e3 cd  d4  97  34  66  b8  ad  11  3e  d9  66  5e  0b  7d  f0  a2 2a  ff  60  db  ae  5d  1e  35  5a  fa  20  e4  d4  bd  93  d4   Base 64:  zkRwHXLf+RQ4jIL51e9W483UlzRmuK0RPtlmXgt98KIq/2Dbrl0eNVr6IOTUvZPU   QR code 2  9a  da  48  d7  5d  80  ca  a0  37  41  2b  d3  dc  07  b8  85 80  73  b0  f4  3b  f4  98  48  9f  c2  6a  44  1c  ed  fe  b8 bc  91  90  98  cf  e3  2d  19  ac  d4  0d  cc  92  9c  20  92   Base 64  mtpI112AyqA3QSvT3Ae4hYBzsPQ79JhIn8JqRBzt/ri8kZCYz+MtGazUDcySnCCS   Can someone tell me, what did they kill Bob to hide?",Day 05:      Bob was a simple guy   Day 06 (relates to day 05 hint and general hint 01):      'What's here?,930
What did they kill Bob to hide?,Puzzling_292,Day 05:      Bob was a simple guy   Day 06 (relates to day 05 hint and general hint 01):      'What's here?,"Now all you need is the algorithm, I wonder where I could find that?",117
Is it possible to determine the original direction of water flow?,Puzzling_293,Is it possible to determine the original direction of water flow after 1 hour?,1 day?,0
Is it possible to determine the original direction of water flow?,Puzzling_293,1 day?,1 week?,0
Let's put a smile on that face of yours!,Puzzling_294,"Determine now who I am, and what it is I do, Who fears me, who doesn't care?",Am I one or two?,0
Meteor strikes again,Puzzling_295,Part of a phone call:    -...well why didn't you just say so?,"I've sent you an email, which you need to decrypt in order to see which part of the spaceship we need to---  -Hold on..did you say decrypt?",733
The Hallway and Tele Doors,Puzzling_297,"Assuming there's a door at the start and finish, can you arrange the teleports so that one can never make it to the end of the hallway?","Can you arrange the tele doors in such a way, you'll never reach the end?",523
The Hallway and Tele Doors,Puzzling_297,"Can you arrange the tele doors in such a way, you'll never reach the end?","If so, how many tele doors does it require, and what's the setup?",0
Capture The Runaway Mouse,Puzzling_299,"Say the mouse gets to move first; can you, with perfect play by both you and the mouse, completely box the mouse in, before it escapes the board?","If so, how, and how many turns will it take?",0
Capture The Runaway Mouse,Puzzling_299,"If so, how, and how many turns will it take?",for which this is possible?,102
Capture The Runaway Mouse,Puzzling_299,for which this is possible?,What's the largest that's impossible?,0
Just Don't Forget it,Puzzling_300,"And don't forget what I'm telling you now:  Years ago, I was in a similar place So on this occasion I will treat you with grace You have adorned yourself to match my creation But let’s not forget your lower station  Your hands are your own, and that much is clear But the work they may do gives me reason to fear Keep them under wraps, and employ no device No matter how much your mind is enticed    I will use no tools to intimidate, My existence alone should make you hesitate When you return, it best not be late For- know it now- alone I will wait    If you want memories more than regrets Then do not think these idle threats Dance around the issue, but do no more Or you’ll forever be met with a locked, closed door    Am I being too hard on you?",Do you know who I am and what I am talking about?,0
"Queen & ""paralyzed"" King vs King",Puzzling_301,Can white force mate?,For which starting positions?,0
The three girls,Puzzling_303,"M : OK, so, you're not helping, uh?","How old are the three girls, and how could the man guess it?",51
The Puzzle Hunt,Puzzling_304,Got it?,"Gorgeous, ain't it?",615
The Puzzle Hunt,Puzzling_304,"Gorgeous, ain't it?","- if you had a lisp or a slur, what else could that last part be?",248
The Puzzle Hunt,Puzzling_304,"- if you had a lisp or a slur, what else could that last part be?","A celestial object, perhaps?",0
"If 6 was 9, or 100 was 64, or M was N",Puzzling_305,"&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp; I don&rsquo;&hairsp;t care,  &emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp; I don&rsquo;&hairsp;t care &ensp; &ndash; Jimi Hendrix in If 6 was 9  But, but Jimi, what if your computer program is bugged out and can&rsquo;t tell if its bad self is coming (from&nbsp;octal) or going  (to&nbsp;hex)?","&hairsp;   What M, N, P, Q, R, S and T could do that     with the fewest digits total?",2256
Steganography TriBond™,Puzzling_307,These three have a technological attribute&hairsp;&mdash;&hairsp;me&hairsp;&mdash;&hairsp;in common:  &emsp;&emsp;   &bull; &hairsp;      What does each of these represent?,&bull; &hairsp;       How have these figured into actual criminology puzzles?,0
Steganography TriBond™,Puzzling_307,&bull; &hairsp;       How have these figured into actual criminology puzzles?,&bull; &hairsp;       What am I?,63
Can we break the coded message?,Puzzling_308,"I wish i could do this differently, but it's too late for that now, it's too late for you and for others""  Did you recognize anything here?",anything that he may trying to tell her?,0
A riddle of a reaper,Puzzling_309,"I hope this riddle isn't too easy:     Some see me as the reaper,            But am I not somehow?",Can you find out and explain what or who I am?,269
2 of each Tetris Puzzle,Puzzling_310,In Is this Tetris puzzle solvable?,Question: Is it possible to form a rectangle with 2 of each Tetris piece and if yes what would your solution look like?,262
2 of each Tetris Puzzle,Puzzling_310,Question: Is it possible to form a rectangle with 2 of each Tetris piece and if yes what would your solution look like?,Note: I have previously answered this question in the wrong place at Is this Tetris puzzle solvable?,0
Agents Stephens and Stevens,Puzzling_312,Who is Stephens looking for?,Where is that person?,0
6 nails String Art,Puzzling_313,"1- If we have a regular hexagon shape where nails are located on its vertices, how many different shapes could you form?",and     2- Is it possible to generalize how many shapes we can have at most for any kind of regular polygon?,0
Vague Function Puzzle,Puzzling_314,"If [tex], then what is [tex]?","If [tex], then what is [tex]?",0
Vague Function Puzzle,Puzzling_314,"If [tex], then what is [tex]?","If [tex], then what is [tex]?",0
Vague Function Puzzle,Puzzling_314,"If [tex], then what is [tex]?","If [tex] and j(36)=1, then what is [tex]?",0
Is there a configuration of the 8-puzzle where locking a tile makes it harder?,Puzzling_315,+-+-+-+ |1|2|3| +-+-+-+ |4|5|6| +-+-+-+ |7|8| | +-+-+-+   Is there such a configuration?,How do I find one?,809
Name that airport!,Puzzling_316,What is the name of the airport?,When (to within 5 years) was the photo taken?,0
Name that airport!,Puzzling_316,When (to within 5 years) was the photo taken?,What else can you say about it?,0
Can two corners be swapped using commutators?,Puzzling_317,"Rather I would like to understand the following:   Can a corner swap be performed using commutators and conjugates only, or is it a ""parity"" case that requires a non-commutator move to accomplish?","If it can be done with commutators, is there a nice intuitive way that I could see how to create my own commutator to solve this case?",0
Can two corners be swapped using commutators?,Puzzling_317,"If it can be done with commutators, is there a nice intuitive way that I could see how to create my own commutator to solve this case?","If it can't, is there some easy principle through which the parity can be removed?",96
Headings had had their hints long long time ago,Puzzling_318,"Hello everybody, can someone help me?","You're very close But I'm always ahead Can be beheaded but can't be fed  You can have a look inside there will be no place to hide  However, You try to enter me and more room arises suddenly  Can you explain this trick to me?",158
Puzzle of Alphabet addition,Puzzling_319,T   E   N         +   T   E   N  +  F   O   R   T   Y  ------------------------    S    I   X   T   Y  (i)   Value of F+Y = ?,(ii)  The value of TOY = ?,0
Puzzle of Alphabet addition,Puzzling_319,(ii)  The value of TOY = ?,(iii) Value of E+O+T = ?,0
Puzzle of Alphabet addition,Puzzling_319,(iii) Value of E+O+T = ?,(iv)  Value of R*T = ?,0
Puzzle of Alphabet addition,Puzzling_319,(iv)  Value of R*T = ?,(v)   Value of S+I+X+T+Y = ?,0
A riddle wrapped in a mystery inside an enigma,Puzzling_321,What is the word?,"Clue 1:      Don't eat the fish   Clue 2:      Try the bacon instead   Clue 3:      And for dessert, perhaps the Cranberry Tart or Stilton Cheese?",527
"Remove, mix, and take in: Cryptic Clues",Puzzling_322,"(7) Kind of with no way to search   (3)  Kind of cut European Union growth (4) Having no charge, lying around for days (5) Prepared without time for calmness  (8)  Yank camera in, perhaps?","(8)  Without notice, reverses course  (7)  Averages losing bet from characters (5)  To take back some ancestral data?",0
What's the pattern here?,Puzzling_323,"From the lines below, can you determine what each is describing and the commonality between each answer?","A real deluge   Quite the stark contrast   A children's game   ""That's all there is to it""   Try different combinations   Ready to rollout   For hunting purists   A stunning tactic     For bonus points, can you come up with some good examples of the opposite of this pattern?",684
My friend's bounty,Puzzling_324,"We wanted to have fun, so I created a cryptogram:     What is this sequence of numbers about?",His only activity was a question posted yesterday:     I have a list of letters... what comes next?,433
My friend's bounty,Puzzling_324,His only activity was a question posted yesterday:     I have a list of letters... what comes next?,O S A J J M ???,0
My friend's bounty,Puzzling_324,O S A J J M ???,"Easy, huh?",0
My friend's bounty,Puzzling_324,"Easy, huh?",Question   Why didn't my reputation go up?,105
My friend's bounty,Puzzling_324,Question   Why didn't my reputation go up?,Bonus: What are the answers to the numbers and the letter sequence?,0
Three-letter words. Or are they longer?,Puzzling_326,That's Spanish isn't it?,Me: Are you sure that the name 'VIC' is in the dictionary?,147
Three-letter words. Or are they longer?,Puzzling_326,Me: Are you sure that the name 'VIC' is in the dictionary?,Me: So what were the original words then?,197
Three-letter words. Or are they longer?,Puzzling_326,Me: So what were the original words then?,Me: Are you sure?,80
Three-letter words. Or are they longer?,Puzzling_326,Me: Are you sure?,What were the original five-letter dictionary words?,104
Three-letter words. Or are they longer?,Puzzling_326,What were the original five-letter dictionary words?,What did they all have in common?,0
"The man, the weapons, the time",Puzzling_327,QUESTIONS:   What is the man's name?,What was his job at the time?,0
"The man, the weapons, the time",Puzzling_327,What was his job at the time?,Where is his home?,0
"The man, the weapons, the time",Puzzling_327,Where is his home?,Who are the Penal?,0
"The man, the weapons, the time",Puzzling_327,Who are the Penal?,What were the 2 weapons names?,0
"The man, the weapons, the time",Puzzling_327,What were the 2 weapons names?,What year in time was he taken to?,0
"The man, the weapons, the time",Puzzling_327,What year in time was he taken to?,What was the building he entered?,0
"The man, the weapons, the time",Puzzling_327,What was the building he entered?,What time period was this from?,0
"The man, the weapons, the time",Puzzling_327,What time period was this from?,"Even with the time difference, how would he know his home?",0
Ernie and the Artificial Emmental,Puzzling_328,“Answer that can you?,"Can you help me understand what they were (As usual, accuracy to the nearest Ohm and micron should be enough)?",4670
"If this were an answer, what would be the question?",Puzzling_329,"And this is the riddle the Sphinx has prepared for you:     If this were an answer, what would be the question?",Can you answer the Sphinx's riddle?,0
"If this were an answer, what would be the question?",Puzzling_329,Can you answer the Sphinx's riddle?,"Hence the following is not acceptable, the Sphinx will eat you if you say:     Could you kindly ask: ""If this were an answer, what would be the question?""?",190
A Mathematical Proverb,Puzzling_330,What does the function [tex] represent?,and What is this ancient proverb?,0
Three Cards Trick,Puzzling_332,Do you know The Fitch Cheney Five Cards Trick?,Question: What code is used by Assistant and Magician?,498
"An ""outside the box"" sequence",Puzzling_333,"I found a small letters sequences on Stack Exchange, but some elements are missing :  T H B C D L PP WH ??",M CU ?,0
"An ""outside the box"" sequence",Puzzling_333,M CU ?,Question  What are the missing elements ?,0
"An ""outside the box"" sequence",Puzzling_333,Question  What are the missing elements ?,Hint 2 :     Every ?,55
A party of jealous guys,Puzzling_334,Now being the great magician that I am (didn't I mention that I'm also a brilliant hypnotist ?,"Can I always perform a sequence of wafoo moves to become the wafoo master, regardless of the initial distribution of the jealousy among the [tex] persons ?",610
Fill 3x3 magic square with distinct numbers 1..60 summing up to 69,Puzzling_335,$\left.\begin{align} x_0+y_0+z_0=69\\ x_1+y_1+z_1=69\\ x_2+y_2+z_2=69\\ \end{align}\right\}\text{columns}\\$  $\left.\begin{align} x_0+x_1+x_2=69\\ y_0+y_1+y_2=69\\ z_0+z_1+z_2=69\\ \end{align}\right\}\text{rows}$  $\left.\begin{align} x_0+y_1+z_2=69\\ x_2+y_1+z_0=69 \end{align}\right\}\text{diagonals}$  Can anyone help me out?,?,0
Tic-Tac-Toe variant,Puzzling_336,"The game differs from the usual version in the following ways:   The board is 16x16 The two players have different goals Your only goal is to get as long a line of pieces in-a-row as possible (horizontal, vertical, or diagonal) Your opponent's only goal is to limit the line of pieces you can get in-a-row (it does not matter how many pieces in a row the opponent gets) One final twist: for every move you make, your opponent gets to move twice      With perfect play can you get four in-a-row?",Or can you prove that it is not possible?,0
The magic of the primes,Puzzling_337,"""Wherefore then, now that thou art in my power, should I release thee?",Can the mathematician succeed?,595
All clock hands at equal degrees from each other,Puzzling_339,"My dad once asked me:     At what time will the second hand, minute hand, and hour hand on an analog clock all be [tex] from each other?","If the second hand ran smoothly (rather than jumping abruptly from tick to tick), would that change your answer?",175
"Oh, it is greater than God!",Puzzling_341,"   What is greater than God, worse than evil,   The poor have it, the rich require it,   And if you eat it, you die?",What is it?,0
Is this the first riddle?,Puzzling_344,"I'm quick, but can't win, you see?",Who am I?,0
The Sinister Killer,Puzzling_345,"You wonder: ""What this will be?",What's this?,333
The Sinister Killer,Puzzling_345,What's this?,Another message?,0
The Sinister Killer,Puzzling_345,Another message?,Is the killer trying to convey some message to the world?,0
"A Lover Spurned - A broken heart cries, waiting for your love. Figure out their name so that you can engage in a little rebound romance",Puzzling_346,Is this about all the heroin?,After everything?,0
"A Lover Spurned - A broken heart cries, waiting for your love. Figure out their name so that you can engage in a little rebound romance",Puzzling_346,After everything?,And this is how you repay me?,0
"A Lover Spurned - A broken heart cries, waiting for your love. Figure out their name so that you can engage in a little rebound romance",Puzzling_346,And this is how you repay me?,Now you say you don't need me?,294
Internship Available!* - Figure out what you're being asked to do before you sign up,Puzzling_348,How would you like some soggy old gramineaeze?,Perhaps acidified coagulation and bio-viscera upon heavily triticumized water?,0
Internship Available!* - Figure out what you're being asked to do before you sign up,Puzzling_348,Perhaps acidified coagulation and bio-viscera upon heavily triticumized water?,What are you being asked to do and how are they paying you?,251
"A crumbled, jumbled poem",Puzzling_349,Can you figure out the order of the lines and put it back together again for me?,"And while you're at it, can you discover what the poem was about?",0
Solutions for generic polyomino puzzles,Puzzling_350,Is there any known algorithms other than brute-force to show there is a solution or to even solve the puzzle?,What if we're given a set of tetris pieces and an irregular board?,410
Solutions for generic polyomino puzzles,Puzzling_350,What if we're given a set of tetris pieces and an irregular board?,Can we easily determine if there's a solution?,0
Solutions for generic polyomino puzzles,Puzzling_350,Can we easily determine if there's a solution?,Is it easier if we aren't constrained by the number of each piece we can use?,0
Is it possible to methodically find the total of ways to read a given phrase making a stack?,Puzzling_351,Is there a systematic approach that doesn't involve guessing?,Does it exist a way?,1946
A title for a history book,Puzzling_352,Why not make it a bit more specific?,What is the historian's name?,1482
"So easy, everyone can (and should!) do it!",Puzzling_353,What next can I tell you about myself?,"Now that I have told you all about me, What is the meaning of my story?",1133
Guide to Codes and Ciphers,Puzzling_354,"But what is a cipher, and what's the difference between a code and a cipher?",What types of codes and ciphers are there and how can I make or solve them?,0
Guide to Codes and Ciphers,Puzzling_354,What types of codes and ciphers are there and how can I make or solve them?,"(The main purpose of this post is to help out newcomers to the site who may be a bit daunted or confused at the sight of ciphers, but who knows?",0
The Four Coins Puzzle,Puzzling_355,Is it possible to form a larger square?,"If yes, how?",0
The Four Coins Puzzle,Puzzling_355,"If yes, how?","If no, why not?",0
Can you help me find out what this guy's name is?,Puzzling_356,"Instead, he sent me this:     bar.gjb.gjb.gjb.gjb/gjb.gjb.gjb.gjb.bar|bar.bar.bar.bar.bar|bar.bar.bar.bar.bar ^    bar.gjb.gjb.gjb.gjb|bar.bar.gjb.gjb.gjb/bar.bar.bar.bar.bar ^ bar.bar.bar.bar.bar|bar.gjb.gjb.gjb.gjb/bar.bar.gjb.gjb.gjb ^   bar.bar.bar.bar.bar|bar.gjb.gjb.gjb.gjb/bar.bar.gjb.gjb.gjb &lt;>    bar.bar.bar.bar.bar|bar.gjb.gjb.gjb.gjb/bar.bar.bar.gjb.gjb ^    bar.bar.bar.bar.bar|bar.bar.bar.bar.bar &lt;>    bar.gjb.gjb.gjb.gjb|gjb.gjb.gjb.gjb.bar|bar.bar.gjb.gjb.gjb/bar.bar.bar.bar.bar ^    bar.bar.bar.bar.bar|bar.gjb.gjb.gjb.gjb/gjb.gjb.gjb.gjb.bar ^    bar.gjb.gjb.gjb.gjb|bar.bar.gjb.gjb.gjb/bar.bar.bar.bar.bar|bar.bar.bar.gjb.gjb|gjb.gjb.gjb.bar.bar ^    bar.bar.bar.bar.bar|bar.gjb.gjb.gjb.gjb/bar.bar.bar.gjb.gjb ^    bar.gjb.gjb.gjb.gjb|bar.bar.gjb.gjb.gjb/bar.bar.bar.bar.bar ^    bar.bar.bar.bar.bar|bar.bar.bar.bar.bar ^    bar.bar.bar.bar.bar|bar.gjb.gjb.gjb.gjb/bar.bar.gjb.gjb.gjb   Can you help me figure out what Mr. Bar Gjb's real name is?",Hint 2:      What's an anagram of here come dots?,25
Don’t Leave Us!,Puzzling_357,Are we told cold  for your heart?,Are we too delicate   that you can hold onto us  for only a second?,0
Don’t Leave Us!,Puzzling_357,Are we too delicate   that you can hold onto us  for only a second?,What am I?,118
Globe trotting Grandpa. Where is he going next?,Puzzling_358,Is there a method to his madness?,What places is he visiting?,0
Globe trotting Grandpa. Where is he going next?,Puzzling_358,What places is he visiting?,Why?,0
Trapezoids Compound Hidden Puzzle,Puzzling_359,??,?,0
It comes full circle,Puzzling_360,"Top, Middle, Bottom, Double-Right; Double-Right; Up Left, Middle, Double-Right; Double-Right; Top, Middle, Bottom, Up Left, Down Right; Top, Middle, Bottom, Up Left, Double-Right; ???",What would fit next?,0
Lock Optimisation,Puzzling_361,What is the optimal value of [tex] to minimize the number of tries (wheel rotations) needed to open the lock in the worst case?,What about the average case?,0
Lock Optimisation,Puzzling_361,What about the average case?,"Again, how can we minimize the number of tries in the average and worst cases?",180
Lock Optimisation,Puzzling_361,"Again, how can we minimize the number of tries in the average and worst cases?",Can you generalize for any [tex]?,0
How many answers are there to this alphametic?,Puzzling_362,"If you take a problem of the form:   abc +def ---- ghij   where each letter must be replaced by a different digit (that is, all digits, 0-9 must be used once), how many answers are there?","I know of at least a few, but is there a way to find all of them without brute forcing the problem?",0
How many answers are there to this alphametic?,Puzzling_362,"I know of at least a few, but is there a way to find all of them without brute forcing the problem?",One possible answer is:     342+756=1098   can you find all the others?,0
Can you help me understanding the Stones game?,Puzzling_363,"Now you are given the total number of   stones, the total number of players and a player number and you are   asked to answer the following question: Is there a strategy for this   player to win the game regardless of the actions taken by the other   players in their turns?",How is it possible?,165
Can you help me understanding the Stones game?,Puzzling_363,How is it possible?,If the first player removes 2 stones in his first turn 2nd player will not have any stones left to play then how 2nd player will be able to win?,46
Nested word series [humans only],Puzzling_364,"How often do we notice, for example, that VOLCANOES contains the word CANOES, or that CONCERNS contains the word ONCE?",But why stop there?,0
Nested word series [humans only],Puzzling_364,But why stop there?,"The most impressive nested series I've found are 9 levels, like this:  REARRANGEMENTS   ARRANGEMENTS   ARRANGEMENT   ARRANGE     RANGE     RANG     RAN      AN      A   But why be content with contiguous letters only?",71
Nested word series [humans only],Puzzling_364,"The most impressive nested series I've found are 9 levels, like this:  REARRANGEMENTS   ARRANGEMENTS   ARRANGEMENT   ARRANGE     RANGE     RANG     RAN      AN      A   But why be content with contiguous letters only?",How about nested words in which the letters selected are not contiguous in the parent?,0
Maximize all weights,Puzzling_366,This question is related to What's the fewest weights you need to balance any weight from 1 to 40 pounds?,"([tex] as you guessed)  Strangely this time what is wanted is to maximize the total amount of weights with the maximum value of the minimum weight, [tex]?",246
Where has Andre Murrall gone?,Puzzling_367,How many times has he lost?,They must have some other hidden meaning which can be unlocked by something else...     Where has Andre Murrall gone?,225
Least amount of trips,Puzzling_368,What is the least amount of trips needed to label the switches?,Bonus thoughts:  what patterns emerge as you increase the amount of switches/lights?,161
1 0 1 0 1 0 1 0 1 0 1,Puzzling_369,What is the fewest operators you can add to form a valid equation?,[Added bonus question] What is the fewest operators you can add to form a valid equation if operators only appear on one side of the equal sign?,0
I am Round and I am Flat - Riddle,Puzzling_370,"I can be solid or I can be clear      Know the answer yet, my dear?",No?,0
Turn on all squares,Puzzling_372,What's the minimal amount of moves required to solve a given grid?,Can there be a general strategy to optimally solve any given grid?,0
Turn on all squares,Puzzling_372,Can there be a general strategy to optimally solve any given grid?,But I'm not sure if the first solution is optimal?,624
Turn on all squares,Puzzling_372,But I'm not sure if the first solution is optimal?,Can we solve a   [tex] grid in less than [tex] moves?,0
Turn on all squares,Puzzling_372,Can we solve a   [tex] grid in less than [tex] moves?,[tex] example:       Can we reach a checkerboard state in any other grids?,170
Help me please!,Puzzling_373,what can i do?,:( Can you help me?,711
"A basic calculator, a simple game. What was I playing at?",Puzzling_375,What game was I playing?,Or rather what consistent calculation did I perform on all the above 4 digit integers in order to derive the second column?,0
"A basic calculator, a simple game. What was I playing at?",Puzzling_375,Or rather what consistent calculation did I perform on all the above 4 digit integers in order to derive the second column?,"If I performed the same calculation on that number, what would be the result in the second column?",79
Tokyo metro puzzle #5,Puzzling_376,Takebashi (solved by Nick &amp; Brandon_J) ???,Ikebukuro (solved by El-Guest) ???,0
An Incorrect Summary of a Twenty-Two Day Tour,Puzzling_377,What is the actual answer?,And what mistake did Sally the mistake maker make?,0
Which video game am I in?,Puzzling_378,Which video game am I in?,Bonus: What did I find ?,0
Tips wanted on creating a successful short riddle with a unique answer without attracting unconvincing answers,Puzzling_379,What tips can you give me to avoid attracting unconvincing answers?,Are there any tips for avoiding the problem?,187
Tips wanted on creating a successful short riddle with a unique answer without attracting unconvincing answers,Puzzling_379,Are there any tips for avoiding the problem?,What number of lines/clues do people find to be sufficient to avoid inaccurate answers?,0
Getting to the Root of the Problem,Puzzling_382,How about this?,How is 893 smaller then 265?,46
Getting to the Root of the Problem,Puzzling_382,How is 893 smaller then 265?,What does this device do to calculate it's output?,816
Getting to the Root of the Problem,Puzzling_382,What does this device do to calculate it's output?,What would be the result of the calculation [tex]?,0
Confused... why?,Puzzling_383,Confused... why?,What am I?,0
Cheating aplenty at Build-a-Die 2017,Puzzling_384,"The Problem     If all players after Mr. A discover the hack, and each player designs a die best fit to win against the previous player, which player is most likely to win the competition?","In other words, of players A through I, who is most likely to win the most rolls and earn the cash prize?",0
Checks broken canine? (11),Puzzling_386,Somee cryptic crosswords clues I have made:  Checks broken canine?,And a bonus:  Too many teeth?,82
Computer Crisis Takeover! [Part 2!],Puzzling_388,Perhaps this hacker thought he'd need it to jog his memory if he ever needed to use this screen?,^   What is this password?,99
Why do you despise me?,Puzzling_389,Why do you despise me based on my culture and kin?,Why hate my strategy of approaching the situations I'm in?,0
Why do you despise me?,Puzzling_389,Why hate my strategy of approaching the situations I'm in?,Do you hate that I'm sweet in my innermost being?,53
Why do you despise me?,Puzzling_389,Do you hate that I'm sweet in my innermost being?,That I'm a medical miracle providing ultimate relieving?,0
Why do you despise me?,Puzzling_389,That I'm a medical miracle providing ultimate relieving?,"Do you know I support people, that some can't walk without me?",58
Why do you despise me?,Puzzling_389,"Do you know I support people, that some can't walk without me?",That I'm not the walls or the bars from which humans flee?,0
Why do you despise me?,Puzzling_389,That I'm not the walls or the bars from which humans flee?,Why detest the flavorful words of a poet like myself?,51
Why do you despise me?,Puzzling_389,Why detest the flavorful words of a poet like myself?,Why spit them out so repulsed as if bad for your health?,0
Why do you despise me?,Puzzling_389,Why spit them out so repulsed as if bad for your health?,Why do you despise me?,57
Why do you despise me?,Puzzling_389,Why do you despise me?,Why hate me so much?,0
Why do you despise me?,Puzzling_389,Why hate me so much?,Cause ...?,0
"Counter, Clock and Wise",Puzzling_390,Remember I told you that I am slowly turning eccentric?,And guess what?,315
"Counter, Clock and Wise",Puzzling_390,And guess what?,"Genius, right?",26
"Counter, Clock and Wise",Puzzling_390,"Genius, right?","I tried to guess the code though; if my feeble memory is to be trusted, it's composed of two words, and it's something to do with...Pagodas?",337
"Counter, Clock and Wise",Puzzling_390,"I tried to guess the code though; if my feeble memory is to be trusted, it's composed of two words, and it's something to do with...Pagodas?",Can you figure out the 4-letter passcode for me?,314
Unsolvable enigmatic 3x3x3 Rubik's cube?,Puzzling_391,"I've done corner to opposite corner moves as well as a mirror edge of it (turn cube clockwise U'L'UR U'LUR'), but it seems the cube must be a faulty one?","Bird's eye view: here my cube so F2L white on the bottom, going clockwise For cube is green, R=orange B=yellow L=dark red, D=white, Top = blue centre cross matched up on all sides with bottom right side fully placed and positioned with blue on top, F is Green, Right is Orange, Front Left Corner has U=Orange, F=blue, L=yellow, Right back 3rd layer is U=Green, R dark red, B=Blue, and far left is U=yellow, L=blue, B=Dark Red   I hope you could help me figure out an algorithm, or is this a dodgy cube?",113
Return of the Add-A-Gram!,Puzzling_393,"I think it's the 11th in the series, but who's really keeping count?",Can you identify them?,677
Counting numbers with 3 dice,Puzzling_394,"Problem  If we were given three dice to count numbers in zero-padded three-digit format starting from 001 and counting up by 1, what would be the largest countable number?",How would the dice have to look like?,0
Riddle is boggling my mind,Puzzling_395,Any ideas?,64x10 implies that there is some sort of table?,77
The Longest Word Made from Chemical Symbols,Puzzling_396,So how about combining these symbols to form words?,So how long can these words get?,108
The Longest Word Made from Chemical Symbols,Puzzling_396,So how long can these words get?,"I've managed the following examples:     Bromine-Oxygen-Carbon-Cobalt-Lithium: Broccoli (8)      Boron-Iodine-Carbon-Yttrium-Chlorine-Einsteinium: Bicycles (8)      Thorium-Uranium-Neodymium-Erbium-Oxygen-Uranium-Sulphur: Thunderous (10)   So, community, can you beat my attempts?",0
"What does it mean for a Rubik's cube to be perfectly scrambled, and how do you reach it? Without doing a checker board",Puzzling_397,Can you picture the perfectly scrambled cube?,A Rubik's Cube that's perfectly scrambled?,0
"What does it mean for a Rubik's cube to be perfectly scrambled, and how do you reach it? Without doing a checker board",Puzzling_397,A Rubik's Cube that's perfectly scrambled?,How would it look?,0
"What does it mean for a Rubik's cube to be perfectly scrambled, and how do you reach it? Without doing a checker board",Puzzling_397,How would it look?,Is it even possible?,0
"What does it mean for a Rubik's cube to be perfectly scrambled, and how do you reach it? Without doing a checker board",Puzzling_397,Is it even possible?,What exactly is a perfectly scrambled cube?,326
"What does it mean for a Rubik's cube to be perfectly scrambled, and how do you reach it? Without doing a checker board",Puzzling_397,What exactly is a perfectly scrambled cube?,"there's 6 faces to the cube, and 9 squares on each one, so how do you define the perfect scramble?",0
"What does it mean for a Rubik's cube to be perfectly scrambled, and how do you reach it? Without doing a checker board",Puzzling_397,"there's 6 faces to the cube, and 9 squares on each one, so how do you define the perfect scramble?",What would that look like?,73
