title,source,q1,q2,sep
Is MyAnimeList still good ranking site for anime?,Anime_789,"The story, the development character and I question, why this anime so cliche but get high ranking in that time?",Story about writer and their life and they have this special character too and guess what?,223
Is MyAnimeList still good ranking site for anime?,Anime_789,Story about writer and their life and they have this special character too and guess what?,"My question is, does MyAnimeList really do a good job?",45
Is MyAnimeList still good ranking site for anime?,Anime_789,"My question is, does MyAnimeList really do a good job?",Or should you just watch what you like?,0
Why is Boruto's Dojutsu different?,Anime_790,Is there a solid explanation for this?,or is it synonymous to how Sasuke only awakened his Rinnegan in only one eye?,0
Fastest-updating magazine,Anime_792,Are there manga magazines or standalone manga that update faster than weekly?,"If there are, which is the fastest-updating one?",0
What does it take to kill a Ghoul?,Anime_793,"Is Ishida just being inconsistent, or is there a reason for this?",What does it take to kill a Ghoul?,0
Are anime characters drawn seperately?,Anime_794,Are anime characters drawn separately or together?,"And does this apply to every anime series and anime character movements like when Boy A and Boy B are fighting and both have interaction with their sword, are they drawn separately or together?",269
How do the various Yurikuma Arashi adaptations relate to each other?,Anime_795,How do the various adaptations of Yurikuma Arashi relate?,"Can I just assume that the ""original"" medium was the anime?",0
How do the various Yurikuma Arashi adaptations relate to each other?,Anime_795,"Can I just assume that the ""original"" medium was the anime?","Is the manga simply an adaptation, or is it the ""original"" work?",0
How do the various Yurikuma Arashi adaptations relate to each other?,Anime_795,"Is the manga simply an adaptation, or is it the ""original"" work?",Are there any major content differences?,70
Why don't more video games get full anime adaptations?,Anime_796,Why aren't video games adapted as often?,Why is this?,223
Why don't more video games get full anime adaptations?,Anime_796,Why is this?,Why don't bigger title games (like the aforementioned Chrono Trigger or one of the many Final Fantasy games) get full-length anime adaptations?,0
How was Obito able to use Kamui immediately after awakening his MS?,Anime_797,"So, how did Obito know about the Kamui Dimension after he suddenly awakened his MS?",How did Obito figure out how to use the ability without training?,124
"Did the ""Shuumatsu Nani Shitemasu ka?"" anime cut content from the novels?",Anime_798,As not so long ago the anime adaptation of the Shuumatsu Nani Shitemasu ka?,Isogashii desu ka?,0
"Did the ""Shuumatsu Nani Shitemasu ka?"" anime cut content from the novels?",Anime_798,Isogashii desu ka?,Sukutte Moratte Ii desu ka?,0
"Did the ""Shuumatsu Nani Shitemasu ka?"" anime cut content from the novels?",Anime_798,Sukutte Moratte Ii desu ka?,"novel ended we were left with quite an open ending   My questions are the following: did the anime left some important content out (its normal to skip some as it can't be all adapted) and if so, how much?",0
"Did the ""Shuumatsu Nani Shitemasu ka?"" anime cut content from the novels?",Anime_798,"novel ended we were left with quite an open ending   My questions are the following: did the anime left some important content out (its normal to skip some as it can't be all adapted) and if so, how much?","Furthermore, if I plan to read the novels, should I start from the beginning (if the anime skipped some parts) or start where the anime ended (if you could provide that information too I'd be very grateful)?",0
Do Lag Seeing and Gauche Suede have eyebrows?,Anime_799,Do Lag and Gauche have eyebrows?,Is there any point in the anime or manga that clearly shows their eyebrows (or lack of eyebrows) or does a character ever acknowledge they don't have eyebrows?,0
Why did FMA 2003 Wrath (King Bradley) keep his skull?,Anime_800,Why did he keep his skull?,Why did he not simply destroy it or dispose of it in a place that he could not be traced to?,0
Did we ever find out what happened with Nagi between Volumes 36 and 38?,Anime_801,What happened?,Is there any supplemental material that explains how we went from the events of 334th Period to what we see in 355th Period?,0
Did we ever find out what happened with Nagi between Volumes 36 and 38?,Anime_801,Is there any supplemental material that explains how we went from the events of 334th Period to what we see in 355th Period?,Did that have anything to do with this?,145
Why did Yukine stop stinging Yato?,Anime_802,"Some people are unable to control their natural urges, so if Yukine was thinking that way and stung Yato, why is it after the whole issue he stopped stinging?","And if he continues to feel that way, what then will happen to Yato?",0
Why did Yukine stop stinging Yato?,Anime_802,"And if he continues to feel that way, what then will happen to Yato?",How did the stinging just stop?,0
Is Leonard a Whispered?,Anime_803,Spoilers for FMP The Second Raid  Is Leonard a Whispered like      his twin sister Tessa?,"If so, do we know his specialty?",0
Is Leonard a Whispered?,Anime_803,"If so, do we know his specialty?","If not, how did he become the leader of the opposition?",0
Why did Rei abandon Gendo for Shinji?,Anime_804,"What was Rei's reason for abandoning Gendo and aiding Shinji, other than deciding not be a puppet any more?","Did Rei abandon Gendo for Shinji, because of Yui's maternal instincts kicking in when Shinji called out for her, seeing that she is a clone of Yui?",0
Why doesn't Sasuke use Shadow clones?,Anime_805,So why does Sasuke did not use this useful technique in any of his fights?,And why neither of Naruto's friends from Team 11 seems to interest in learning this jutsu?,0
Why doesn't Sasuke use Shadow clones?,Anime_805,And why neither of Naruto's friends from Team 11 seems to interest in learning this jutsu?,Sure many Ninja must have felt intrigued to learn it?,83
Where does the manga for Beyblade original series end in comparision to the anime?,Anime_806,Tyson's grandfather and friends start celebrating victory before the final battle even takes place--but will the BBA Revolution actually win?,"Now, it all comes down to the following points:   Am I missing something about manga of the said series?",484
Where does the manga for Beyblade original series end in comparision to the anime?,Anime_806,"Now, it all comes down to the following points:   Am I missing something about manga of the said series?",Could it be that the said description is incomplete or wrong?,0
Where does the manga for Beyblade original series end in comparision to the anime?,Anime_806,Could it be that the said description is incomplete or wrong?,Where does the final issue of manga end?,0
Where does the manga for Beyblade original series end in comparision to the anime?,Anime_806,Where does the final issue of manga end?,Would manga be enough to reflect the complete storyline of anime?,0
Where does the manga for Beyblade original series end in comparision to the anime?,Anime_806,Would manga be enough to reflect the complete storyline of anime?,"Meaning, does there exist mini-series too?",0
Where does the manga for Beyblade original series end in comparision to the anime?,Anime_806,"Meaning, does there exist mini-series too?",Optional: where can I buy/get the complete manga for the said series?,0
Do Claymore manga and anime have different endings?,Anime_807,Can you tell me what's going on here?,Or does this simply mean that the anime's storyline is different from that of the manga?,0
Who did Amasawa-san go see in the hospital?,Anime_808,So who did she go visit in the hospital then?,"Was it a very complicated hologram and she's never taken her glasses off the entire time (hard to believe, but not impossible)?",0
Who did Amasawa-san go see in the hospital?,Anime_808,"Was it a very complicated hologram and she's never taken her glasses off the entire time (hard to believe, but not impossible)?",Or was it another person in disguise hired by the Megamass?,0
Sengoku as General Inspector?,Anime_809,"There are new unknown Admirals, but does anybody know what Sengoku's new position is?","Does anybody know what ""General Inspector"" is?",538
Saiyan Power Levels?,Anime_811,Is there not like a power level to reach the next SSJ form?,Why couldn't Gohan reach SS3 already?,69
Saiyan Power Levels?,Anime_811,Why couldn't Gohan reach SS3 already?,Or he could fight as SS2 at least?,0
Saiyan Power Levels?,Anime_811,Or he could fight as SS2 at least?,"Maybe I have to rewrite my question again:  If you read the list below,    SS1 is always at about 25,000,000 SS2 is always at about 49,000,000   If Gohan with the Mystic Sword is as strong as Goku was as SS3, there wouldn't be any difference in their strength when he would transform into SS3?",0
Why are Sharingan users less susceptible to genjutsu?,Anime_812,Can anyone explain how the Sharingan helps the Uchiha counter genjutsu?,"I understand that users of the Sharingan can easily use genjutsu on others, but how does the Sharingan help them counter the effects of genjutsu?",0
Can Gohan transform to Super Saiyan in Mystic form?,Anime_813,"But after Buu absorbs Piccolo and Gotenks, why doesn't Gohan go Super?",Is there any reason that Gohan couldn't transform to Super Saiyan form after the awakening?,0
Can Gohan transform to Super Saiyan in Mystic form?,Anime_813,Is there any reason that Gohan couldn't transform to Super Saiyan form after the awakening?,Has more information been provided on Gohan's transformation in DBS?,198
Is Hyouge Mono historically accurate?,Anime_814,"I can see that in general the events of the era seem to be more or less accurate, and all the wacky outfits probably aren't accurate (or are they?",Did the warlords of the time (especially Oda Nobunaga) have tea masters and treasure master crafted tea-ware in any way like they're portrayed in Hyouge Mono?,64
Is Hyouge Mono historically accurate?,Anime_814,Did the warlords of the time (especially Oda Nobunaga) have tea masters and treasure master crafted tea-ware in any way like they're portrayed in Hyouge Mono?,"Are any of the crafted items, at least the ones with proper names, real items from the period?",0
"Is Ashura the actual creator of the ""Rasengan""?",Anime_815,"Is this the Rasengan we know and love, or is this a different jutsu for say a wind release?","If it is indeed the Rasengan, then does this mean that Ashura is the original creator, and not Minato Namikaze?",0
"Is Ashura the actual creator of the ""Rasengan""?",Anime_815,"If it is indeed the Rasengan, then does this mean that Ashura is the original creator, and not Minato Namikaze?","If the second one is true, this could mean that Minato has some relations with the Ōtsutsuki?",0
Is Prelude to Paradise the same song as one of Hunter x Hunter (2011)'s soundtrack?,Anime_816,Am I wrong?,"If not, what song is it?",0
Is Prelude to Paradise the same song as one of Hunter x Hunter (2011)'s soundtrack?,Anime_816,"If not, what song is it?","Finally, if I'm right, is there any link between those two?",0
"Which is the series ""Lost Sheep"" of which plush doll Subaru Konoe is fan of?",Anime_817,While searching for the answer of my question What do the sheep dolls represent in Mayo Chiki?,Is this the series that is stated in Wikipedia Or there is another series?,445
How does the Elementary School Principal get away with so much?,Anime_818,Is it ever said in the manga how he can get away with that?,Why doesn't anyone (including the government) stop him or at least try to prosecute him?,0
Why was Akira naked in the first episode of Eden of the East?,Anime_819,Why was Akira naked in the beginning of Eden of the East?,Could someone provide a summary?,130
What are the limitations of the Flying Thunder God technique (Flying Raijin Jutsu)?,Anime_820,"More specifically, how many objects can a user mark simultaneously?","If it's an infinite number, then why don't they mark all the objects around them?",0
What are the limitations of the Flying Thunder God technique (Flying Raijin Jutsu)?,Anime_820,"If it's an infinite number, then why don't they mark all the objects around them?","Also, besides the number count issue, what other limitations are there?",0
How does Orochimaru exist in all of his curse marks,Anime_821,Does that mean orochimaru kinda did the same thing that Voldermoth did in Harry potter?,but then wouldn't that mean that since he sealed pieces of himself into lots of other people then he should have lost some powers or stuff?,53
How does Orochimaru exist in all of his curse marks,Anime_821,but then wouldn't that mean that since he sealed pieces of himself into lots of other people then he should have lost some powers or stuff?,*Was an explanation on how his curse seals work ever given?,88
How does Orochimaru exist in all of his curse marks,Anime_821,*Was an explanation on how his curse seals work ever given?,Can anyone clarify?,160
"What does it mean to have ""powerful"" chakra?",Anime_823,"But what does ""strong"" chakra mean?","Does it make his techniques more powerful than other, less power chakra users?",0
"What does it mean to have ""powerful"" chakra?",Anime_823,"Does it make his techniques more powerful than other, less power chakra users?",Does it mean that his YinYang balance is naturally stronger?,0
"What does it mean to have ""powerful"" chakra?",Anime_823,Does it mean that his YinYang balance is naturally stronger?,Does it make him live longer?,0
Why was the American flag censored in Excel Saga?,Anime_824,Why was the American flag censored in episode 17 of Excel Saga?,Have there been other instances where national flags are censored or is there some sort of regulation to censor flags that they must follow?,0
Is Transformers anime series or western cartoon?,Anime_825,Is Transformers anime series or western cartoon?,I watched a old Transformers series but it looks like anime and I found that Marvel inc that made Transformers so whats going on?,0
What is Shounen Bat?,Anime_826,Who or what is Shounen Bat?,Does Shounen Bat exist in the mind?,0
What is Shounen Bat?,Anime_826,Does Shounen Bat exist in the mind?,Or does he exists in reality to relieve the pain of the people who are cornered by reality?,0
What is Chino's age in Naruto Shippuuden?,Anime_827,"Chino, the character from the arc that starts at episode 484 of Naruto Shippuuden, is said to be       older than Sasuke in spite of looking like a child   Does she have a known age?","If not, what would be her estimated age range?",0
What did Enel do after being defeated?,Anime_828,But what happened?,What exactly happened on the Moon?,48
What is the source for the Androids unlimited energy supply?,Anime_829,Do the Androids have ki or another source of energy?,"If so does, Android 16 have ki since he is fully mechanical and only living beings have ki?",0
Is it possible to transfer Shinigami powers accidentally?,Anime_831,"If a person is stabbed in the chest by a zanpakuto, can they absorb half of the Shinigami's powers, or does it have to be intentional?","If it does have to be intention, is there any reason given for that?",0
"How is Phantom a ""top sniper"" when they seem to spend little time actually acting as snipers?",Anime_832,"How is then Phantom a ""top sniper""?","Or is there something I'm misunderstanding, either about the nature of Phantom's work, or about what snipers typically do?",0
Who are the characters on the girls' planes in Shirobako?,Anime_833,Did I miss something obvious?,Any ideas how these pictures / characters are related to the cast?,0
What is this 'Japanese Secret Police' Furuya Rei is in? Are they a real police division?,Anime_834,"Conan mentioned that he probably worked for the Japanese Secret Police, but who are they exactly?",Under what jurisdiction of Japanese law enforcement are they under?,0
What is this 'Japanese Secret Police' Furuya Rei is in? Are they a real police division?,Anime_834,Under what jurisdiction of Japanese law enforcement are they under?,Are they like MI5 or something?,0
What are the numbers in the background in Sae's room?,Anime_835,Do these numbers have any significance?,"Are they related to production cuts (sometimes shown in ""flash card"" style during Bakemonogatari, another Studio Shaft production)?",0
What are the numbers in the background in Sae's room?,Anime_835,"Are they related to production cuts (sometimes shown in ""flash card"" style during Bakemonogatari, another Studio Shaft production)?","What do the other strings of numbers, that don't seem to change, mean?",427
There's any clue on why Battle Programmer Shirase ended so abruptly?,Anime_836,There's any clue on why Battle Programmer Shirase ended so abruptly?,"It's sad that is, 14 years already?",77
Does the mark on Kimimaro's forehead have any significance?,Anime_837,"Is it an identification mark, or does it have any significance like a curse mark?",Is there any canon reason given for it?,0
Does the mark on Kimimaro's forehead have any significance?,Anime_837,Is there any canon reason given for it?,Is there any source for this claim?,151
How did Madara pull the Meteor stunt,Anime_838,How was this possible?,Can anyone clarify how this happened?,186
How did Madara pull the Meteor stunt,Anime_838,Can anyone clarify how this happened?,Is this a Susanoo only Jutsu?,0
How did Madara pull the Meteor stunt,Anime_838,Is this a Susanoo only Jutsu?,or is it more like Madara's sharingans ocular power?,0
Why is there a Hindi poster in Boku no Hero Academia?,Anime_839,I was curious as to why would the animators use a language other than Japanese and English given the fact that no one in Japan understands Hindi?,Anyone has any idea why is it here?,73
For how long have humans and vampires coexisted?,Anime_840,When did vampires first come into contact with humans?,"""during episode 1"") - but if that's the case, where did the vampires come from at that point in time?",136
For how long have humans and vampires coexisted?,Anime_840,"""during episode 1"") - but if that's the case, where did the vampires come from at that point in time?","Given that they have robust, structured, hierarchical societies, it can't be that they just appeared out of nowhere then, could it?",0
For how long have humans and vampires coexisted?,Anime_840,"Given that they have robust, structured, hierarchical societies, it can't be that they just appeared out of nowhere then, could it?","And if the vampires have been around longer than that, where were they, and how is it that a modern human society didn't run into them sooner?",0
How does the hole in a Hollow's chest work?,Anime_841,"For human-shaped Hollows and Espada, do the organs rearrange themselves around the holes or just cease to exist where the holes are?","Also, how do the holes not bleed?",0
How does the hole in a Hollow's chest work?,Anime_841,"Also, how do the holes not bleed?",Does skin grow around inside the holes or are the cauterized?,0
How did Rimuru get the human form?,Anime_842,"I have not read the manga or light novel of That Time I Got Reincarnated as a Slime and I am wondering, how did Rimuru Tempest get his/her human form?",Could it be that he killed and ate the girl who imprisoned Veldora?,0
Are anime still submitted to broadcasters in tape form?,Anime_843,"Early on, we learn that Musani Animation has an FTP server to store their files - So why don't they just send the file over the internet?",Are anime really still submitted by tape?,294
Are anime still submitted to broadcasters in tape form?,Anime_843,Are anime really still submitted by tape?,If so - why?,0
How is Kyousuke able to teleport Andy?,Anime_844,So how is it possible for Kyousuke to teleport him in episode 3?,Is it that Andy really isn't completely immune to ESP?,82
How is Kyousuke able to teleport Andy?,Anime_844,Is it that Andy really isn't completely immune to ESP?,Or is the teleportation a side-effect of an ESP power so it isn't negated?,0
Why not export to America?,Anime_845,Why aren't more anime that aren't renewed for second seasons in Japan sent over to America for investment and continuation?,"At the same time, could the IP of an author not be bought and turned into an American anime?",83
"Why do Spirited Away, Ponyo, and Arrietty have so much in common?",Anime_846,Is there some mystical connection to these themes or it is a mere coincidence?,Can someone shed some light on this matter?,0
Was Mitsuki decieved into being friends with Boruto?,Anime_848,"To clarify this, is Mitsuki's doubts about his will signs of emotional issues?","or did Orochimaru plan for mitsuki to become friends with boruto (and in a way, impose his will on mitsuki while making mitsuki think it was his own?",0
What's the difference between Kage Bunshin no Jutsu and Tajuu Kage Bunshin no Jutsu?,Anime_849,"Does that mean that there's a difference between these jutsus, aside from the number of Kage Bunshin created?","Or, why was the Tajuu Kage Bunshin no Jutsu sealed away?",0
How do characters in Naruto train to use elemental jutsus besides the wind nature?,Anime_850,"But how do others train to use fire, water, and earth elemental jutsus?",Do they burn a leaf and then burn a waterfall?,0
How do characters in Naruto train to use elemental jutsus besides the wind nature?,Anime_850,Do they burn a leaf and then burn a waterfall?,Do they suck the water in the leaf out and then try and move a waterfall?,0
How do characters in Naruto train to use elemental jutsus besides the wind nature?,Anime_850,Do they suck the water in the leaf out and then try and move a waterfall?,Was there any explanation for chakra natures that wasn't Naruto's?,0
"Watching order for ""Toaru Majutsu no Index"" and related anime",Anime_852,"Someone told me that ""Railgun"" came after ""Majutsu no Index"" - should I watch ""Railgun"" first then, or the second season of ""Index""?","Are there some things that I can miss if I watch them in the wrong order, like not knowing characters that were already introduced?",0
"Watching order for ""Toaru Majutsu no Index"" and related anime",Anime_852,"Are there some things that I can miss if I watch them in the wrong order, like not knowing characters that were already introduced?","And if it is Railgun I should watch second, should I watch ""Toaru Majutsu no Index II"" afterwards, or ""Toaru Kagaku no Railgun S""?",0
"Watching order for ""Toaru Majutsu no Index"" and related anime",Anime_852,"And if it is Railgun I should watch second, should I watch ""Toaru Majutsu no Index II"" afterwards, or ""Toaru Kagaku no Railgun S""?","Or is it that it really doesn't matter and I can watch both of the ""Toaru Majutsu no Index"" series before the two ""Toaru Kagaku no Railgun"" series?",0
Does the technique Kyoka Suigetsu make Rikuo intangible or just create illusions of him?,Anime_853,"Is the technique creating illusions or actually making him ""untouchable""?","So: are enemy attacks passing through illusions, passing through him, or a combination of both these things?",162
Are anime OP/ED theme songs original?,Anime_854,Are anime OP/ED theme songs original?,"Is it like after creating an anime, the producer hires a singer to sing a song for the OP/ED theme for that anime, or do they just use songs that the singer already sang for his album or something like that?",0
What happens to a Titan Shifter if they die without being eaten?,Anime_855,"But what happens to the Titan abilities should the current Titan Shifter be killed in different circumstances, besides being eaten by the Inheritor of said power?","What if the Titan Shifter is killed in combat by being blindsided on the battlefield, for instance?",0
What happens to a Titan Shifter if they die without being eaten?,Anime_855,"What if the Titan Shifter is killed in combat by being blindsided on the battlefield, for instance?",Or dies under mysterious circumstances?,0
What happens to a Titan Shifter if they die without being eaten?,Anime_855,Or dies under mysterious circumstances?,"Is the power still retained by the holder's corpse, or does the power ""drain"" away when they die?",0
Can a Devil Fruit user pass on powers to their children?,Anime_856,"If a Devil Fruit user has a child with a person or another Devil Fruit user, would said child have a similar power, the same power, or no power and just be a regular child?",Would Devil Fruit powers be any different from that?,127
Does (Taju) Kage Bushin no Justu return the user his Chakra after he undoes this jutsu?,Anime_858,Do they also return their chakra back to Naruto?,But how about his battles prior to his Senjutsu or Nine-Tails form?,490
There's a manga I like and I want it published in the West. What can I do about it?,Anime_859,How do I get these comics published in the West and is it something I can do on my own?,Any other ideas?,296
CC's loss of memory,Anime_860,Why did she lose her memory?,It is because she was not letting herself out of CC's world/ the collective consciousness?,0
CC's loss of memory,Anime_860,It is because she was not letting herself out of CC's world/ the collective consciousness?,How exactly did she (and Lelouche) destroy the first temple of Akasha?,0
"How does ""at all"" mean ""no hair""?",Anime_861,read the original Japanese text)?,What exactly does he mean?,0
Which Kennedy oration is Onsa adapting in episode 1?,Anime_862,"And yet, could you say to your heart, ""Freedom, except for Suzuki riders,"" that we are all equal before the Lord except for Suzuki?",Which Kennedy oration is she taking that from?,0
What clan is Kawaki from?,Anime_863,"     The Boruto manga has shown Kawaki to posses some form of sage transformation ability, very similar to that of Juugo's and this leads me to wonder if Kawaki might be a relative to Juugo or maybe from a clan that is closely related to Juugo's?",or like the relationship between the Uzumaki and Senju clan and something along those lines?,0
What clan is Kawaki from?,Anime_863,or like the relationship between the Uzumaki and Senju clan and something along those lines?,"This leads me to ask; is it known what clan Kawaki is from, and has the manga left any other subtle hints which could help in figuring out his roots?",0
Can Poké Balls technically catch humans?,Anime_865,"Could you, in theory, use them to catch a human being?",Is there any canon example of someone attempting it (I suppose it has probably occurred at some point in the anime for example)?,0
Can Poké Balls technically catch humans?,Anime_865,Is there any canon example of someone attempting it (I suppose it has probably occurred at some point in the anime for example)?,"Is there any canonical factor that makes it technically impossible (such as ""Humans and Pokémon are fundamentally different"", but I think I remember that this isn't true) or is it possible in theory but simply not done in practice?",0
"Who exactly are featured on the walls of Maria, Rose & Sina?",Anime_866,"I'm not sure whether this question will make sense or not but what is the symbolism or meaning behind the logos or symbols that are associated with the walls of Maria, Rose &amp; Sina?",Are they suppose to represent the current King or are they some sort of recognizement of some past Kings and Queens in AOT in the last 100 years?,0
"Who exactly are featured on the walls of Maria, Rose & Sina?",Anime_866,Are they suppose to represent the current King or are they some sort of recognizement of some past Kings and Queens in AOT in the last 100 years?,What are the logos suppose to mean?,0
"Who exactly are featured on the walls of Maria, Rose & Sina?",Anime_866,What are the logos suppose to mean?,Who is in them?,0
"Who exactly are featured on the walls of Maria, Rose & Sina?",Anime_866,Who is in them?,"If its not a person, is it suppose to represent or show how humans have managed to survive from titans in 100 years?",0
"Who exactly are featured on the walls of Maria, Rose & Sina?",Anime_866,"If its not a person, is it suppose to represent or show how humans have managed to survive from titans in 100 years?",Does anyone know?,137
How was Robin able to stand despite being cuffed with Seastone?,Anime_867,Where does Robin get all this energy from?,How come her energy isn't completely drained as it was with Luffy's?,0
Is the person who appeared at the very end of Fate/Stay Night UBW (desert scene) Archer or Shirou?,Anime_868,"If that's true, then why is he travelling alone and not with Rin?",Or is this supposed to be a time leap and not a metaphor?,1034
Is the person who appeared at the very end of Fate/Stay Night UBW (desert scene) Archer or Shirou?,Anime_868,Or is this supposed to be a time leap and not a metaphor?,What's the right conclusion?,0
Who is first lieutenant Schrödinger?,Anime_869,Do we have more information regarding Schrödinger?,"He's everywhere and nowhere, but how does that work in case his head is blown off?",0
Who is first lieutenant Schrödinger?,Anime_869,"He's everywhere and nowhere, but how does that work in case his head is blown off?",Could anyone try and shed some light?,0
Why did Sting and Rogue kill their father dragons?,Anime_870,Why did Sting and Rogue kill their father dragons?,"Is it to become third-generation dragon slayers, or what?",0
Is there a difference in terms of story etc when watching a dubbed anime over a subbed?,Anime_871,Magi- Labyrinth of Magic over watching the subbed version of it)?,"Ever I was oblivious or just plain blind but I actually never noticed this before (besides the voices of course) and since I have never actually watched the same of an anime series in both dubbed and then re-watched it in subbed to compare it, do you actually miss out on anything important or paramount?",249
Is there a difference in terms of story etc when watching a dubbed anime over a subbed?,Anime_871,"Ever I was oblivious or just plain blind but I actually never noticed this before (besides the voices of course) and since I have never actually watched the same of an anime series in both dubbed and then re-watched it in subbed to compare it, do you actually miss out on anything important or paramount?","Is there any difference in terms of the story, how the characters are developed or how the storyline runs when you watch a dubbed anime over the subbed version of it which is in Japanese?",0
Did griffin know about the beleith's activation?,Anime_874,I just binge watched all 25 episodes of the berserk anime and I am curious to if Griffith knew that the Beleith was activating when the eclipse started?,Did that have any significance?,132
Why weren't Gigai used for Spearhead?,Anime_875,But why weren't Gigai considered?,So why wasn't it considered to use Gigai instead rather than scrap Spearhead altogether?,219
How does the One piece Bounty system work?,Anime_877,Do the Marines kinda depend on information from newspaper media outlets to increase or award a bounty?,Is the Bounty based more on popularity within the media?,101
How does the One piece Bounty system work?,Anime_877,Is the Bounty based more on popularity within the media?,"Also, what warrants a decrease/withdrawal in Bounty?",0
How does the One piece Bounty system work?,Anime_877,"Also, what warrants a decrease/withdrawal in Bounty?",I know it has never technically happened but is it ideally possble?,0
How does the One piece Bounty system work?,Anime_877,I know it has never technically happened but is it ideally possble?,"My last question is how a pirate with a bounty can actually turn in another pirate for their bounty, are there any set restrictions on awarding Bounties?",0
What Happens to a Sub Soul when a Soul Reaper reclaims their Gigai?,Anime_878,"So when a Soul Reaper leaves their Gigai leaving it to the Sub Soul, what happens to the Sub Soul when they take it back over?",do they get ejected like a Mod Soul or are they simply destroyed?,0
What is the idea for exchanging Alice stones for engagement based on?,Anime_879,Is this based on any specific Japanese tradition?,"If not, what is it based off of?",0
What's up with the Black Butler intermissions?,Anime_880,"(so fairly new to the series) but I noticed that every time there was an intermission or brief break in between the episode, it always seem to feature either Ceil or Sebastian next to what I think is a tarot card?","I don't mind spoilers just so you know and maybe I am a bit slow, but is there a relationship or connection between the cards and how they always pop up in intermission to the storyline etc?",0
How old is Alucard?,Anime_881,How long did he live?,Do we have an estimated timeline of events?,0
How did no one notice that Rukia's special order was defective?,Anime_882,"If Kisuke's supplier marked it as such, firstly wouldn't they have had it destroyed because of Soul Society's orders to destroy Mod Souls?",How did no one notice that Rukia's special order was defective before she came to pick it up?,390
How does the state know when people transmute something into gold?,Anime_883,"So, how will/how does the state know when someone has transmuted something into gold?",How do they deal with this?,0
Dating simulator anime?,Anime_884,Can someone help me identify the name of this anime with a dating simulator involved?,Does anyone know the name of this anime?,253
"Why did Sakurako call Akari a ""betrayer""?",Anime_885,What is the real meaning of these words?,Why did Sakurako say that?,0
"Why did Sakurako call Akari a ""betrayer""?",Anime_885,Why did Sakurako say that?,So I guess the answer may lie in previous chapters?,264
Is this TK's real name?,Anime_886,Does anybody know what these letters are?,"And, do these letters signify TK's real name?",0
"Exceed rank 8, 9, and 11",Anime_887,"No Game No Life have 16 race and ranked from 1 to 16, based on this wiki  There are :   Old Deus     Phantasma Elemental    Dragonia     Gigant   Flügel Elf ?",?,0
"Exceed rank 8, 9, and 11",Anime_887,?,Exmachina ?,0
"Exceed rank 8, 9, and 11",Anime_887,Exmachina ?,"Dhampir Lunamana Werebeast Seiren Imanity       Anyone know about race ranked 8, 9 , and 11 ?",0
How is the title of Yonko earned?,Anime_889,What I'm trying to understand is how a pirate actually attains such a level; is it in any way related to the actual bounty of that individual or their second in command?,we all know that Kaido and big mom had subbordinates who attained bounties roughly around 1 billion; is that the prerequisite for becoming a Yonko?,0
How is the title of Yonko earned?,Anime_889,we all know that Kaido and big mom had subbordinates who attained bounties roughly around 1 billion; is that the prerequisite for becoming a Yonko?,Or is it more about who is closest to becoming the pirate King?,118
How is the title of Yonko earned?,Anime_889,Or is it more about who is closest to becoming the pirate King?,Or more like whoever can defeat a Yonko automatically snatches the title?,0
How is the title of Yonko earned?,Anime_889,Or more like whoever can defeat a Yonko automatically snatches the title?,"I ask this mainly because of a lot of theories floating around about luffy becoming the 5th Yonko;      After luffy crashes Big Moms wedding and made it out alive, ""Big news Morgan""   announces him as the 5th Emperor of the sea and that really confuses me; Is all it takes to become an Emperor an announcement from a media outlet?",0
How is the title of Yonko earned?,Anime_889,"I ask this mainly because of a lot of theories floating around about luffy becoming the 5th Yonko;      After luffy crashes Big Moms wedding and made it out alive, ""Big news Morgan""   announces him as the 5th Emperor of the sea and that really confuses me; Is all it takes to become an Emperor an announcement from a media outlet?","To sum it up, My question is on how a pirate becomes known as a Yonko, is there a deeper meaning to the title itself?",0
"Why does Sakura's inner voice say ""cha"" at the end of her sentences?",Anime_890,What is the reason for this?,"Is this something she picked up from her parents like how Naruto inherited his mother's habit, or is there some other explanation for this?",0
What's the proper reading order for the manga in the Steins;Gate series?,Anime_891,So what about the other parts?,Are they the same story too or are they sequels and is there a specific order I should use to get the most out of the story?,0
"Who were the previous ""Emperors of the Sea""",Anime_892,"Just like the way there have been multiple Kage's over the centuries (in the Naruto-verse), have there also been yonko's for previous generations?",Or Did Shanks replace a previous Yonko just like how      Blackbeard replaced Whitebeard?,221
Do people notice Kaneki's hair changing?,Anime_894,"In the manga, it is a little bit better explained, but the point is: in chapter 62 of the manga, Jason just walks into the room with his hair white, and Jason doesn't even notice it?","I know Rize noticed it, but did Jason or anyone else do so?",0
Translation for the ability graph,Anime_895,Can you please translate it?,"And, what do the big capital letters (D, E, D, A, D and C) stand for?",0
Why do the Homunculi look the way they do?,Anime_896,What is the reason for which the (Fullmetal Alchemist: Brotherhood's) homunculi look the way they do?,"I know they mean to represent the sins from which they were created, but is there a common image in Japanese folklore for them?",0
Why do the Homunculi look the way they do?,Anime_896,"I know they mean to represent the sins from which they were created, but is there a common image in Japanese folklore for them?",Greed... ?,219
Why do the Homunculi look the way they do?,Anime_896,Greed... ?,Pride       is a child????,487
Why do the Homunculi look the way they do?,Anime_896,Pride       is a child????,Is there a pattern I'm losing here?,81
