Index,title,body
486,Is Earth an organism?,"According to Wikipedia, ""all known types of organism are capable of some degree of response to stimuli, reproduction, growth and development and self-regulation via homeostasis."" Further, watching a video like the ""Earth Breathes as Seasons Change"" (which is from NASA) - superficially gives the sense that the ""Earth is alive"" so to speak.   Is Earth an organism? Since there is no unequivocal definition of life, the current understanding is descriptive. To define Earth as an organism, your answer most show either via observed phenomena or theoretically observable phenomena that Earth exhibits all or most of the following traits: Homeostasis, Organization, Metabolism, Growth, Adaptation, Response to stimuli, and Reproduction. "
487,how can a asterisk/star like crack occur on a rock?,how can a asterisk/star like crack occur on a hard pyroclastic rock? Could it caused by a meteroite or by some other mechanism?   You may see the shape of the rock on attached photo. 
488,Solar Cycle 25: Can a strong solar storm trigger a violent geomagnetic shift?,"In light of the material presented in the link, hopefully not disregarded as a complete mumbo-jumbo, I would like to pose a simple question, as mentioned above in the question -   While we are entering Solar Cycle 25: Can a strong solar storm trigger a violent geomagnetic shift?   Research. Thank you for reasoned, precise and specific replies.  "
489,Biomes that existed during the Paleocene-Eocene Thermal Max (PETM),"I understand that you could fill multiple books with descriptions of the PETM and the mechanisms that incited the event. I have always wondered what regions of the world were covered in what types of biomes.  I have read that there was virtually no ice, the tropical latitudes experienced a period of unbelievable wetness, and that many Asian mammals migrated north.  Were the tropics massive rainforests and jungles? Where might we have found desserts during this time? I know that the continents looked much more different than they do today, so if someone could just generalize what parts of the world were covered in what biomes my curiosity would be satisfied. "
490,Does the shear modulus of silicate minerals vary significantly with changes in P and T?,"I know that the bulk modulus, K, varies with pressure and temperature for silicate minerals and liquids, but what about the shear modulus? If so, is the change drastic for changes from standard temperature and pressure to mantle conditions? "
491,What is the most real-time method of determining SPI?,"For drought monitoring related to vegetation, I need to calculate Standardized Percipitation INdex for a given area. Where can I find the most real-time percipitation data to do this? The best I've found is CHIRPS data, which has a latency of one month. Is there any freely available data that is more up-to-date? "
492,What is the collective name for the seas of Indonesia?,"The seas in Indonesia or Sunda Shelf or Southeast Asia separates the Indian Ocean and Pacific Ocean. The seas in Indonesia itself are broken into many parts due to presence of islands such as Sunda islands, Philippines etc. Examples include Java Sea, Celebes Sea, Banda Sea, Flores Sea etc.   Is there a collective term to name the seas of Indonesia as a whole region???  "
493,Why do allophane soils behave as gels?,"It is notoriously difficult to determine the texture of soil containing allophane and immogolite. According to the literature this is because the clay fraction ""behaves as a gel"", i.e. it's not possible to disperse the particles from each other. But why? What actually happens? Somebody who knows, or who has a reference to where it is explained?  "
494,Did the Azolla Event 49 Million Years Ago Result in an Extinction Event?,"55 million years ago, the world was literally a jungle.  With such high temperatures, rainfall and humidity, life could proliferate.  But 49 million years ago, something drastic happened: The Azolla Event, where ice was forming at the poles.  The culprit?  A kind of plant called Azolla.  Within 800,000 years, photosynthesis and carbon sequestration from those plants reduced the atmospheric quantity of carbon dioxide from 3500 parts per million to 650.    [figure from Atmospheric carbon dioxide concentrations over the past 60 million years]    But the real question here is--did the cooling caused by the Azolla Event create a major extinction event of plant and animal species? "
495,At what point are water droplets too small to make a rainbow?,This question asks How to tell if fog is made out of water droplets or ice crystals?   I know that ice fog makes a rainbow where fog does not.  Ice crystals aside: How does the water droplet size determine the characteristics of a rainbow? When is a water droplet too small to make a rainbow? 
496,How temperature anomaly are measured,"Temperature Anomaly is the measure used to show that the earth is warming. The formula for temperature anomaly involves in the subtraction of average temperature measurement over 30 years considered as a base line temperature . Usually temperature anomaly graphs starts from 1880, was the average taken from 1850 or which 30 years was used in the baseline or average temperature calculation?  can you suggest places that i can learn about these and get these data?  even though subtracting the baseline temperature reduces the influence of errors in measurement, still how are these error accounted for in these graphs? even modern thermometer have +/- 0.5 deg error how are these error removed from the dataset?  "
497,Oscillations in the Keeling curve?,"I'm having a slightly difficult time understanding the Keeling curve, pictured here:    I understand that carbon dioxide (ppm) is increasing with respect to time, but why is there an oscillation between the summer months and winter months? I have two guesses but I'm not sure if they are correct:   Changes in density due to temperature? More plants in the summer, resulting in less carbon.   Are these guesses correct?  "
498,What atmospheric phenomenon am I seeing in this photo?,"On a trip to Brighton, England on April 12th, 2015, I noticed this strange plume in the sky over the English Channel at about 13:00 hours. It looks like;   Something that fell out of the sky - the news and other chatter over the following days revealed nothing which would support that. A tornado/wind vortex drawing water up from the surface?     Please note, I took this photo with my phone, with the window down and it is completely unedited. Is this a meteorological phenomenon, and if so, what is it? "
499,Wet and dry seasons - what are they and how do they form?,"While asking questions on Worldbuilding, I keep hearing about wet/dry seasons. Obviously, one has rain and the other doesn't, and I've gathered that they occur with regularity on an annual basis, but what exactly are they? What causes them, and when/how often do they form?  "
500,Meaning of Coupling in Modelling,"The Community Earth System Model (CESM) is described as a      fully-coupled, global climate model that provides state-of-the-art   computer simulations of the Earth's past, present, and future climate   states   I've come across ""coupling"" and ""coupled model"" many times but still have trouble with the term. What does ""coupling"" and ""fully coupled"" mean? Does refer to the physics or numerical aspects? "
501,What percent of the Earth's core is uranium?,What percent of the Earth's core is uranium?  And how much of the heat at the core is from radioactive decay rather than other forces? 
502,"Tornadoes meeting with an Immovable, Unbreakable, Large Cube","What would happen to a tornado if a Large, Immovable, Unbreakable and Obsidian Cube was in its path?  The tornado is on a flat plain... but is heading towards the cube.  By large, I mean the length of the cube's edges is as long as half the width/height of the tornado, whichever is larger.  Or is this more Physics, instead, of Earth Science? "
503,"What color is the Sahara desert, as seen from orbit?","In images of the Earth taken from spacecraft (or composite images thereof), the color rendering seems to be really inconsistent.   Examples   (Source: NASA, [website]This is one of NASA's composite images. Here, the Sahara is yellow.   (Source: NASA, [website]This is a photo from an Apollo mission. Here, the Sahara is an orange/red ochre. This is a very different color.  I realize that there are annual variations to be expected in the color of the landscape, but the above differences seem to be too large to be accounted for by that effect.  Is the Sahara ochre or yellow? "
504,Do forests affect local rainfall and climate significantly?,"I know that forests can change the local temperature, but what about rainfall?.  Do forests affect rainfall in their region? I have read that if a forest is very big, it can cause minor changes to local rainfall and temperature.  How does that work? "
505,(Why) Is there more landmass on Earth's Northern hemisphere than the Southern Hemisphere?,"This Question on Worldbuilding is based on the presumption that there is a greater amount of landmass on the Earth's Northern Hemisphere than there is on the Southern Hemisphere.   While researching to form an answer to this question, I found it difficult to find a map that accurately portrays which hemisphere actually has a greater landmass, and started thinking about the actual nature of the question - assuming there is a greater concentration of landmass in the Northern Hemisphere than the South, why is that?   Does it have anything to do with the rotational procession of the Earth? Is it more related to the Earth's natural fault lines?  Or is there something else that influences a greater accumulation of land mass on our Northern Hemisphere (if that is, in fact, an accurate assumption)? "
506,Will a nuclear bomb stop an earthquake from happening?,"I was recently watching the San Andreas trailer and a thought occurred to me as to how best to prevent earthquakes. I figured, why not nuke it? My professor said that it's possible for nukes to stop hurricanes so it got me thinking as to what else nukes could stop (besides humanity). The friction that develops is because of two plates moving against each other, right? So if you used enough nuclear bombs to completely obliterate a plate, the other plate wouldn't have anything to rub against, correct? "
507,Mud bricks with shale,"I have recently bought a medium sized plot of wood/scrub land. Half of this plot was once used to dump shale from coal mines, which means I have a lot of shale.  I have been wondering/looking for possible uses for the stuff. One thought I've had is to make ""mud bricks"" however I can't find any mention of whether it is possible or not. I know the traditional method uses loamy soil but would it work with shale?  I don't have a kiln or any way of baking the bricks, so would be reliant on the sun. I was thinking maybe adding water and maybe some loam?  Aside: there are no suitable tags for my question and I do not have the reputation to add any, I'm thinking I could be on the wrong site for this question, if I am, please advise me of a more suitable one.  "
508,Groundwater unloading and corresponding changes in fault zone stick-slip behavior,"I was intrigued by this Slate piece, more or less a summary of Amos et al. (2014)'s Nature article, which essentially states that groundwater depletion and subsequent crustal unloading causes a decrease in the stress normal to the San Andreas fault, thus bringing the fault ""closer to failure"" (to quote from the abstract).  Does that mean, as Eric Holthaus, the author of the Slate post suggests, Amos and his co-authors believe that due to the drought, the next ""major"" earthquake may not be quite as significant in magnitude? (The idea being that an increase in small-magnitude slip events over several years will help ease the intensity of short-period rupture propagation during a larger event?) Or, does it mean that the released stress is just being redistributed to locked sections of the fault system, which I assume experience decreased Mohr–Coulomb forces due to the region wide groundwater draw down? Elsewhere in the Slate article, for example, Holthaus notes that the August 2014 Napa Earthquake actually redistributed some of its released stress onto the Hayward Fault, which doesn't quite seem to support the ""easing"" hypothesis.  Am I wrong in thinking that the two ideas referenced (easing vs. redistribution) might be mutually exclusive? I sort of wish Holthaus had delved a little deeper in his analysis, since it seems that the clarity of the Slate article takes a fair hit from this inconsistency. "
509,What is the geothermal potential of a volcano?,"If there were lots of geothermal plants—even mobile ones—near a volcano, how much power could this provide? Could the sapping of some of the heat energy make the volcano less likely to erupt? "
510,How do geologists find ore deposits?,"From my research, there is lots of information on how to extract ore, but I can't find any information on how these ore deposits are found in the first place, apart from 'looking for surface formations'. So, what kind of formations would exist for different types of ore? Are there any other ways of finding ore?  "
511,Flexure of a viscous lithosphere - derivation,"I have been trying to figure out solution for the fourth order differential equation of flexure for a viscous plate.   The fourth order differential equation for a viscous plate is given as  [tex]  here, [tex] is a function of viscosity and elastic thickness, and [tex] is the specific weight.  My solution so far is  [tex]  where, [tex] is the maximum deflection, [tex] is function of [tex], [tex] and [tex]; and [tex] is function of [tex] and [tex].  The problem with my derivation is I am not sure if it correct and I do not have a way to check it. Moreover, the [tex] term is an issue as it resolves to constant integer, which is not physically likely. Anyone out there, who could help me get on the right path? Any papers, any links? "
512,Should one extract wavelet from seismic or well log for the generation of synthetic traces?,"Synthetics are generated by convolving reflectivity series with the known wavelet. I have seen most of the wavelet are extracted from seismic data itself. Is there any hard and fast rule, or can one extract wavelet from well log as well? If so which gives better result in terms of correlation? The wavelet extracted from seismic or well log data? "
513,What ice phenomenon are we seeing in this video?,"I don't know what this YouTube video shows, but it appears to be half glacier and half ""the blob."" It almost appears to be ""growing"" although I assume it's being pushed somehow.  Can someone tell me what this is called, what causes it, and how common it is?    Warning: Strong language in the video. "
514,Confusion about grid registration concepts and their relevance in modelling,"I'm trying to make use of the ETOPO1 dataset as the bathymetry input of a wave model. I came upon this discussion of grid registration: Registration of Structured Square-Cell Grids.  I read this material several times and I'm still confused about some things. From what I understand of the diagram on that page: the blue dots represent the data values. We know from the dataset what the latitude and longitude of each of the blue dots is. And for each blue dot, it is always in the center of the cell, which is the area it represents. If I'm right so far, what is the difference or significance of these two schemes? What is the purpose of the red lines? Why might there be an ambiguity, since we already know the locations of the blue dots and the data values at those locations? Does it affect how we interpret the data?   If anyone can help me with this, or point me to relevant resources, it would be much appreciated. "
515,Is ice also created ín cold water of the oceans?,"Salt water of the oceans could freeze into ice at a temperature of -1,8C. Now there is a lot ice on the poles but of all the floating ice how much is that a grown in and of the water itself?  With other words, is the current of the ocean waters an obstacle for creating ice or is there a minimum temperature at which water in each case will turn into ice independent of currentstreams and is this temperature reached in the articpoles?  So I'm not asking about snow what is pressed into ice on the poles. "
516,"Lava and Magma, Meteor and Meteorite--What's the Difference?","Some features of Earth (and beyond) have been bugging me for quite some time.  When molten rock is beneath the surface, it's called ""magma"".  Above the surface, it is called ""lava"".  When a bolide is in orbit of any planet, it's called a ""meteoroid"".  When it makes contact with the atmosphere, it becomes a ""meteor"".  When it hits the surface, it becomes a ""meteorite"".  But changing one's name based on a change in location is, at best, superficial and has no relation to chemistry and composition.  Are there any REAL differences between magma and lava?  Are there any REAL differences between a meteoroid, a meteor and a meteorite?  If not, then why do we call them by different names? "
517,"How can we have ""floating"" and convection currents in a non-liquid mantle?","I've always thought the earth's layers were as follows:   Crust, a few dozen KM think in most places Mantle, completely composed of liquid rock and molten metals, a few thousand KM thick Outer Core, molten iron Inner core, solid iron   The mantle being composed of a liquid made a lot of sense. The idea of plate tectonics floating on top of magma and bumping against each other made sense.   However, I've been told by Michael that the mantle is completely solid, which seems to not work as well with the ideas of   Floating/moving plate tectonics Convection currents   If the earth's mantle is solid, why don't we say the plate tectonics are ""resting on"" the mantle instead of ""floating on""?  How can we have convection currents through something that doesn't flow? Even if the solid rock in the mantle can why doesn't the heat just distribute itself evenly through conduction, and negate any convection tendencies?  I realize that entire books can be written on this topic, so a generalized answer is fine. "
518,How much and what kind of radiation passes through a cloud?,"I've read that 80% of sunlight is passing through clouds. Now there a small clouds and big clouds so it should be some average. Is this true or is the amount of sunlight passing throug a cloud really much more depending on the size of clouds. Is it for instance on a totally cloudy day that only 30% is passing and on a nice summerday when a cloud comes by it is 90%. Probably it depend on how high in length the clouds are.  But perhaps even a more interesting question is, are all wavelengths passing though on the same level? So is uv-light passing even easy as infrared light? In my experience though when walking in the sun it feels that much more than 20% of those warm IR-rays are being blocked by clouds (even if they are very tiny). So is it possible that even 70% of the IR rays are blocked or perhaps relatively moren than visible light or UV-light? "
519,Why cannot people burn all the atmospheric oxygen?,"We are told that photosynthesis, developed a couple of billion years ago has produced all the atmospheric oxygen. I wonder, why did the process stop? Why do modern plants prefer to recover the entropy whereas ancient ones...   Actually, the ancient ones separated the carbon-hydrogen fuel from the oxygen. The modern trees consist of this fuel which re-joins with the oxygen afterlife. But why didn't this happen to the ancient plants? Where did the ancient carbohydrates go? If it is the oil and gas we can burn it. Why do you say that we do not have enough fossils to burn all the oxygen? Where are the ancient plant bodies deposited so securely that we say for sure that they cannot come back into the contact with the oxygen? "
520,Large scale structures in the Sahara – what are they?,"In Google Earth we can see some very clear lines in the Sahara.  In the screenshot below you can clearly see these lines starting at the top going southward, then gently curving westward towards the bottom.  What are these structures and how were they formed?  Are they related to the wind?  Some sort of flow?  Are they surface structures or they are embedded deep in the rock?  Or something else?  I realize that this may be a trivial question for anyone with some knowledge of geology, but I really wasn't able to google up the answer.   "
521,Why are lenticular clouds circular?,"I recently visited Japan, where I observed a lenticular cloud above Mount Fuji:    Curious by the cloud, I looked it up and found it it's a lenticular cloud, that forms because of rising moist air coming into contact with cooler air. However, why is it circular? If I would look at it from above would it still be circular? Since air moves in a certain direction, I would expect the cloud to be laminar and elongate towards one direction rather than circular.  What makes it circular? "
522,Recovery From the Great Dying,"252 million years ago, Earth underwent its worst, most violent chapter in the form of the Permian-Triassic extinction event, or ""The Great Dying"".  70% of the terrestrial species and 95% of the marine species became extinct.  There was one thing that I had noticed in Permian and Triassic landmasses--both periods had Pangaea, all the world's continents clumped together into one singular landmass.  And recent evidence has found that it took life ten million years to recover from the Great Dying.  So why did it take so long?  Was the damage of the Great Dying that extensive?  Or did Pangaea play a part in delaying the recovery process? "
523,Explanation for single rainbow that contained colors several times,"I saw a rainbow outside Silverton, CO last week that for a few minutes seemed to show part of the color cycle (red to purple) several times within the same band. This picture is how it looked to my eye. I assume this is some refraction phenomenon of multiple rainbows, or ... ? It was also a double, but that part isn't shown.     I took another picture a few minutes later of it looking normal (the rainbow brightened, the droplets were bigger, and there was a strong double):    What is causing this strange banding?  "
524,Is there a seasonal difference in the average cloud floor?,"It always looks like clouds are so much higher in the sky (altitude) in the summer than in the winter. Is that true? If not, is there some sort of optical illusion? If so, why is that?  I live in Iowa, so I don't know if this is a phenomenon that exists in all climates, just temperate climates, or just the US Midwest. And, for that matter if this actually happens or if I'm just misinterpreting what I'm seeing.  "
525,Do winds behave like waves?,"Like a sound wave, there are compressed and dilated regions in the air. But do compressed regions also occur in winds. If one considers squalls, they feel like a compressed region of air. Perhaps they are too great to be considered as a kind of amplitude, but is there anyway a kind of wave in wind?  In the other question/answer is not mentioned anything about forming waves. So does wind behave (perhaps only a little bit) with sound-wave compressions and dilations? "
526,Desalination and Weather Impact?,"I have a question I've always been curious about regarding the topic.  As I understand it, the desalination process is that they take the salt water, create usable water from it and then salt sludge is pumped back out into the ocean.  When I've read about it an issue from this seems to be that the waste is bad to the ecosystem they pump it back into plus that extra salt can't be that good for the ocean as a whole and its inhabitants.  I understand that one plant might not be that much of an impact on the ocean as a whole but if it became more standard and over 50yrs+, especially with the changing climate and droughts maybe it would and there are greater ecological issues.  My question is: Why can't they just pump the salt water into a designated area in the desert?    I live in California and we have plenty of desert and every time I head out toward Las Vegas or travel up north I think about this.    Why couldn't some chunk of land be allocated where raw salt water can be pumped into and then let it evaporate?  Wouldn't that just generate more rain which, at least in the winter, create more snow pack in the mountains and help create drinking water more naturally?  The salt and stuff left behind could just stay there and become a salt flat.  At a minimum couldn't they process the water and then pump the sludge into the desert (the remaining water would still evaporate) and it seems to me that would be a better solution than putting it back into the ocean for it to have more salt.  If it could be done on a reasonable scale, maybe some land that was once unusable could be terraformed to forest which would help with the climate, pull carbon out of the air, and on a 5 or 10 year cycle the trees can be cut down made into mulch and then new ones planted...  Not the salt water or land where the salt is left but additional land allocation for this (we do have a LOT of desert) and I know sand would need to be cultivated but we also have a lot of cows and organic material we can use to help convert the sand into more usable soil.  Running some pipes from a coast inland while posing some logistical challenge doesn't seem unreasonable to me.  Better than oil pipelines...  Thanks for the responses "
527,Relative dating of intrusion,"I am quite new to geology and have a realtive dating problem which I am a bit unsure of. I know very well the principle of superposition, principle of cross-cutting, etc., but am still a little bit unsure on one part.  The problem is illustrated in the following picture:    My question is about the intrusion (E).  Obviously the intrusion must have occurred later than the deposits of layers B, C and D, but how can I tell if the intrusion occurred before or after the deposit of layer A?  In my opinon, both of these scenarios are possible.  The intrusion does not appear to cross through A, so I suppose it is possible that A was deposited after the intrusion.  But isn't it also possible that A was deposited before the intrusion, and the intrusion simply did not make it past layer B?  If anyone can let me know if there is any certain way of reasoning whether A or E occurred first, then I would greatly appreciate it. "
528,Is there a better system than latitudes and longitudes?,"I am a student programmer, with very little knowledge of geography and am working with maps for a project, and have to convert latitudes and longitudes to points on a screen (map to pixels). So my principal problem with the system of latitudes and longitudes is having to specify a hemisphere along with the co-ordinates of a point on a map.   Is there a system which provides co-ordinates without having to specify a direction, which is also widely used?  And if so, do tools to convert between the two systems exist? For example something like the left-top corner of a map is given (0,0), and as we go right X increases, and as we go down Y increases.  Thank you! "
529,What causes ringing effect when using corner filter?,"I used the corner filter (band pass) with this frequency values (8,10,45,50). I get ringing effect on the data. my questions are:   what is the name of this effect and the cause? should be removed and how? 3.on what basis the frequency values should be chosen? what are the visual features of seismic data make us decided the processing steps.      After filter:     Before filter:    "
530,"There are cloud identification guides, are there also (guided) rock identification websites?","Seeing all these rock identification questions, got me wondering, is there no straightforward guided rock identification website?  In Intro to Geology lab, I remember going through a bit of a process towards trying to identify different rocks.  There are some pretty decent cloud sites/charts around these days, not just basic descriptions like here, here, and here, but great in-depth site like here, and and especially these step-by step guides like here and here.  I know there are a lot more types and complexity to rocks than clouds, and clouds typing tends to be a little less useful (in part because the formation mechanisms are fairly non-distinct).  I've slowly started to see apps to lead you through plant/creature identification increasing, which is great, but are there any places we can point people to do the same for rocks? "
531,Why is ocean salinity not a good chronometer?,"In 1910, George Becker published The Age of the Earth, in which he used the sodium accumulation rate in the ocean to estimate the earth's age as 50 to 70 million years. We now know through various methods that the earth is much older, and as far as I can tell there hasn't been much interest from scientists in using ocean salinity as an age indicator since Becker.  One more recent paper, ""The Sea's Missing Salt"" (PDF), claims a maximum age of 62 million years after totaling sodium inputs and outputs. I've found a couple claims of measurement error floating around the Internet, but can't find any solid citations. I did find a reference to ""The sodium cycle and the age of the ocean"", but it's behind a paywall and I cannot read it.  Why does this salt chronometer not agree with the other dating methods? That is, what went wrong in computing the age of the earth from ocean salinity? "
532,Estimate the flow velocity of a river with satellite images,"I'm looking for a more or less straightforward (and not very mathematical) way to roughly estimate the flow velocity of a river based on satellite imagery (e.g. Google Earth).  In more detail: I would like to verify data on flow velocity of rivers that has been submitted to me. Usually it was taken at the side of the river (within 2-5 meters of the river bank. What features would I be looking for on Google Earth to get a rough idea if the submitted values could be correct or are completely off the edge? If there is a sandbank or if the river splits I would assume a slower flow velocity and if I can see wave-like turbulences even on satellite imagery or rivers flow together I would expect the flow velocity to increase.  There is no need to calculate an exact velocity, just to get an idea, let's say in the range of +/- 0.5 m/s if submitted values could be correct.  Are there any other signs I should be looking for on the satellite images that could indicate the flow velocity? Does it make sense at all or does it vary too much across small river sections anyway? "
533,"Can a voltage difference precede cloud-to-ground lightning, and can it be measured over a short distance?","I recently heard an anecdote about cloud-to-ground lightning striking an area where some kids were playing 20 seconds prior. They experienced their hair rising which would indicate there is a significant voltage preceding such strikes.  I assume that a common multimeter would indicate a very high voltage between the ground and a cloud which is about to produce a ground strike (and it would facilitate the strike).     Would there be some voltage between the ground and, say, 2-3 meters in the air? How long before the strike would this voltage become noticeable (significant relative to noise)?  "
534,Reasons for choosing LES in stead of RANS models?,"In oceanography, is there any particular reason why choosing large eddy simulations in stead of RANS (regardless of the type of flow)? In both cases, 2d simulations would be used (shallow water model).  What are the pros and contras, in general, of both approaches? "
535,Why are CO2 sensors so expensive when CO sensors aren't?,"Please excuse me if Earth Science is not the correct place to ask this question.  I read a New York Times article about increasing CO2 levels in the atmosphere: ""Carbon in Atmosphere Is Rising, Even as Emissions Stabilize"" (26 June 2017)  According to the article, there are not enough CO2 monitoring stations for scientists to have a detailed understanding of where CO2 is being emitted/absorbed (e.g. by landmasses and oceans)  This got me thinking, would it be possible to design a dual-use product that integrates a CO2 sensor (e.g. a solar powered garden lamp) from which we could crowd source CO2 data for scientists? Perhaps a bit naive, since the sensors may not be accurate enough for scientific studies, and if it's a consumer product they would likely have a dense install base in metropolitan areas and less in the countryside/oceans.  But that isn't the biggest flaw in this idea. No, that came when I looked up CO2 sensor prices:    I was able to find some Arduino compatible sensors from a Google search for around 50USD at the low end, but looking at electronics distributors, a more reasonable price for a raw CO2 sensor seems to be at least 70USD.  Carbon Monoxide detectors which you are encouraged to install in your home are much less expensive!    How can it be that CO2 sensors are so expensive compared to CO detectors?  Is this due to the fact that carbon monoxide sensors use a detection method which cannot accurately determine the PPM of CO?  "
536,What is that drain east of newfoundland,On Google Maps I just found a drain east of Newfoundland:    More details at [website]I wonder what that could be?  I heard about issues from different datasources which can occur when Google mixes data from NOAA or other sources with their own. Or could that be issued by a giant ice mountain drifting southwards? Or from the last ice age?  
537,Good practices and pitfalls when fitting models $y = f(weather)$ and predicting $\hat{y} = \hat{f}(GCM)$,"I've got a phenomenon of interest, [tex].  It is determined in large part by the weather.  Naturally, one becomes interested in what climate change may do to [tex], so one fits a model of the form [tex], where [tex] is a potentially high-dimensional representation of historical weather.  To get a sense of impacts into the future, one uses the fitted model [tex] applied to (downscaled) GCM projections of weather.  Given uncertainty in which model provides the most faithful representation of the distribution of weather given CO2, one should compute a distribution of [tex] as    [tex] [tex] [tex] [tex] [tex]   A few questions:   GCMs get some things badly wrong, like convective precipitation.  Is it good practice to make sure that your model [tex] and your training data [tex] represent things like convective precip at an appropriate level of coarseness, such that the GCM can be roughly ""correct""?  For example, should I only use monthly summaries of precip from a GCM, even if the GCM's raw output gives it to me sub-daily?  What are some other examples of things that GCMs don't do well, that one might consider coarsening? One shouldn't average GCM output across multiple models, obviously.  But it makes more sense to average [tex].  But should this be a simple average, or should the average be weighted somehow to account for the fact that some models are more similar to one another than other models?  And how would this be practically done, given that the GCM's are so high-dimensional that it becomes impossible to calculate distance metrics? Given that historical simulations exist, one can compute a ""backcast"" projection [tex], and then compute a ``bias'' term [tex].  (Naturally one would use a difference in means, rather than a pointwise difference, because GCMs attempt to model the distribution of the weather, rather than realized weather.)  If the estimated bias [tex] is nontrivial, should I add it to my projections, forming [tex]?  Or is there a better way to achieve the same end?  "
538,How to calculate the kinetic energy spectra from ocean current timeseries?,"How does one practically compute the kinetic energy spectra from a timeseries of u- and v- Cartesian components of ocean current velocity ([tex]) obtained from an Acoustic Doppler Current Profiler (ADCP) moored on the seabed?  Do you:   1) compute the spectra of each u- and v- components and then calculate the resulting kinetic energy from the spectra in the frequency domain? i.e. [tex]; where [tex] is the kinetic energy spectrum per unit frequency and similarly [tex] and [tex] are the u- and v- power spectra?  or;   2) compute the kinetic energy [tex], where [tex] &amp; [tex] are the current velocity timeseries and then calculate the power spectral density (i.e. using Matlab's pwelch) of the resulting KE?  Any guidance with the theory or practical calculation would be very much appreciated.   Thank you. "
539,Does global warming affect tsunamis?,"I have been doing some research into global warming, and I was curious as to whether or not increasing the temperature of the oceans would affect tsunamis to any significant degree.  My gut tells me that adding more energy into the water would make the tsunami worse, but tsunamis are caused by earthquakes, not by heating like a hurricane. On the other hand, increasing heat would reduce the density of the water, which might make them less severe.  Would these forces actually affect the tsunami? Which one would win, or would they cancel out? Or am I completely missing something obvious? "
540,Permian-Triassic mass extinction. Consequences on Earth's system,"Coming from this post:   Causes of fluctuations in atmospheric oxygen in past 300 Mya  I believe there are a lot of questions still unanswered about Permian-Triassic mass extinction, but I ask only for its influence on the Carbon Cycle, atmosphere levels and climate in general.  What did the extinction change in Earth's system? Did unicellular organisms restored some kind of new equilibrium? What do we know? "
541,Is there a maximum size for a single snowflake?,"Just based on my previous experiences a wetter snow, in general, has larger flakes.  Some online sources say that raindrops do have a maximum size before they start to break apart when surface tension can no longer withstand air resistance, however the maximum size of a snowflake is less defined (1&amp;2).  One source also states that light winds and a wetter snow is more conducive to larger flakes because the light wind helps keep them from breaking into pieces, and the additional moisture creates a film which helps the flakes stick together (2).  I understand that it may be difficult to measure a snowflake before it melts and that may be why the only non-confirmed size that I have found is from the 2014 Guinness Book of World Records of an eye witness account in 1887 of a snowflake 15"" wide by 18"" deep (3).     So my question is twofold:   Is there a theoretical limit to how large a single snowflake can be? If there is a reliable way to measure snowflakes, what is the largest snowflake ever measured?   Sources:   [website][website][website]"
542,Are there areas of desert sands which experience blizzards?,"Building off of another question I recently asked (Is there sand in Antarctica?) I want to ask a broader question coming from the same motive described there.  Are there desert sands that experience blizzards? I know of places with sand that experience blizzards, for example certain beaches in the Adirondacks or Great Lakes of northeastern USA. But what about desert sands?  The other question identifies Antarctic desert sands, and a comment even notes that where Chicago is now was once covered in desert sands. The latter point made me realize though, do blizzards (snow storms with high winds, to be specific) occur in these sand dune areas? If yes, then are there numerous examples of where this occurs, or is it a somewhat rare thing? "
543,Data of terrestrial evapotranspiration over large areas?,"I have been looking for information regarding the total amount of water that evaporates from terrestrial systems and found some global estimates like this one  [website]However, the units are mm/year but that doesn't mean much without the area. Are there any estimates of evapotranspiration that are available? Or how could I calculate evapotranspiration by area using maps such as the ones I have linked to? "
544,Does nitrate take a particular long time to percolate from surface into groundwater?,"In a recent discussion with a farmer, the (at least in northwestern Germany) ""popular"" topic of nitrate infiltration into groundwater came up. The general view is that lots of fields receive more nitrate fertilizer than the plants can use, this then percolates through the ground and eventually shows up in the groundwater that is also used as drinking water. So far so plausible. Raised nitrate content in groundwater is indeed often observed.   One should probably add that in this area, a lot of agriculture is raising of hogs and cattle, consequently much of the fertilizer is manure that has a (compared to commercial fertilizer) low NPK content and is thus not worth to transport over far distances. So there's an incentive to dispose on ones own fields, nearby.  Now, this farmer claimed that the nitrate content we see now is decades old, that the bylaws and controls as well as agricultural practices in place now work. Is this true? Does nitrate penetrate ground so slowly? The only mechanism here I could think of that nitrate is adsorbed and desorbed on minerals in the ground, sort of like in chromotography column.  If neccessary, I can provide more figures for nitrate content of specific wells, groundwater table etc - but I don't think it's neccessary since I want a qualitative answer wether or not such a slow infiltration is plausible at all. "
