Index,title,body
273,Safe to bottle IPA with higher FG than expected?,"The expected FG from my receipt was supposed to be 1014, but it has been stable at 1020 for about 3 weeks now. The wort has been on the fermentation tank for about 4 weeks, it reached 1020 after 1 week and has been stable since.  The temperature in the room was a bit lower than I first thought, but probably not too low. It has been around 18'C (65'F) all weeks.  As I smell the wort, it has a really strong smell that attacks my nose! Kind of like Ammonium bicarbonate, but not as strong.  Is it safe for me bottle this IPA now? If it is needed, the recipe is here:  [website]Edit: Already bottled it, but added a bit more sugar than first planned. Ended up with 8.5 grams per litre. Would this be okay? "
274,Yeast starter timing question,Can anyone give me a time recommendation on how long I should allow a yeast starter sit on the stir plate for before pitching?  I usually make it the night before (about 18 hours prior to pitching) but am wondering if it should go for 24 hours + ideally?  
275,What is the scientific explanation behind open fermentation leading to increased esters and yeast flavor & aroma?,"As a recent experiment, I wanted to try something that was unconventional for most homebrewers, and is widely considered to be clown-crap crazy.  I wanted to ferment a beer topless, without a lid.  I settled on ten gallons of a Belgian Dubbel, split into two batches, one went into a better bottle with bung and airlock, the other half in a bucket without a lid for the first ~48-72 hours.  For those who haven't tried this, I'd highly recommend it at least once, as it is amazing, being able to look into the beer closet/fridge and seeing the yeast snap, crackle, and pop while you look down on it during fermentation.  Due to space constraints in the keezer, I could only get one of the two on tap at a time, so I opted for the closed fermentation half first, during which time I cold crashed the other half in the lagering fridge.  The closed fermentation tasted very similar to what I would expect for a commercial Dubbel;  subdued yeast character, dark fruit, a little clove, hardly any banana, quite malty, a very calm, typical Belgian ale.  I just kegged off and drew a sample of the topless fermentation half, and the best way of describing it is: Woah!  Completely different flavor and aroma.  I get a very profound banana flavor, some clove, some dark fruit, all of it overpowers any malt flavor.  It's almost undesirable, it's so intense.  What is the scientific explanation behind open fermentation leading to more ester formation during fermentation?  I assume it has something to do with the CO2 pressure blanket over the wort, so I wonder if similar results can be seen if using a carboy with a more confined hole in lieu of a wide open a bucket.  Can anyone explain this? "
276,Kegging but without CO2 tank,"I got an annoyance issue here. I have a Cornelius keg 19lt and 15-16 liter batch of Wit-beer almost ready to go, but poorly timed.Issue is I currently don't have the CO2 regulator or Tank. Reason for this is currently I shouldn't really be dropping money to get it within the near future (2 months) and due to other commitments I can't really be spending time bottling either over the same period. I'd like to just dump the whole lot in a keg. Ideally I would like to purge the keg with CO2 before adding the beer.   Will 15ltr of beer in 19ltr tank have too much oxygen in the headspace, and spoil? If I prime and pull pin periodically could I successfully force out the oxygen from the headspace and force carb later if required, when I get some gas? Shall I store my wit-beer in a fridge for 2 months and then stir all the sediment back in, when I get some gas? Shall I just bottle the damn thing?  "
277,What ingredients would be most appropriate to prototype new flavors in a Randall?,"I'm wondering about using a Randall the Enamel Animal to experiment with flavor combinations before mixing up a whole batch.      For example, obviously the flavor of hops comes out nicely with one of these, but what other ingredients are going to work as well?  Can I experiment with things like roasted nuts, coco nibs, etc using a Randall or won't the flavors come through?    I assume that the most effective ingredients will be those that have water soluble flavor compounds (I believe most herbs fall into this category).  It would make sense that fat soluble compounds (cardamon, most spices, etc) would not work well.  I'm not sure about alcohol soluble things (tomatoes, peppers, etc).. "
278,what types of hops can be grown in india ( in rajasthan sami arid zone),I want to grow hops in Rajasthan (India).  How do I get seeds for hops in India?  Are there any companies in India that can provide me with what's necessary to grow my own? 
279,"What are the Consequences of Steeping Grains, Removing Kettle, and Finish the Brew 24 hours later?","I was half way through steeping my specialty grains (from an extract kit) when I realized that my four 6.5 gallon carboys were already in use and I forgot to purchase another one.  I decided to let the temperature get up to 160F and pull the grains out, clean off the lid to my kettle, place it on and threw the kettle in the refrigerator.  I plan on resuming my brew tomorrow, roughly 24 hours from now.  Was this the right thing to do? I called the only people I knew to see if I could purchase a carboy off them because the stores were closed, but no carboys were available.  Would it have been better to make the wort, add the hops, and boil for 60 minutes as usual, put it in an ice bath, then put it in the fridge, and boil it for a few minutes tomorrow before adding yeast?  Thanks. "
280,Steel Cut v. Flaked Oats,"Pound for pound, do steel cut oats deliver the same level of mouthfeel as flaked oats? I ask because I recently made some steel cut oats for breakfast and they seem to be much more gummy than normal flaked oats. Would I use the same amount of steel cut as flaked?  They seemed nuttier too, but that's a different question. "
281,X2 IPA force carb pressure,What is a good pressure to force carb a double IPA in a five gallon keg? Is it possible to over carb when force carbing? This is the my first time trying this method and don't want to over do it if that's possible . Thank you . 
282,Is my beer oxidized?,"I brewed a batch of bitter 5 weeks ago, simple recipe with 90 % pale malt and 10 % crystal. IBU is aout 30. I have brewed this beer before, and it was great.  Everything went perfect, up until I pitched yeast. It is a long story: re-pitched yeast harvested from primary from earlier batch (WLP002), but I pitched way too little. The fermentation did not start within 48 hours, so I repitched fresh yeast. That is to say, the wort was aerated 48 hours before the ""real yeast"" was pitched.  The fermentation then proceeded as normal.  4 weeks later, properly carbonated and all, the beer tastes bad, or ""not that great"". Definitely not infected. It is a strong yeasty taste (the beer is clear), with sawdust like notes, and the bitterness is very pronounced. All notes from caramel malt etc are gone. But to call it ""wet cardboard"" is a stretch, but then again, I have never tasted that.  Is my beer oxidized?  Edit: I have noticed that the bottles have all small bubbles on the inside of the glass. Some bottles have a very, very thin film of something oily in the air/beer interface. Could it be a beginning infection? "
283,Is Star San sanitizer worth the cost?,"I am a college student brewing in my apartment and while I am pretty dirty on occasion, when it comes to brewing beer I try to be on top of it. While I have not had a bad batch thus far, but the home brew store clerk talked me into buying Star San sanitizer (my defenses are down in the home brew store).  Star San allegedly cleans and leaves nutrients for the beer, but is it worth twice the cost of regular sanitizer?    Has anyone had any problems with a cheaper sanitizer?   Thank you for any advice. I am only on my second batch (Double IPA with motueka and mosaic hops) so any input will help. "
284,Can I reuse brewing yeast as a nutritional yeast?,"I have a budding vegan in the house.  Even after reusing yeast for brewing I send a lot of yeast to the compost bin.  Has anyone out there used the yeast as a nutritional supplement?  If so, could any of you share a recipe or a link?  Thanks. "
285,Are there dry yeasts that rival liquids for IPA's?,My HBS just raised the prices of various liquid yeasts. Are there dry yeasts that are as good for IPA's? Recommendations please &amp; should they be pitched dry or as a starter?  Thanks. 
286,Thoughts on increasing flavor of blueberry wine,"I just sampled my blueberry wine that's been aging for a couple of months now in the carboy.  A generous description would be ""light bodied.""  There's not a lot of flavor.  Alcohol, yes, but just a hint of blueberry.  Any thoughts on what one could do to increase the flavor, or is that what blueberry wine is supposed to taste like?  I plan to make a dessert wine out of it.  Will adding sugar later help the flavor? "
287,Didn't get the expected O.G,"I brewed a nano batch of single grain IPA and I don't know what I have done wrong.  Before I started, I calculated the O.G. and F.G. as shown in the picture bellow. After boiling the wort from 5.3 liters to 4.4 liters (~1 hour), I measured the O.G., and found it only to be 1.074 (pre-boil was 1.065).  The beer is in a small carboy now, so I haven't measured the F.G. yet.  Brewing process:   Heated up 4.4 liter of water to 72° Celsius (~161° Fahrenheit) Added crushed grains, the temp is now around 67° Celsius (~152° Fahrenheit) Turned off the stove and waited for an hour, but kept the temperature over 65° Celsius (~149° Fahrenheit) Started lautering with a sieve and washed the grains with warm water(around 67° Celsius), ended up with 5.3 liters of wort Started boiling the wort. After it reached boiling point, I turn down the heat the stove Still boiling a little bit for an hour while I added some hops. After the hour I got 4.4 liters of wort left. Measured the O.G. at 1.074. (used this calculator to get the right O.G. from hot wort) Cooled the wort down and racked it to the carboy &amp; added yeast   Is there anything I'm doing wrong?  Are there some common causes for not achieving an expected O.G.?   "
288,General questions about controllers,"I do 5 gallon all grain batches using a 16 gallon Bayou BK, a 10 gallon water cooler mash tun, and a burner. Eventually I'd like to upgrade my equipment to electric with either a RIMS or HERMS setup, and make some sort of automated system. I've been researching a lot on controllers, but all the information out there is still somewhat fuzzy to me in terms of what they can or cannot do.  For example:   Can BrewPi (or something similar) control the electric kettle(s)? When creating your own DIY BrewPi, why do you need a RaspberryPi and Arduino -- shouldn't the Arduino be able to act as a web server? Can I hook up a Netduino and have it do all the monitoring/controlling along with acting as web server? (I know C#/.NET) Is using a BCS overkill? What about other kinds, such as Brewtroller?   I'm thinking of starting small and using the controller to measure/control my fermentation temperature in order to understand things better. Then I want to upgrade my system to electric and have the controller regulate temperatures in the mash. Finally I would want it to control pumps/flow control. Can the BCS do this? Can Arduino/RPi?  Essentially, I'm looking for a controller FAQ and what it can do.  Update:  I setup a Raspberry Pi 3 running BrewPi connected to an Arduino that powers my mini fridge for controlling fermentation temperatures. So far so good: brewed a lager and two ales successfully, which is critical here in Southern California. The next step is a similar hardware setup for controlling mash and boil temperatures once I eventually build an electric system. "
289,Fermentation seems to be stuck at 1.022 after 2 1/2 weeks,"This my absolutely first time brewing beer.  I'm excited to try brewing my own and experimenting with flavours etc.  I bought a kit from a from a brew store which included a fermenter and everything I thought I'd need. I asked for the recipe for a Leffe Blonde.  So after careful sanitising, I mixed all of the ingredients in the fermenter together, and pitched the yeast. The wort temperature at this stage was 24C/75F. I measured the gravity then, and it was 1.052  It's pretty cold where I am in Sydney now, and after a couple of nights, the fermenter temp dropped to about 16C/61F. I ended up buying a heat pad and temperature controller to keep the fermenter temp between 19-20C/66-68F.  After 4 days the bubbling in the airlock stopped, I measured the gravity at 1.022.  I measured a week later and the gravity hasn't changed. It will now be 3 weeks on Sunday and the gravity still hasn't changed. It tastes a little like beer but quite sweet and yeasty, and it doesn't look like the yeast has flocculated and is still suspended in the wort.  What could be going on, have I somehow got a stuck fermentation? Should I just have some more patience and leave it longer? There is no Krausen on the top of the beer and it seems that the yeast in the kit was an S-33. I don't know what other information to provide...  Any help would be greatly appreciated :) "
290,Using different sugar for priming,"My brew is ready for bottling, this time I doubled the recipe and fermented two Triple Brewferm can kits. I added three cans of Lyle's golden syrup (around 1362 grams), as it gives a better taste. The total amount of the batch is around 18 litres. The OG was 1070 and the FG is now 1014, a bit higher than the predicted 1010.  Should I use the same sugar for priming? Is there a risk of ruining the batch or the taste if using a different type of sugar, i.e. granulated sugar? "
291,"First all-grain batch, probably a disaster.","I've been brewing with extract for 1 year with good results so I decided to move to all-grain brewing, with a Grainfather. Last Sunday I brewed my first beer, an APA from an AG kit, but I made two mistakes when using my new toy:  1 - I accidentally removed the filter so my wort went in the fermenter with all its trub  2 - I failed while using my counterflow chiller and wort entered the fermenter at 40-45°C (105-115 Fahrenheit). Since I don't have a fridge, it took a lot of time to cool down to proper pitching temperature, around 12 hours.  Now the beer has been fermenting for 2-3 days at the right temperature with Mangrove Jack's M44 but it is producing a weird and quite disgusting olive/vegetable smell (maybe DMS?).  I tasted it and obviously that smell/flavor is there.  What do you think? Is it too early to say anything? Can it be DMS?  Should I throw out everything if it still tastes like this when primary is finished? "
292,"My re-hydrated yeast has lost a lot of his foam, is it alive?","Today was a brew day for me, and while I was waiting for the water to boil, I re-hydrated my yeast.  Unfortunately my wort didn't cool as fast as I Hoped and my yeast starter lost all of it's foam in the meantime.  Is it dead? Can I still use the yeast some how?  "
293,"Caramunich 1, 2, and 3 vs. Munich 1, 2, and 3","From my understanding it seems Munich is a base malt whereas Caramunich is a crystal malt, and the numbering is the amount of roasting.  Is that correct?  Are Caramunich and Munich interchangeable? "
294,Making a dried yeast starter,"i only have one 10g pack of dried yeast, but want to brew 10 gallons.Can you make a starter with dried  yeast? Is it benificial to the yeast or should I just rehydrate? "
295,Specific Gravities for Kombucha,The most-recent episode of Basic Brewing Radio has got me thinking about making Kombucha.  What would be a typical OG (original gravity) and FG (final gravity) for a Kombucha? 
296,New siphon advice,"I've been using buckets, taps and hoses so far but want to start using carboys so I need a siphon. Since there are several types around, what do you suggest? I've heard that automatic ones are a bit tougher to clean, what's your experience with them?  I'd buy it here (posting the link so you can see what I can choose from): [website]"
297,Lager than life pilsner,"I was looking at a packet of ""pilsner enzyme"" (an amylase). I know what it does (chops up starch/maltodextrins to simpler sugars, I think...) but I wondered why it is called ""Pilsner enzyme""? Why would one want to add Pilsner enzyme to Pilsner type beers (or any other beer)? And how did the production of pilsner enzyme come about in the brewing industry? Refined Amylase in packets is a relatively modern invention, so how and why was it brought into use? "
298,Adding sugar late - a problem?,"using a home brew kit I followed all the initial instructions implicitly, got to the final stage of adding the dried yeast and stirred it in. 4 hours later I realised I had failed to add the sugar which I then did.  Question1: Was I too late and should I discard it all?  Question2: Even adding the sugar immediately after the yeast does it have a detrimental effect on the brewing process? "
299,Bottling after kegging,I have kegged a nut brown ale and it turned out awesome. I would like to put some of it in bottles to save it and ship to friends. Is that possible? Would I need to do anything to it before putting it in the bottle? 
300,Old Hops; Buy fresh or use leftovers?,I Have some old hops I was thinking about using in a recipe. The hops were stored in the attic/in my car/under my bed. They are a couple of years old (2 I think?) but smell alright. Do you think it's safe to use or should I just buy new? Hops were originally used to stabilize beer and I imagine are pretty robust. The hops still smell good..... 
301,What type of yeast to use for a low ABV mead?,I'm looking to experiment making a low-alcohol mead (i.e. under 8% ABV). In terms of buying a sachet of yeast I can see standard beer/cider/wine variants and obviously for brewing there are loads of special variants. But which would be most suitable for mead (and why)?  And - how critical is it? Would any standard brewing yeast work OK or are there some types which would not be recommended? 
302,cider - during and after second fermentation,"I've just started making my first batch of cider. Using the magnum cider starter kit. Here's the link for instructions so you can see what im doing..  [website]I'm onto the second stage fermentation now and a bit confused on what to do next as the instructions are a bit unclear.  I've transferred ot over into pressure keg and added the 60g of sugar, now it's saying to leave it for around five days and then 'cool to clear'.. what exactly does this mean? Will it ever stop fermenting in the keg? Can I store keg in spare fridge in garage to keep cool and ready to drink as and when I need or will this affect the cider? And can I travel with keg in the car to friends houses etc, or will this disturb segments on bottom if there is any?  Sorry to bombard you with questions but I've search high and low on forums all evening to try and find the answer to these questions  Many thanks in advance 😊  "
303,"When racking my beer, it looked like someone had poured cream in","I made my first beer from a kit and followed the instructions carefully as well as reading around. Specifically, I was very careful about cleaning and sterilisation.  I had a 2 FV setup and after 2 weeks of fermentation racked into my secondary FV when the gravity had stabilised. It all looked fine except that in the first litre or 2 being syphoned into the 2nd FV, I observed a 'creamy blob' floating on top of the beer a bit like an oil patch floating on water. It was quite white and opaque, it looked just like I'd poured a splash of cream in and it was sitting on top.  I was able to remove it with a small sieve in one piece leaving no residual bits behind and continued to rack, then primed and bottled. I've seen no obvious issues with the beer so far - it has bottle fermented and is currently conditioning. One I tested seemed OK considering it was very new, and I had no ill effects! Sadly I didn't get a photo.  I'm just wondering what this is likely to have been? A small infection? Some by-product of fermentation lurking at the bottom of the FV? Something to do with the tap on my primary FV perhaps - I used this tap to take samples and wonder if beer left in the tap could've got infected? "
304,How to approach unknown hops?,"I will have about 1kg of wild hops, gathered last week and frozen. It's wild, but probably it's genotype contains Lubelski (closely related to Saaz), Marynka (bittering hop), and who knows what else.  I want to use it. I will use it. But I wonder - what kinds / styles of beer to brew with it to have best idea about it next year? I can brew few batches with it, used differently. But what styles to brew to get most information for future use, in case I would have access to it next years? I mean, only brewing Pale Ales will give me information about it's taste and aroma, but no information about how it plays with dark malts, for example. I can't try a significant part of known styles, so which ones to try?  What styles or techniques will be most representative for ales, in respect to hops usage and effect? And will allow me to take reasonable assumptions about hop behavior in similar / related styles? "
305,Considerations for temperature control of a freezer?,"I have brewed a few dozen batches of ale, but I'd like to brew a lager and am considering low-cost equipment to purchase. I see many using a chest freezer with a temperature control device (such as described in this question and this answer), so that's what I'm considering first.   However, I'm concerned about the reliability of a freezer when ""harshly"" power-cycled by something of the style of this device. It plugs in between the outlet and the freezer, and seems to work by turning on or off the freezer by essentially ""plugging in and unplugging"" the freezer to keep the contents in the right temperature range.  On compressor-based systems (refrigerators, dehumidifiers, air conditioners, etc.) I see warnings against ""harshly"" power-cycling these type of machines: it seems to imply that plugging and unplugging the system is somehow ""bad"" for unspecified reasons, and (based on the behavior of, e.g., unplugging and re-plugging a dehumidifier) it seems that some systems have some logic to avoid frequently turning on and off the compressor.  Should I be concerned about this at all? From your experience, have you seen any reliability (or other) concerns regarding this type of power-cycling? I'm surprised that I can't find other questions about this, so perhaps I'm just over-thinking this. "
306,Primary Fermentation Only Cuased Bubbles for 2 Days,"I think the area I fermented in was too warm for my Brewers Best Weizenbier.  About 75 degrees instead of the recommended 68-72.  Bubbles were flowing though my airlock for a couple of days, but then stopped. The instructions with the kit said it'd bubble for 4-6 days. I'm assuming it's done fermenting, but afraid it did so too fast and not sure if that's a bad thing.   Advice of next steps?  Go ahead and bottle?  Reyeast? "
307,Cider original gravity is 1.11. Why is it so high?,Bought a Mangrove Jack's brewing kit and some strawberry and pear cider. The cider I bought is supposed to be 4.7% but after following the instructions exactly and checking that the hydrometer was calibrated correctly I read an OG of 1.11?? Why would my original gravity be so high and is this normal for a sweet cider? 
308,"Adding water just after fermentation has started, wait, or not worth it?",I brewed this recipe last night: [website]I don't think we added enough water and it looks like the OG is around 1.1 although the reading could be bad. The beer is already high alcohol content at 8.7%.    Would it be more dangerous then it's worth to top up the fermenter that has just started to 5.5 gallons Should I wait and add bottled water in the secondary fermentation? Just forget about it and wait to see how it turns out?  
309,"I took the airlock off for just a couple of seconds, will it ruin my wine?","My first process was crushing the fruit, putting a lid on it and letting it ferment for 3 weeks. I strained it once, added sugar and put an air lock on. Can it be strained again? What should I do? "
310,How to choose a fridge to convert to a kegerator,"I'm going to be building a kegerator pretty soon and I'm pretty sure that I am going to buy a new fridge. Now, I have 1 corny keg but in the future, I would like 4 kegs hooked up, my wife also would like a chest freezer for storage. I think I can fit 2 kegs with gas in an under the counter fridge, so I'd need 2 and also this chest freezer. I was looking in the store today at refrigerators and I have found a fridge/freezer that I think I can satisfy everyone with! I can fit 4 kegs in the top and enough room for gas and a few bottles of ale. And the wife can have the bottom section for storage. This way will save me about £100.   This is the refrigerator I am thinking of getting: [website]I have a few questions about this idea:   My beer lines will be a little longer, probably 2 meters, will this matter and importantly will it effect the beer? Can I store the gas bottle outside of the fridge? Or does the CO2 have to be chilled also? Can I cut my hole in the side of a fridge?   The benefits to having this style is cost saving and also it will take up less space (although not a massive issue)   Thanks "
311,Fixing keg lid leaks,"I have a few kegs with loose lids. That is, the lever doesn't offer a lot of resistance when you close the lid. I think the kegs are leaking CO2 from the lid. I have heard that putting pennies under the lever may help, but I had another idea. What if I bought a slightly thicker o-ring? Might this solve the leaky lid problem as well? I have a hard time getting the pennies to stay under the levers. "
312,How to tell when hops are dry enough to seal and freeze,I have a hops vine and want to harvest and dry for my son.  I understand I should harvest when they have a slight crunch but before they turn brown. I am using a dehydrator with 75-degree F setting.  my question is how do I know they are dry enough to freeze. They feel dry to touch.  Do I break them apart??  Thanks.   He enjoys brewing but is new and I want to do this but am not sure how. 
313,What sugar to use when transferring to bottle or barrel,"Doing a homebrew for the first time, bought a kit to do it with; figured it be a good student method of saving money :).  Anyway, its currently in the fermenting bin, and when it comes to transferring I plan to transfer into a barrel rather than bottles.  One of the instructions is to add about 3oz of sugar per 5 gallons, but what kind of sugar would this be? Is it more brewing sugar, or can regular sugar or a different kind be used?  Thanks "
314,"Should I use force carbonation, and how do I go about doing it?","I am relatively new to home brewing, and so far I have bottle carbonated all of my batches. However, I have been reading some about force carbonating and I would much rather do that if possible (for clarity, and time). I was checking out this article, and it seems like it should be fairly straight forward, but I do not want to get exploding bottles.  So my two questions are these,   Is there any reason I should not force carbonate my bottles? What would I need, or need to know to go this route?  "
315,Ale yeast at cold temps?,"I made a modified Oktoberfest 11 days ago.  I used an ale yeast to cut down on the time. I let it ferment at 68 degrees Fahrenheit for 4 days, then decided to put it in the fridge at 50 degrees.  I wrapped it in ice belts for 24 hours and dropped the temp to about 60 before transferring it to the fridge at 50.  It's been sitting at 50 for 6 days.  With the ale yeast, is it doing anything or am I just wasting time?  Can I move it back to 68 to 70 room temp?  Mlas "
316,"My propane burner is hard to ignite, and when it does, the flames are small","I have a Bayou Classic KAB4 propane burner, which I've had intermittent success using to bring my wort to a boil. When I hook it up to a full tank it seems to work fine, but when I use a tank that is slightly less than full, it takes several tries for me to ignite it, and when it does, the flames are extremely small - even with careful adjustments to the fuel and air intake valves, the they die quickly. Just to make sure I'm not going completely nuts, when this happens I hook the tank up to my propane grill, and lo and behold, it works perfectly with my grill.  I do notice that when my burner is hooked up to a full tank, I can hear the characteristic propane hiss when I open the valve. With a tank that's mostly full, this hiss is much more faint. (With my grill, the hiss is the same no matter how full the tank is.)  There are no leaks in the hose. I even took the burner into the homebrewing store where I bought it and the guys there couldn't find anything wrong with it. My workaround has been to swap out my propane tank for a full one every time I brew, which has been taking a steady toll on my wallet.  Not sure if this makes any difference, but I brew in an open garage with both the burner and the tank on the ground, roughly at the same elevation. I've seen other brewing setups with the burner elevated. Would elevating the burner above the tank make a difference?  Is there anything else I should check for in my burner, or do I need to modify my setup in some way so my burner will behave more consistently? "
317,"2nd batch cider started, unsure of future process","So I've just put my second batch into primary. My first batch was the magnum apple cider which was quite bland and not strong at all. Wasn't sure to what I was doing but have done a lot of ready since then, but still need further help.  Everyone seems to have different opinions of ways to doing things.  So I've used 23litres of 100% apple juice from the local lidl, added what brewing sugar I had left which took the hydrometer reading up to 1.050. And then added a 5g sachet of cider yeast.  I'm going for a sweet, sparkling cider, kind of like thatchers gold.  On my first go I used a pressure barrel, but I have a friend who owns a pub so will be getting plenty of bottles off him :)  So my questions are,    - how long do I leave in primary?   - do I have to put it in a secondary? If so how long is best?   - can i syphon to bottling bucket then bottle from primary, missing secondary   - what's the best way to backsweeten and carb cider, in a big batch or individual bottles? "
318,Lager still smelling like apples after 2 weeks fermenting,Currently got a lager kit brewing but not sure if it is ready to bottle.   The kit I have says to leave it for 10 days but I didn't seem ready then and had quite a strong apple smell to it although that seems to have got weaker since a few days ago. Should I leave it a bit longer or try warming it up a bit to get the yeast more active again?  Anyone had a similar problem? Still a bit of a newb to home brewing... 
319,"I misread a cider making kit, doubled the sugar",I missed read a cider making kit and put 3.5 kilos of sugar in it instead of 1.7? Could I turn this in to wine by adding a wine yest instead of cider yeast? Or any other advice please apart from read the correct instruction?  23L of Strawberry cider 
320,Ale yeast re pitch,"Okay so I racked this experiment into a 6 gallon glass, slowly brought it up to 68F and re pitched with Safale05.  After 24 hours, there is very little activity.  One bubble every minute.  Is it possible that fermentation completed in the four days at 68F before I dropped the temp too low?  It was down to a rate of about 6 bubbles a minutes.  I don't know much about the gravity aspect yet (only my 4th batch), and just recently purchased a hydrometer.  The reading when I transferred it into the glass 2 days ago was 1.02.  The brew has a very clean finish with good flavors.  Should I bottle?  Should I dump it?  MLAS "
321,Special considerations for primary fermentation in a carboy?,"I brewed my first batch this weekend (Scottish Ale) and have been keeping an eye on it during primary, largely out of curiosity but also first-timer's paranoia.  We added too much water before pitching (lower than expected OG, 1.026-28 vs 1.034-38, and almost no head-space) and as a result it overflowed the airlock on the first night.  Luckily we planned for some overflow and now know to use a blow-off if we're going to do primary in a carboy, or so the Internet says.  That said, I'm still not sure about a few things.  In particular, there's a dark gunk in the neck of the carboy:    After taking this picture the white layer (the krausen?) has gone away but the top, darker layer is still stuck to the top.  Is this okay?  The airlock is still releasing CO2 but much less rapidly.  Also, when we go to transfer the beer for secondary (to another carboy), will that darker layer magically be gone or will we need to scoop it out or something? "
322,Force-carbonation of unfiltered beer?,"It seems that bottle-conditioning is very standard in home-brewing.  I have found some reference to force-carbonation of beer but at a glance I assume it is really only done commercially with filtered beer.  This answer seems to contrast the methods very well but both the question and answer are a little unclear of whether force-carbonating would always be done in conjunction with filtering.  Is force-carbonation ever used by home-brewers (particularly when not filtering, if that's ever done)?  If so, why?  What effect would force-carbonating have on an unfiltered beer, particularly with live yeast still present? "
323,What micron level is good for carbon filtering your water?,"I went and built a version of this filtration system, but the only filter I could find at Home Depot was a 5 micron. The guy in that thread seems to be using a .5 micron. I have been using water coming out of a Brita pitcher (which I love the taste of), however it is very cumbersome to do it this way, which is why I wanted to do this. So I have a few questions concerning water filtration on this,   Is a 5 micron enough? Is it to much? Why does Brita not tell what micron rating their filters are? Better yet, many of the filter manufactures seem to not tell it. Either way I go, should I drop a campden tablet in for good measure?  "
324,Light Sulphur smell,"Started my first batch of Cider! YEY!Got me some nice juice from the orchard nearby. It was only pasteurized when i got it, no campden tablets or sulphites to kill the wild yeast. Started fermantation on 20.9, after 4 days i noticed some light sulphur smel, got me educated a bit and droped some raisins to feed the hungry yeasts. Temperature droped 2 deg Celsius, weather is changing to more cold one.  Q; Have this lightly sulfur smell, got me pack of nutrients will pitch it tomorrow, how long does it take for the sulfur smell to go away? Or how does it work now in this stage of fermentation?  I know that idealy i should drop some nutrients w the yeast but didnt get it on-time. "
325,Are saisons a high or a low alcohol beer?,"I just read the copy in this Northern Brewer saison kit which says ""Saisons are brewed hoppy and fairly strong in order to keep through the summer"".  I had always thought that, as a farmhouse ale, saisons are a low-alcohol beer brewed for consumption by farmhands.  Though now that I think about it, I'm not sure I've ever had a modern saison lower than 5 or 6 percent, which has me doubting the low-alcohol provenance.  Which is it?  And if it's traditionally low-alcohol, why are modern saisons not so? "
326,Degassing wine - how to proceed,"Long time brewer, first time vintner here.  Working through a winexpert Pinot Grigio kit.  Primary and secondary fermentation went off without a hitch.  Got to the stabilizing, degassing, and clarification last night.  The wine is currently in a 6 gallon glass carboy.  I added the stabilzation chemicals as the directions indicated, and stirred for the 2 minutes, as the directions indicated.  I was using a mix-stir gizmo, hooked up to an electric drill.  For these first two minutes, right or wrong (I'm beginning to think wrong), I was stirring full blast with the drill.  Lots of gas came out. I added the clarification chemicals and stirred, full blast for 2 more minutes.  A lot of gas came out again.  I did the ""puff test"" at this point, using the thief to fill a hydrometer test tube about halfway, sealed the lid with my hand, shook it, and released my hand (instructions say puff - still dissolved gas, no puff - you're good to go).  I got a puff.  At this point I was thinking that I probably aerated the wine, and may need to stir slower.  I did some research and began stirring slowly on and off over the course of the next 1.5 hours until stirring no longer produced foam the way it had earlier.  At this point, it was producing very very little foam if any.  My questions are:    Did the over-zealous mix-stirring damage the wine? If the wine is not degassed (never did the puff test again after the 1.5 hour degassing marathon), how shall I proceed?  What is a standard timeframe for letting the wine degas naturally?  I am in no rush. "
327,What's the difference between casking and kegging?,"So this is how my last beer went:  After about three weeks I threw it straight into a keg.  It didn't taste great, but I figured it was still young and just needed more time to condition.  A few weeks later I had something decent and realized that I had never force carbed it.  Over the month that that it took to drink the beer, maybe once or twice I gassed it to push out an extra glass or two when it sluggish and I was still thirsty, but the vast majority of the CO2 came from the yeast itself, not from my tank.  I called it my ""cask"" but I know it wasn't the real thing, right?  I mean, I certainly never sprang for a firkin.  But isn't that the difference between a Cask Beer and a Keg Beer - the force carbing?  So was it a cask beer?  And besides the nomenclature, is anything from the above description bad policy? "
328,How can I clear-up a cloudy cider?,"I've finished my second batch of homemade cider and I'm a little disappointed to find that it is so cloudy. There are no off flavors, I actually am enjoying it, but it's cloudy. It's not just hazy. When in a pint glass and held up to the light, you can see some motion in the haziness. For background, my ingredients were:   5 gallons of apple juice (no preservatives) champagne yeast yeast nutrient pectic enzyme potassium sorbate apple juice concentrate brown sugar   My process was:   sanitize everything (I used San Star) add juice, yeast, pectic enzyme to carboy wait 30 days using a racking cane, siphoned cider into 6 gallon bucket added juice concentrate, brown sugar and potassium sorbate bottled   So, what might I have done wrong to end up with a cloudy cider? What can I do at this point to clear it up? Filter it somehow? Decant? "
