Index,title,body
619,"How do tadpole, horseshoe co-orbital states arise and how are they stable?","A recent paper in Nature ""Planetary science: Reckless orbiting in the Solar System"" (Morais &amp; Namouni, 2017) presents the following series of four co-orbital states:    While I understand the development of the quasi-satellite and trisectrix states, I am unable to inuit the development of the tadpole and horseshoe co-orbital states.  From explanation provided in the article:     The tadpole and horseshoe shapes arise because the planet's   gravitational attraction alters the body's orbital path — the body   goes through a cycle of catching up with the planet and falling   behind, seeming to change direction from the perspective of the   planet.   How, when approaching the planet, does the body ""fall behind"" instead of continuing to accelerate toward the planet?  The only means that comes to mind is if the planet orbits faster than the body, but then I imagine it would   No longer be considered co-orbital (because it would have a different orbital period), and Would eventually be overtaken by the planet.   How, then, do these first two co-orbital states work?  Citation: Nature 543, 635–636 (30 March 2017) doi:10.1038/543635a "
620,Long term development of Comets,When an exocomet passes by our Sun in a trajectory that leads it to establish a Solar Orbit what eventually happens to it? In addition to its original inertia and vector being altered what are the longer term affects that occur? 
621,"I want a galaxy count database, also how do I use SDSS skyserver to fetch galaxies?","I'm new to all this and trying to implement galaxy counting. For the initial stage I need raw image data, that is images with galaxies and stars along with a count of how many galaxies there are in the image.  I came across this which seems to have a way to label galaxies   [website]but I cannot figure it out at all, I used this page   [website]to try to get it to label only galaxies are seen but I got nothing (put G in opt section, did not make a difference).  Does anyone know how to operate the above or where I could get images with lots of galaxies (any number would do) in them along with a count of how many galaxies there are in the image?  I found [website]"
622,What will the last day of humanity look like?,"It's certain that human life on Earth will not go forever. Therefore there will be one last generation of humans on Earth.    How will life look like for last few generations approaching the end? How will life end for the very last people, will they all die at once as if struck?   Assume the technology won't be much more advanced than today, no colonized planets, and we'd stay biologically very similar to now. Also assume that no meteor will struck us and end everything but that extinction will happen due to aging of the Earth and Sun. "
623,What is the Lyman Alpha forest Used For?,"The Lyman-alpha forest is an interesting feature found in the spectra of sufficiently distant objects. This series of absorption lines extends over a range of frequencies, and are a result of the Lyman-alpha electron transition of neutral hydrogen in between the source and the observer.     My question is:  What information can be gleaned about the universe from this spectral feature?  In other words, what areas of research use the Lyman-alpha forest as a tool, instead of seeing it as noise?  "
624,Image processing techniques to distinguish between stars and galaxies in an image?,"Say I have an arbitary image of stars and galaxies without any extra information (no other spectra info other than image itself). Can you help me distinguish them?   Are there any specific features / properties I could look for? Say for eg the R G or B value or maybe values in some other color space (YUV etc.) be more or less for stars than galaxies, etc.  EDIT:  I dont have any ""special"" data (no sensor or spectral data), I only have data from the internet (common images). The point is to detect stars and galaxies from images commonly found on the internet.  One of them is this: [website]"
625,"In planetary and astronomical science, what exactly is, or is not, a tidal force?","I'm wondering exactly in which situations forces between bodies are, and are not consider to be tidal forces in the context of planetary and astronomical science.  If two rigid, non-deformable spherical masses with shperically symmetric mass distributions orbit each other,  can we say there are no tidal forces or tidal effects there?  If one of them has a permanent, static deformation (e.g. quadrupole moments and higher) are there tidal forces then? If both do?  Or are dynamic, induced deformations required before we invoke the ""T-word""?  Can tidal forces be radial, such that they do not tend to raise or lower an orbit over time, or must they have tangential components, like the one that is slowly raising the Moon's orbit?  Is it possible to draw a clear line here, at least within the scope of this SE site and This month's focus tag which is tidal-forces?  According to that tag's Tag Info:     There is no usage guidance for this tag … yet!     Slightly related: Constraints on the mass distribution within each body such that their mutual orbits are Keplerian? "
626,preserve information in a black hole,How is information preserved on the surface of a black hole? Is there an compression algorithm for storing the information?    What if there is a uniformaly complex object dropped to the black hole? Then there will be no compression of information. How is there enough space on the surface (2D) to encode something which is in 3D. The planck distance is the same in the black hole as in the universe. So how can the black hole encode information about an object in 3D that is both uniformly complex and as dense as the black hole? Or is there a law that says 3D objects cannot be more dense then some level - which is sufficiently sparse so that when collapsed to a black hole all its information can be encoded on the surface of a sphere? Has this limit been found - given that a sphere has the lowest surface to volume of any object: [website]Edit: added '3D' to first sentence of 2. question. 
627,What study profiles could land me the job of astronomer?,"I realize there are very few to none universities that offer direct specialization of astronomy. If I aspired to be make astronomy my career choice, I'd likely have to pick something like physics and specialize later - or something similar - but that's just my hunch, and I'd prefer to know for sure.  What educational and professional paths optimize one's education and skill set for the occupation of astronomer? How do I become one? "
628,Earth rising and setting from moon's perspective,"Why the earth is rising and setting seen from the moon, when the moon is tidally locked? Shouldn't the earth be always on the same spot because of the tidal lock, if observed from the moon? "
629,What is the direction of the movement of the solar system in relation to the galaxy's plane,"I got from this answer that the axis of the solar system is tilted of about 63 degrees in relation to that of our galaxy, so I can assume that we move through space (at least locally) roughly in a direction that is 63° tilted in relation to our solar system's plane, is that correct?  If so, then: is there also some net velocity of our solar system (probably small) in a direction that is perpendicular to the galaxy's plane, as opposed to the main direction that is ""parallel"" to the galaxy's plane?  Thank you in advance.    EDIT  I think my question is different from this one in that the latter asks about the distance from the solar system to the galactic plane, with no regards as to the speed with which this distance is changing. On the other hand, I'm interested not on the distance, but on the speed with which this distance is changing, which can promptly be approximated with respect to time with a sine function from pela's answer, which was my main intention. "
630,What apparent sizes of the sun an Earth like planet can have?,"What is the smallest and largest sun an Earth like planet could have in its sky? What kinds of stars are those?  I saw this video and thought, yeah, some of those stars are really big in absolute terms, but Earth would have to be orbiting them proportionally further to keep the climate, making them smaller in the sky, so the video is not accurate. "
631,How powerful a telescope would allow me to view the astronauts aboard ISS do a space-walk?,This arose from a comment posted against a question elsewhere on the stackexchange  How powerful a telescope/binoculars would allow me to view the astronauts aboard the ISS do a space-walk? Aperture? Magnification?  
632,Is all of the data from the same program that found the Wow!-signal analyzed?,"I just read on Wikipedia that...     By 1977, Ehman was working at the SETI project as a volunteer; his job involved analyzing by hand large amounts of data processed by an IBM 1130 computer and recorded on line printer paper.    Emphasis mine.  From what I understand, the program had been running for four years before this happened, (1973–1995), and considering the amount of data that must have been generated and how bad humans are at doing boring repetitive tasks, it seems to me that the risk is very high that a similar event was overlooked. Here is a small example of the type of printouts he was looking at:    You can easily imagine a stream of 5IJSI in one of the 50 columns looking the same as 21121 to a tired human operator.  So I have two related questions:   Was manual human inspection the only analysis done on the data during the seventies, or did he just do it out of interest? Was the program set up to alert on any ""suspicious"" signals, for example anything above a certain threshold for at least two samples? Is all data digitally preserved? I assume that by the eighties, everything became trivial to store, but I'm not so sure everything was stored in the seventies when they just started. If the data is preserved, has further automated analysis been done on the data set before and after the Wow!-event to rule out anything similar?  "
633,Why did Earth need material from comets to assemble the raw materials for life?,"It's often speculated that matter from comets played a crucial role in the development of life on Earth. For example, Maps of Time says,     Many of the ingredients of the early atmosphere (including much of its water), together with many of the organic chemicals that formed the first life forms, may have been brought to Earth by the comets that bombarded its surface for the first billion years of its life (~Kindle location 1922).   Why the presumption that these materials must be brought by comets? Did Earth even have the right atoms to make water and those organic chemicals (hydrogen, oxygen, carbon)? And what are comets doing with heavier elements in the first place? My understanding is that comets are (for most of their lives) very far from the run, and my impression was most of the elements other than hydrogen and helium and are concentrated close to the sun, with T Tauri Wind having push hydrogen and helium further away. "
634,Appearance of sun at geologic past,"After origin of Earth ( 4.54 billion years ago ) to today; what are the changes  through-which the sun undergone with time? , ( if seen from Earth. )  I'm doing some palaeobiology-landscape rendering; so I'm thinking if I want to add the sun in such pictures; should I draw it just like present day? Or the look/ appearance (colour, size, flames, position, halo etc) varied in observable amount through the geologic time-scale(precambrian-cambrian-ordovician-silurian-devonian-carboniferous-permian-triassic-jurassic-cretaceous-palaeogene-neogene etc). (the timescale terms provided just to hint the answerer the level of details may NOT to go )  Update: Here I attach a  small version of geologic time table to indicate time ranges.      from here .   To see the entire chart; see international commission of stratigraphy charts "
635,Can radioactive decay rates be confirmed by looking at supernova?,"Radiometric dating relies on accurate knowledge of the half-lives of radioactive elements. Skeptics have argued that since many elements' half-lives are too long for anyone to have observed them, we can't know what they were in the distant past.  There are various counterarguments based on terrestrial evidence, like agreement between elements in the same sample, and corroboration from varves, tree rings, and ice layers.  Another counterargument I've seen is by looking at supernova, we get a window ""back in time"" to when their light began its long journey to us, and that much of this light was generated by radioactive decay, confirming that decay rates were the same then as now.  I don't quite follow this explanation, and would like some help. Distant starlight doesn't give us a rock sample in which to analyze proportions of parent and daughter elements. Does it still somehow give evidence of specific radioactive decay rates? If so, how?  I know next to nothing about astronomy, so please explain this to me like I'm a child. "
636,Is there a threshold on distance/size for a tidal locking?,"I know that some systems tend to tidal locking (such as earth-moon), which occurs basically because the difference in the gravitational pull on one side is significantly different from the pull on the opposite side. (There's a lot of great answers here.) But what can be considered a significant different? In other words, is there a threshold on distance or size in order for systems to tend to tidal lock?  Thanks! "
637,Blood Moon Identification in NASA reports,"Often I look at NASA's Eclipse Web Site. More specifically, I often look at the Index to Five Millennium Catalog of Lunar Eclipse. How can I tell if an eclipse results in a ""blood moon""? I know not all lunar eclipses result in a blood moon, but I do know that some do. So how can I know if one is from looking at it? A blood moon is the phenomenon whereby the moon in total eclipse appears reddish in color as it is illuminated by sunlight filtered and refracted by the earth's atmosphere. (Google)  Edit:  James K says this question may be a duplicate of another question. I want to know how to identify ""blood moons"" from looking at NASA's reports. The other question is more general. However the answer may be the same. "
638,Age of the universe,We know that the universe is approximately 13.7 billion years old. What methods did we use to discover this? How sure are we about its accuracy? 
639,Calculation of Eccentricity of orbit from velocity and radius,"For a school project I am making a gravitational computer model. As I want to Milankovitch cycles, I need to calculate the eccentricity of an orbit after the model has completed its simulation.  I have thought about calculating the eccentricity using the aphelion and parohelion height, but these are not available as it is a simulation and as it therefore stores the data for one point on the ellipse.  The data I have after the model has completed: X,Y,Z coordinates of points that it has saved X,Y,Z velocities of points that it has saved    I have been able to calculate the semi-major axis using the vis-viva equation. I have tried to get the value using the vis-viva equation but I got stuck as I think I need at least the Aphelion or Parohelion to calculate the eccentricity.  My question: Does anyone know how  to calculate the eccentricity at any given point in the orbit using the velocity and coordinates (without simulating all points around it)?   If not, does anyone maybe have a better idea/suggestion that I can try to gain the eccentricity values? "
640,In what timeframe is W26 expected to go supernova?,"All the news-articles say that it is expected to ""eventually"" explode. Which doesn't really tell me much. When is ""eventually""? Also, considering this is the largest star in the known universe and 16k light-years away, will this be visible? Will it be dangerous? "
641,"What is ""superficial gravity""","I have seen the term superficial gravity used and it seems to be equivalent to surface gravity  seen, e.g., here [website]Is there any difference between superficial and surface gravity? When should one be using one or the other? "
642,When will we be able to detect Earth-sized exoplanets?,"I have heard that the only planets able to be seen outside the Solar system are Jovian-sized planets with the occasional detection of planets three times the Earth's size. But, as far as I know, we haven't seen any Earth-sized (due to the range of our telescopes?) extrasolar planets. When will we be able to detect them? "
643,How Does a Refractor Telescope Work?,"As I understand it, the difference between a reflector and a refractor is that a reflector uses mirrors on the back to reflect the light to the secondary mirror then the secondary mirror reflects the light to your eye focusing the image with each reflection. How then does a refractor use a lens to sharpen the image? Does it just sharpen the image and shoot it to the prism at the back, and into your eye? "
644,How can you determine the initial volume of a planet's atmosphere?,Since the surface pressure of a planet is determined by the mass of the column of gasses above it one would surmise that to determine the pressure you must know the volume and mass of the atmosphere.  Knowing the composition and volume of the gasses in the atmosphere would allow you to calculate their mass but how do we determine what that volume is?  Assuming we are only concerned with initial conditions when the primary atmosphere (created through accretion) was formed would the volume be arbitrary?  I hope this isn't too broad of a question. I'm trying to pin down a possible initial state that would be created when a new planet is formed and the conditions stabilize. 
645,Timescale of ignition of a protostar?,"What is the timescale of start of nuclear fusion as T Tauri type star transforms into a Main Sequence star?  Wikipedia article on T Tauri type stars mentions:     Their central temperatures are too low for hydrogen fusion. Instead, they are powered by gravitational energy released as the stars contract, while moving towards the main sequence, which they reach after about 100 million years.   The mentioned 100 million years is the period of the star being in its stable (well, as stable as the turbulent T Tauri type stars get) state without nuclear fusion. Then, once the fusion starts, we get between 3 million and hundreds of billions years of main sequence, depending on mass of the resulting star.  What I'm interested is how long is the period of transition between the two - ignition of the nuclear reaction - time between ""all energy produced by gravitational contraction"" and ""most of energy produced by nuclear fusion"".  I imagine this period could be quite short, and the effect quite rapid and turbulent as the initial fusion increases local temperature (and as result pressure) drastically, leading to conditions conductive for fusion spreading rapidly over the volume which is already on brink of entering the fusion everywhere within the protostar, essentially a nuclear wildfire encompassing the gathered gas, a chain reaction starting.  Am I right in my guess this process is rather rapid? Was it ever observed? Or contrary, does the intensity of the fusion reaction rise gradually and slowly from zero over many millions years of star formation?  "
646,How does interstellar matter density vary?,"Answer to my question partially answers this one, about density of intergalactic matter and matter within galaxy:     But it is mostly a hot, ionized void. How void? The density of the intergalactic medium is about 1 to 100 particles per cubic meter (you can compare it to the mean galactic density, of about a million particles per cubic meter, or that of Earth's atmosphere, of about 10^26 particles cubic meter). How hot? It can go from 10^5 to 10^7 K.   If we skip the most dense concentrations of matter (stars, planets, generally everything solid, liquid or plasma, and border conditions like their atmosphere) how dense interstellar matter can we find? What is the concentration of matter in densest nebulae that still don't collapse into bodies like planets or stars?  And conversely, how empty does the space get at its emptiest? I could imagine only very few particles in last their short moments of travel into the center exist under a black hole's event horizon, but other than that, how empty a space can be found in the universe, and where? "
647,Are Barlow lenses stackable for bright objects?,"I'm back to the refractor that I own, and I want to maximize the zoom capacity. I realized today that I own more than one barlow lens, and I was wondering if I could stack them together for looking at bright objects, like Jupiter. I'm aware that looking at anything else would probably be disastrous due to the stacked barlow lenses taking up more light. Is this an effective, or desirable way to approach the situation? What will happen if I do stack more than one barlow lens? Will it have the effect of an enhanced image, or will it do nothing but remove light? "
648,Could someone see anything while being inside black hole?,If we managed to survive in a black hole and move inside the event horizon then could we see the surroundings of the black hole inside the event horizon by source of light? Can the light not come up to the event horizon or does it have to travel through different spheres of the black hole and enter a sphere which won't allow the light to return to its previous sphere? If the we reach up to the singularity then can we ever reach up to the event horizon or would we get stuck in the point of the singularity? 
649,Does the sun have a feature like the red spot on Jupiter?,Does the sun have a feature or prominence like the red spot on Jupiter? Is there a feature that will remain as long as the red spot?  Maybe beneath the surface? 
650,What might cause a planet to have a significant tilt in their orbit?,"Most of the planets in our solar system all orbit along the same plane, supposedly because of the almost flat dust clouds that formed the planets.  But some planets, such as the one featured below, have a significant tilt in their orbits that separates them from the normal plane of orbit for that star.     Image courtesy of Science Daily  What might cause a planet to have such a tilt? Is this the star capturing a wandering body into orbit or is this a phenomena caused by the formation of these systems? "
651,"In theory, is there anywhere in the universe where velocity=0?","Earth is traveling at a certain velocity.  Earth orbits the Sun at velocity X.  The sun is orbiting the center of our galaxy at velocity Y.  The galaxy is orbiting (something?) at velocity Z. On and on...   In relation to zero, Earth has a velocity of X + Y + Z + (?).  Is it theoretically possible that there would be a point in space where nothing is moving and velocity is essentially 0?    If so, what would time look like at this point in space? "
652,Is a star powered by fission possible?,"Stars can easily fuse atoms to give of heat and radiation. But at Wikipedia it said that only sub-iron atoms give of energy when fused and take energy when split, and post-iron atoms is the exact opposite. So, if enough heavy elements got together could a ""reverse star"" be made in which it gives of light and heat through means of fission? How long would such a star last, and why aren't they common, if they even exist? "
653,How can I safely observe a Solar Flare?,Solar Flares obviously release extreme amounts of energy and extend thousands of miles out into space.   Because they are so big I would like to be able to observe some of these events through a telescope but I am wary of damaging both my eyes or the sensitive telescopic equipment.  How might I safely observe a solar flare through an amateur telescope? Might this be solved by using light filters to dim the amount of light entering the telescope or is a more specialist piece of equipment required? 
654,Simulation packages or theory to work with gravitational collapse of massive molecular clouds?,"So, I am getting interested in gravitational collapse of large molecular clouds that fragment and collapse into multiple stars. Are there well-known popular academic simulation packages that simulate these, for research purposes? Or are there papers or references I can use to write my own? "
655,Need help on Springel model for galaxy simulation,"I am working on a code for galactic dynamics simulation. Initial conditions (positions and velocities) are based on a model with a massive dark halo and a thin exponential disk.  Now, from the following paper ""Tidal tails in CDM cosmologies"", I am studying the response of the dark matter profile.  Here's a capture of the article part that confuses me :    Firstly, I don't understand how one gets equation (16) from the fact that angular momentum of individual dark matter orbits is conserved, i.e :  \begin{equation} r_{i}\,M(r_{i})=r_{f}\,M_{f}(r_{f})\quad\quad\text{(eq 16)}        \end{equation}  "" where [tex] and [tex] are the initial and final radii of some dark matter mass shell, [tex] gives the initial NFW mass profile, and [tex] is the final cumulative mass profile after the disk is formed.""  Question 1) Is (equation 16) got by the momentum theorem ? ([tex])  And how to prove it, i.e what's the demonstration to get (equation 16) ?  I don't understand what's the difference between [tex] and [tex].  After, it is said that [tex] is the sum of the cumulative mass of the disk and the dark mass inside the initial radius and author writes (equation 17 on paper) :  \begin{equation} M_{f}\,(r_{f})=M_{d}\,(r_{f})+(1 - m_{d})\,M(r_{i})\quad\quad\text{(eq 17)} \end{equation}  I would like to connect this equation with the total mass of galaxy which could be written (according to me) as :  \begin{equation} M_{total}\,(r) = M_{d}\,(r) + M_{DM}\,(r) = m_{d}\, M_{DM}\,(r) + M_{DM}\,(r) = (1+m_d)\, M_{DM}\,(r) \end{equation}  with [tex] the ratio between disk mass and halo mass.  Question 2) Could you help me to connect the total mass with this equation (17) ?  After with equation (18), author of paper writes that the final profile [tex] of the dark matter halo is then given by :  \begin{equation} M_{h}\,(r) = M_{f}\,(r) - M_{d}\,(r) \end{equation}  Question 3) So should I conclude that [tex] is the total mass of galaxy (disk + halo) as a function of [tex] ?  Any help would be great,  Regards  UPDATE 1 :  I have contacted the author of paper ""Tidal tails in CDM cosmologies"", i.e Volker Springel and here are its comments :     Question 1*) Answer: For simplicity, you can consider that all particles are on circular   orbits. The initial circular velocity of a particle is [tex], the final one is [tex]. The   corresponding angular momenta are [tex] and [tex].   Now, the angular momentum is an adiabatic invariant when the halo is   slowly compressed, hence [tex]. The latter equation then gives eqn   (16) when one plugs in the velocities.      Question 2*) ""I don't understand what's the difference between [tex] and   [tex] ?""       Answer:       [tex] is the initial and [tex] the final cumulative mass profile.      Question 3*)      I would like to connect this equation with the total mass of galaxy which could be written as :      [tex]      Answer : This can only be written for the initial distribution in   this form, where the assumption is that the mass that will later make   up the disk is distributed proportionally to the dark matter.      Question 4*)   Could you help me to connect the total mass with this equation (17) ?      After with equation (18), you write that the final profile M_{h}(r)$ of the dark matter halo is then given by :      [tex].      So should I conclude that M_f(r) is the total mass of galaxy (disk + halo) as a function of r ?   &lt; Answer : ""Yes.""   In conclusion, I can solve my question 1*) but not question 2*) nor question 3*)  Right now, my goal is to demonstrate how to get  :  $$\begin{equation} M_{f}\,(r_{f})=M_{d}\,(r_{f})+(1 - m_{d})\,M(r_{i})\quad\quad\text{(eq 17)} \end{equation}$$  Any help to acheive this is welcome, thanks "
656,Proof that Parallel Universes exist,"Today I heard on the radio that the Super Collider has discovered mini black holes. They said that this discovery is proof of the existence of Parallel Universes and that the ""Big Bang"" never happened.I don't understand this and why this discovery means that Parallel Universe exist ? Does anyone know ? "
657,How can I clean my lenses without causing scratching or damages to the lens surface?,"Sometimes you can be trying to observe very faint or very small objects in the sky and it wouldn't pay to have these obscured or marred by a scratch or dust on the lenses.  I keep to good practices and make sure to replace the cap on the lenses when finished in order to stop dust buildup but inevitably it will get a little dusty and dirty, taking this into consideration:  What steps do I need to take to ensure that my lenses are kept in top condition?  Can I simply use a damp cloth or sponge and dab the lenses or should I use a softer material, like someone with glasses might have a softer lens cleaner?  Do I require a special cleaning fluid or can a good quality clean be done without any additional cleaning agents? "
658,Dealing with damp and dew whilst stargazing at night or in the early morning,"Sometimes when using my telescope late at night or early in the morning, especially in the more humid of seasons, I notice i sometimes get dew buildup on the lenses.   How can I minimize damp buildup whilst using my telescope?  Simply dabbing away the liquid with a dry cloth doesn't seem to do the trick as I am still left with some water tracks and residue that I just can't soak up, this then means that all of the light is refracted providing a very fuzzy and blurry image.   What preventative measures can i take to stop damp build up in the first place? "
659,What reason is there to doubt the existence of the hypothesised planet Tyche in the far distant solar system?,"Please note, I do not necessarily believe in its existence, just after a scientific (hence, non-Wikipedia) reasoning to doubt the planet's existence, other than the ""we would have seen it"" argument.  I am, nor are the articles below, referring to the alleged 'Nemesis' planet, as in the question What are the current observational constraints on the existence of Nemesis?  According to the article Astronomers Doubt Giant Planet 'Tyche' Exists in Our Solar System (Wolchover, 2011), the planet Tyche is a hypothesised massive planet      by John Matese and Daniel Whitmire of the University of Lousiana-Lafayette, is not new: They have been making a case for Tyche since 1999, suggesting that the giant planet's presence in a far-flung region of the solar system called the Oort cloud would explain the unusual orbital paths of some comets that originate there.   Further information is found in the scientists' research paper Persistent Evidence of a Jovian Mass Solar Companion in the Oort Cloud (Matese and Whitmire, 2010), describe the hypothesised planet to be      of mass  1 − 4 M(Jupiter) orbiting in the   innermost region of the outer Oort cloud. Our most restrictive prediction is that the orientation   angles of the orbit normal in galactic coordinates are centered on    , the galactic longitude of   the ascending node = 319 and i, the galactic inclination = 103 (or the opposite direction)   with an uncertainty in the normal direction subtending  2% of the sky.   They posit that the elongated orbit of Sedna is a result of the presence of this planet.  So, the question, what reason is there to doubt the existence of Tyche? "
660,are all the planet in the same plane?,"are all the planet in solar system the same plane in the space or not ? if yes is there any especial reason ? and if no how do they orbits then ? as far as i know they are in the same plane , but is that mean they are exactly in same plane or its some thing near that ? I would also like to know if they all orbit in the same direction ? Is any of the picture below describing them true ?!     "
661,Is the moon rotation at complete standstill?,"Moon always faces Earth with one side, its spin period equal its orbital period - this is what we learn at school.  But I know Nature rarely operates in absolutes. I'd find it hard to believe Moon wouldn't spin relative to Earth at least very slowly. I searched but found no data other than ""doesn't"", so I'd like to ask - does the Moon stay turned the same side precisely - or do, over many years, new features show at one edge? If it does, how long would it take to make a full turn? "
662,Is it possible that some stars are already black holes yet we see light emitted from before becoming a black hole?,"For stars we see that are burning fuel at a fast rate, that are very bright, (or any star for that matter sufficiently far away from us) could it be that they are already black holes (the sufficiently large ones) and we are just seeing the light emitted during it's main phase? So, if so, is it safe to say that most of the stars are already dead that we see?  Edit: I appreciate all the answers. This has been a fascinating read. I also hate having to select a ""the answer"" when I gleaned something from all of them. "
663,Shadows of Light = Space or Dark Matter?,"Perhaps my title is misleading. but here is my understanding and I'm looking for confirmation.  You cannot have dark without light.  The only thing faster than light is darkness (i.e. shadows)  Stars are in the galaxy and are inherently bright.  Does this make ""dark matter"" mere shadows of extremely bright objects?  Is that also why it has to get dark before we can really see the majority of stars (subjective experience)?  Update:  With all due respect to user with answer below and thank you for taking the time to answer... I think this can be expanded on.  I have provided a source for my claims: youtu.be/JTvcpdfGUtQ   Check out the video, and it more explains my understanding of things...  Why I don't accept answer below:  Can you provide sources for your claims?  Also I didn't say you can't have DARK MATTER without Light , I said you can't have Dark, as in Darkness. I think you're getting hung up on Dark Matter which is a big part of my question, but not the entire question.  Also, are you claiming that all darkness in space is dark matter? I don't like to assume but for scientific purposes (not an accredited scientist) would we not agree that the measures made on dark matter were on a sample, and not the entire universe?  So to further question this, do shadows not exist in space? "
664,"Do astronomers, in principle, have more information about older phenomena than younger?","The further away we see, the older states of the world we observe. And the volume of the part of space which is observable, increases by the square of the distance to it. So there should basically be a million times more phenomena (data) observable about what happened a billion years ago, than about what happened a million years ago. Given good enough observatories.  This is obviously counter intuitive, and sorting it out for so called redshift effects doesn't help in that respect. Do/can we really (potentially) know more about things/events the older they are? Is there some epistemological problem involved in that? "
665,Why don't Neutron Stars form event horizon?,"Trying to compare density of Black Holes and Neutron Stars I came up with the following:     A typical neutron star has a mass between about 1.4 and 3.2 solar masses1[3] (see Chandrasekhar Limit), with a corresponding radius of about 12 km. (...) Neutron stars have overall densities of 3.7×10^17 to 5.9×10^17 kg/m^3 [1]   and     You can use the Schwarzschild radius to calculate the ""density"" of the black hole - i.e., the mass divided by the volume enclosed within the Schwarzschild radius. This is roughly equal to (1.8x10^16 g/cm^3) x (Msun / M)^2 (...)      The value of the Schwarzschild radius works out to be about (3x10^5 cm) x (M / Msun) [2]   Let's take a neutron star from the top of the spectrum (3.2 Msun) and same mass black hole.  Converting units:    Neutron star: 5.9×10^17 kg/m^3 = 5.9 × 10^14 g/cm^3  Black hole: 1.8x10^16 g/cm^3 x (1/5.9)^2 = 5.2 x10^14 g/cm^3    The radius of the black hole would be (3x10^5 cm) x ( 5.2 ) = 15.6km  The 3.2Msun Neutron Star of this density would have volume of 1.08 x 10^13 m^3 which gives radius of 13.7 kilometers  According to Shell Theorem, spherical objects' gravity field strength at given distance is the same for spheres as for point masses so at the same distance from center of same mass (point - black hole, sphere - neutron star) the gravity will be the same.  That would put the surface of the neutron star below the surface of event horizon of equivalent black hole. Yet I never heard about even horizon of neutron stars.  Either I made a mistake in my calculations (and if I did, could you point it out?) or... well, why? "
666,Two species of dark matter?,"At this point in time, evidence for the existence of dark matter has accumulated in many ways:    it affects galactic rotation curves plays a major role in cosmology, and the evolution of structure in the universe is predicted in copious amounts by gravitational lensing on a wide range of scales influences the dynamics of galaxy clusters   to name a few.  There are many known candidates for dark matter particles: WIMPs, axions, WISPs, neutrinos, etc (in fact, even bricks, though some other considerations would exclude them).  The question then is:  Why do we expect that only one type of dark matter particles is responsible for phenomenological dark matter?   For example, [tex]CDM cosmology, the standard cosmological model, requires dark matter to be cold (slow, non-relativistic), which is used to constrain the possible properties of dark matter particles. However, this doesn't actually imply, that dark matter is cold for all the astrophysical systems. For example, galactic halos could be made of warm dark matter, and halos of dwarf galaxies could be made of cold dark matter.  One might of course say that one-species model is the simplest one. The counter-argument would be that in reality there well may be many species. This in turn might have profound implications for astrophysical models.   To summarize the question: Is there any good reason, preferably supported by observations, to think that only one species of dark matter is present in all the models currently used? "
667,Question about Hubble parameter (Hubble constant) and measuring it,"I see this question in ""An introduction to modern cosmology - Andrew Liddle - Wiley Publication"":     In the real Universe the expansion is not completely uniform. Rather,   galaxies exhibit some random motion relative to the overall Hubble   expansion, known as their pecuLiar veLocity and caused by the   gravitational pull of their near neighbours. Supposing that a typical   (eg root mean square) galaxy peculiar velocity is 600 km/s, how far   away would a galaxy have to be before it could be used to determine   the Hubble constant to ten per cent accuracy, supposing      (a) The true   value of the Hubble constant is 100 km/s Mpc?      (b) The true value   of the Hubble constant is 50 km/sMpc ?      Assume in your   calculation that the galaxy distance and red-shift could be measured   exactly. Unfortunately, that is not true of real observations.   I really don't know how to start solving this. What do we need to find Hubble constant. I know [tex] but I don't know how to calculate the effect of peculiar velocity. we don't know [tex] and [tex] in Hubble formula, how to find [tex]? "
668,How can we tell if the asteroid 2013 TV135 will hit Earth in 2032?,"Some astronomers in Ukraine have estimated that there is a small likelihood (1 in 63,000) that the asteroid 2013 TV135 will strike Earth in 2032. (source)  Don Yeoman of NASA JPL says:     with more observations, I fully expect we will be able to significantly reduce, or rule out entirely, any impact probability for the foreseeable future.   How can we improve our estimation of the potential threat posed by 2013 TV135?  That is, what process and techniques are used to calculate and increase the accuracy of our collision threat estimation? "
669,"Do astronomers and astrophysicists more often use diameters or radii when discussing about planets, dwarf planets, exoplanets and stars?","Mathematicians much more often use radii over diameters when discussing about circles and spheres, because in mathematics the radius is more fundamental than the diameter (the sphere is defined using its radius).  But what about in astronomy? Do astronomers and astrophysicist more often use diameters or radii when characterizing planets, dwarf planets, exoplanets and stars? "
670,Is it possible to use the stars to determine the passage of time?,"I'm writing a science fiction short story which involves a group of people being in suspended animation for a very long period of time, on the order of thousands of years.  My question is, would an astronomer on waking be able to determine that a significant period of time has passed purely by making observations in the night sky? How accurate would they be?  For the purposes of the story, I'm more interested in what an astronomer could observe unaided or with a primitive telescope of the sort Galileo might have had early in his career (around 3X magnification).  Thanks! "
671,Why is the Earth's center still hot after millions of years?,Why didn't the center of the earth cool after millions or billions of years? What keeps it hot? 
