Index,title,body
484,Entering the UK while undergoing visa application,"I spent 6 months in the UK last year (February to August 2016) under a Tier 2 Skills Transfer visa from the US on a US passport.   I will be starting the Tier 2 General visa process with my US employer to move to our UK office in the next month or so. Currently they are undergoing the labor market test.  I have a close friend's wedding in the UK the first weekend of September and I am wondering if I will be able to enter the country while undergoing a separate visa application. I would enter the country after the 12 month cool down period from my visa last year and would have a return ticket to show them I am entering as a tourist (for now).  Will I likely be allowed in? Will entering the UK complicate my current visa application at all? If everything goes smoothly, I should have visa stamp by the end of September or early October.  Any advice would be appreciated.  Kind regards, JV "
485,How to work on the cited reasons for the refusal of visa?,"My visa application for a study permit has been refused yesterday.  They are citing the reason that    I won't leave Canada after my stay because of my current employment situation.  My plan and progression of study don't make any sense.   I am planning to submit the visa application again.  What points do I need to work on to make sure that I am not refused for the second time?  FAQs     What am I applying for?   I am applying for study permit. I have an acceptance from a canadian university to study CS Masters by thesis program. My target is to get a Ph.D. But, the accptance I have right now, is for a Masters by research program.     What did I submit along with my visa application?   My financial papers, marriage certificate, ...  I have strong family ties. My wife and daughter are in my country, I supplied my family photo, and I clearly described that I want to get back to my country after my Masters. But, I didn't tell them that I want to do a Ph.D. in Canada. Coz, I thought that may complicate the situation. But, still, they refused me.     What is my current employment situation?   I left my job because of stress and went to a non-English speaking country for study. I don't have a job and I don't have any plan to do any job anytime soon in the future.      What is my academic situation?   I came to the country 'X' to (1) escape my then stressful job, (2) to get prepared for a Ph.D.   But, then, I understood that (1) the academia of that country 'X' is tough to suit for me because of the difference in highereducational culture, and language. (2) the higher education of that country 'X' is considered inferior to Canada/North America.  So, my Masters program is half done, and even if I can't get to Canada, I don't intend to finish my study here. "
486,Can a Non EU that obtained the UK residence card for marriage remain in UK working in the case his EU wife return to EU?,"I want to ask if it is possible for a non EU with an EEA residence card to remain in UK working after that the EU partner returns to her country (EU country different from UK). I wonder if the Non EU that has the EEA residence card and is working in UK loses the right to stay and to work in UK if the EU partner has to return to the EU country (different from UK). We will remain married, but as my EU wife has a contract for 1 year and after she doesn't know if the employee renews her contract. Maybe she returns to her EU country. In the case that she has to return, what happened with the NON EU husband that is working in UK with the residence card?  Can he (the Non EU) work in UK for the rest of the time that he has active the residence card? or Do you know if he (the non EU) has to come back to EU?   "
487,"How is the process to apply for Italian nationality by marriage, if you already fulfilled all the requirements?","I want to ask, After fulfilling the requirements to apply for Italian nationality, how long does the process take? How long does it take since you deliver the documents until they give you the nationality? "
488,Moving to Berlin,"I am an American, and I recently took a job in Berlin.  I have a few questions regarding how to perform a transatlantic life transplant (see what I did there?)   What is the best way I can move my money from USD to Euros?  I wasn't planning on closing my domestic bank account, but since I will be wanting to move the bulk of my money to Berlin, what is the best way to do this?   a. Recommendations on German bank accounts?  Reasons?  I am a gamer, and I have a custom-built desktop computer with 3x monitors.  How the hell do I bring this to Europe?  Do I?  Should I deconstruct it and reassemble over there?  Should I bring the hard drives, and build a new one completely over there?   Cell phones.  I've already bought an unlocked phone for when I arrive.  Does this mean I just need to buy a SIM card at a cell provider, and I'm good to go?   a. Recommendations on a German/European Cell Provider?    Thank you for any help you can give.  I really need the advice! "
489,Belgium visa for dependent mother?,"I'm working in a software company in India; next month, I'm going to Belgium on a work permit. I want to take my widowed mother with me (I'm the only son).  Is there any other visa apart from tourist visa for her? If so, what's the procedure? "
490,H1b: Is it safe to move to different team (internal transfer) within same company before Oct 1st?,"My question is pretty obvious as mentioned in the title: currently I am on OPT, but my H1B just got selected from the lottery. Probably will be valid on October this year.  The thing is, I currently do not feel comfortable working with my current team, so I am planning to move to a different team in the same company (similar job function, but different address). Will it affect my H1B visa? And do I need to do something with my lawyer about this? "
491,US nonimmigrant: passport expiration while in the US,"If someone lives in the US in a nonimmigrant status, is the person required to maintain a valid passport while the person is in the United States?  If so, citations for the relevant portions of the US Code or Code of Federal Regulations are appreciated.  This should not be possible for many nonimmigrants, because their period of admission is supposed to be limited to the validity of their passport (for some countries' passports, even six months less than its validity), but as I understand it, it could happen to someone admitted ""D/S,"" meaning for ""duration of status,"" or to someone who has changed or adjusted status while in the US.  Because the linked resource is a comment, I quote it here:     In any case, in practice, I have seen many reports of people getting COS/EOS I-94s that match the petition expiration even when their passports were expiring sooner, and I have never heard of someone getting COS/EOS I-94s that are limited by the passport expiration, so at least that's how USCIS handles it in practice. In fact, many times people are surprised that they get COS/EOS I-94s that match petition expiration, but when they leave and re-enter the US, they get I-94 at entry that expires earlier due to passport expiration, because CBP is required to limit I-94 by passport expiry.   Another comment says:     The AFM chapters on Change of Status and Extension of Status do say that ""The applicant must hold a valid passport at the time of application and is required to maintain validity during the entire period of his or her stay in the United States."" which supports the view that the passport only has to be valid, and not for a particular length, at the time of application.   One of the linked pages makes reference to 8 CFR 214.1, but that seem to say more about what happens at the time of the application and not much about what happens afterwards.  In particular, it says that ""the alien must agree to maintain the validity of his or her passport,"" but it does not say whether anything happens if the alien fails to do so.  I would also be interested to know whether the answer would be different for someone in G-4 status (for example) as opposed to someone in F-1 or H-1B status (for example). "
492,Italian residence permit renewal,"I have a valid student residence permit in Italy, which will expire in two weeks. Ideally, I am supposed to apply for renewal a month before expiry. The issue in Milan is that when I go to the post office for the renewal application of the residence permit, they tell me that the application kits/forms are finished and they will receive the new ones next week. This has been happening for the last two weeks and I have been to four, five different post offices (major ones in Milan) but I got the same answer.  What should I do in this situation? If I'm unable to submit the application before the expiry of my current residence permit (two weeks from now), will I be allowed to live in Italy on the basis that it was not my fault? What are the options?  Please also note that I'm a non-EU student, from Pakistan. "
493,Urgent matter: How to get an apostille stamp from abroad?,I have two master's degrees from Spain and Italy. I need to apply for a German visa for my PhD and they require my documents to be legalized by an apostille stamp. I live in Iran and cannot travel to Europe to stamp them. How can I get the stamps from abroad? Would the consulates of Italy/Spain in Tehran provide this service? 
494,Return of passport after UK residence card application,"My wife will be applying for a UK residence card soon. She is Argentinian. I understand that the HO will keep both of our passports (I am the British citizen) until the decision is made.  Is there any possibility of her getting her passport back so that she can go to Argentina for a family event? Alternatively, would a copy of her passport satisfy airlines/border agency etc? She has an Argentine ID card, which will suffice for getting in and out of Argentina with the passport copy, but I doubt that would be acceptable here. "
495,UK Tier 5 visa - does AIESEC-UK contribute in the salary of the person sponsored?,"I've learned recently that the UK government offers Tier 5 visas for students wishing to stay in the UK for a period of 12 months, to do internships or to work for a short period of time. These Tier 5 visas are usually sponsored by AIESEC-UK.  Knowing that AIESEC-UK is paid by the employer, I was wondering whether AIESEC-UK contribute in the salary of the trainee/worker? in other terms what's its actual role in this case (is it like TLSContact and VFS Global, i.e. just an intermediary)?  Sorry if this is not the right forum to ask this question. "
496,Change employer and address during pending I-485,"I've left my previous company during my pending I-485 (which is pending 150 days now, filed on Oct. 18, 2017). I'm in Texas now, but will possibly go to California for my new job.  Do I need to inform USCIS of my employer change right now? In my interview, just in case they asked me about my employer, can't I just say I changed my employer? "
497,Can my wife enter Germany in order to apply for a family reunion visa?,"In another post of mine, it was brought to my attention that my wife would have trouble entering Germany as a Canadian citizen in order to apply for a family reunion visa from within Germany.  The poster says this:     As a Canadian your wife is entitled to visit Germany without a visa, but she is limited to a 90 day visit. However she will probably be asked why she is there. If she says ""I'm coming to live with my husband"" then she will be refused admission, because she needs a visa to do that. If she says ""to visit my husband"" then she is going to have to provide good evidence that she will return to Canada before 90 days are up. There will be suspicion that she intends to stay longer than 90 days.   Why does it matter that she's coming to apply for family reunion? Our idea was to simply let the border police know our intentions properly and that's that. How can we handle this? "
498,Is there any way to get a new (not renew) US driver's license when living overseas?,"I will visit the US for business but I have a problem about the driver's license. I'm a US citizen. But my family moved to Asia when I was 5 years old. So I grew up in Asia and I'm still living in Asia.  I have a driver's license from South Korea with my South Korean citizenship (I mean I have dual citizenship and I'm living now in South Korea as a citizen not as a foreigner).  But I can't use that license in the US because I have to use my US passport when I enter the US.  It means that I can't use my South Korean passport and driver's license. So, to drive in the US I have to get a US driver's license.  But, I'm living in Asia and have no address in the US.  How can I get a driver's license? Should I stay and renta  house in the US or Guam? "
499,EEA family permit application,"I am a Filipina and my partner is French. We are unmarried, but we have been living together for 2.5 years now. He will start to work in London in April. I am travelling with him with a standard visitor visa. My questions are:   Is it possible to apply for an EEA FM permit in the UK while just having a standard visitor visa or is it necessary to exit the UK to apply for that? If I need to exit the UK to apply for EEA FM permit, is it necessary to apply for it from the Philippines or would just any country do, as long as it is outside the UK territory (eg. France)? Budget and time are the main factors. Do we need to wait for his third month in the UK before we can apply, or can we immediately apply as long as we have the documents required?   Hoping you can enlighten me. Thank you very much. "
500,Migrating to the Netherlands as a freelancer,"I'm a citizen of the Russian Federation. I'm thinking of moving to the Netherlands. I've seen the skilled migrant program, it's pretty cool. But lately I've been thinking of moving to freelance completely, as I don't want to work as an office worker. I want more freedom instead.  I've joined TopTal ([website]"
501,What are the visas that allow a company to employ a student that is about to graduate?,"I am not a US citizen and I am  studying and planning to get my master's degree by the end of the year.  During the past 3 months I have been an intern in a US company using the Academic Training program granted by my J1 visa. The J1 was sponsored by a US university where I studied one semester. The company is very happy with my results and they would like to keep me.   As far as I know the H1b visa is the best option to be allowed to come back to the US and keep working for them. They are willing to sponsor me but I know that the H1b visa is very hard to get. What would be other options for the company to have me come back?  For example, would it be possible for them to issue me an internship J1 visa while waiting to apply me for H1b? "
502,Medium-/long-term housing in Warsaw,"I've been offered a job in Poland (Warsaw) and I have some questions before I accept it.   I've been offered roughly 4,000 PLN per month + health insurance. Is this enough to have a confortable life in Warsaw (I'll be living alone in the first months)? In terms of housing, how does it work in Poland and what are the best websites to:  2.1. Inform myself better about the local law.  2.2. Flat rental listing websites.  2.3. What are the best zones in Warsaw in terms of quality/price? I don't mind living in the suburbs and doing a daily commute, considering that I would be working in the city center.   Notes:   I don't know if it makes a difference or not, but I'm an EU citizen (Portuguese). If I accept, it would initially be for a two-year contract.  "
503,Applying for multiple EU residence visas in different countries,"I have heard that if you are applying for multiple Schengen/tourist visas in multiple EU countries within a short period of time it may be considered as ""visa shopping"".  How about applying for multiple residence visas in more than one EU country at the same time (applications just a few weeks apart)? Any problem with that? "
504,Staying in France without EU documentation,I've applied for a Hungarian citizenship but my birth certificate hasn't been printed yet. My lawyer told me on February 21 that my citizenship is confirmed and is now in the final stage of registration. Do you know how much this registration usually take?  I'm currently staying in France with a Schengen visa that is valid until middle of May. Will I have any problems if my documents will be ready only in several months? Will I be able to take the train from Paris to Budapest to apply for my passport? 
505,Work authorization for F1 students?,"I am applying for full time jobs in the United States, being a student from India on the F1 visa.  I had the following questions during the application processes (on various job portals):   Is your current work authorization limited to practical training? Select one of the following (it is basically a drop-down): i. I am authorized to work for any employer in the US; ii. I require employer sponsorship to obtain work authorization in the country iii. My authorization to work in the US is unknown.   What kind of authorization are they talking about?  I am a normal student (no criminal records, etc.) from India, currently in the US and applying for jobs.  My OPT starts soon in June.  Thanks.  Note:  The general questions which most employers ask are: 1. Are you authorized to work in the US?  I answer ""Yes""; 2. Will you now or in the future require a visa sponsorship to continue working?  I again answer ""Yes"".  But, I don't know what to answer for the questions earlier (because they seem like a combination of the above two questions).   "
506,Australian citizen working in the USA,"I’m an Australian citizen looking to work in America for a working holiday, but I can’t find a visa that applies to me. I don’t have the qualifications for an E-3 or H-B1, and I wouldn’t be working in jobs that would fall under H-B2. Is there an option that would work for me?  Additionally, I work as a freelance developer. Would I be allowed to continue to work in America under the visa waiver program? "
507,Can workers escape Saudi Arabia by going to their embassy?,"I heard that foreign workers in Saudi Arabia, even westerners from the USA or European countries, are essentially imprisoned as indentured servants and that it is routine for the employer to seize and hold the worker's passport and that to leave Saudi Arabia requires an ""exit visa"", so essentially any foreigner is a prisoner. I could hardly believe this, but the ""FAQ"" for a hospital employer seems to confirm it, and also a long article by a foreign resident on Hub Pages says essentially the same thing in greater detail, that all foreign workers, even Europeans are on ""contract"" require an ""exit visa"" to leave.  What prevents a person from the UK or the US from just going to their embassy and asking for a new passport and help to leave the country? Do the embassies of the UK and USA collaborate with the Saudi government to imprison their own nationals against their will in the country? "
508,UK settlement visa,"Do I have to get a British passport to enter the UK if my father is British? My family is from Singapore, except my father, who is British. We are being relocated to the UK because of his work and I've been told because we are entitled to a British citizenship, we have to enter the UK with a British passport.  We have been there on holiday several times without any issues but just recently we've been advised this is wrong. We are looking to settle there for a couple of years only, so why do I need to apply for citizenship?    "
509,Wrong nationality on US visa,"I just noticed that the US embassy put the wrong nationality on my (K1) visa. GRBR (where I live) instead of Italy (my actual nationality). It was their mistake, all my documents are correct. What should I do?  The US embassy (in London) does not take phone calls, they only reply to communications sent through their website and they take 3-5 days to reply.  I already booked the trip, the wedding and the honeymoon.  What happens if I arrive at the point of entry, NY in my case, with this visa? Will they send me back? Can I ask them to fix it when I'm in the US?  Thanks. "
510,Moving to Switzerland as a student,"I am looking for some advice regarding the regulations in Switzerland.  I am going to study in Switzerland for a master's degree, and I plan to move there with my girlfriend (both Romanian citizens) around the end of August 2018. She will work during this time. The duration of my master's degree is 2 years.  Switzerland has a quota for the number of work permits for Romanian and Bulgarian citizens from 1 June 2017. It seems like this quota has been put for 1 year. What happens if she applies for a residence/work permit after June 2018? Will her application still be subject to the quota?  I own a car registered in Romania. Being a student, what are the regulations on importing the car? Would it be possible to use it without getting Swiss plates? "
511,Concurrent filing of I-130 and I-485,"I am filing forms I-130 and I-485 for my wife. I have a couple of questions regarding this. Can I file forms I-765 and I-131 with the application (she is in the US on H1B)? And if I can file I-765, what should be the ""Eligibility Category"" in question 20? "
512,Confused about visa question: “Voluntarily elected to depart the UK” ? Yes or No?,"I applied and successfully received a student visa from India in October 2017. I traveled to the UK on October 12, but could not register for the course. Since the latest registration date for my course, October 13, was already over, I left the UK willingly on the 16th. I did not collect my BRP from the university. Afterwards, I withdrew from the course and got the course withdrawal letter from UCAS and a full refund from the university for the tuition fees.  I have only received an email on March 23, 2018 from Home Office, which mentions that my previous Tier 4 visa has been curtailed, citing non-commencement of my studies with my university.  Now, I am applying for May 2018 intake for the same course at another university. I have already paid the full tuition fees and also received the CAS letter.  Since now I am submitting a fresh Tier 4 visa application, kindly guide me for replies to the following 2 questions mentioned in the application:   Have you ever been deported, removed or otherwise required to leave the UK? Yes/No Have you ever voluntary elected to depart the UK? Yes/No. (If yes, what do I answer ""under immigration decision and the papers you were served"", and ""reference number"" as the reference number on email is given in form of XXXXXX1234).  "
513,Are there power socket adapters from H to E/F which carry grounding?,"Israel has - unfortunately -  a unique plug type, Type H:    and I'm interested in using some German or Dutch equipment / cables with it. This is trivial to do if you forego grounding, as Type-H sockets take type-C and type-E/F plugs with no adaptation needed. But I do want that grounding.  Now, you can get a socket adapter, which on the male side has the third pin:    and thus, hopefully, it carries the grounding (though who knows, right?). However, grounding can only be carried on condition of your plug passing the grounding using a third pin that goes into the adapter: Types B, G, H, I, K, L etc. The popular EU plugs, type F (and type E) either take a reverse-pin for the grounding:    or touch grounding on the rim of the socket:    and I have not been able to find adapter which have any of these two features. Do such plugs exist at all? If not, are there other solutions for hooking up EU electrical equipment with grounding, in Israel / Palestine? "
514,Ireland Visa Minimum Finances Requirement,"I have received a job offer from a university in Ireland, and I am currently in the process of applying for an Employment (Scientific Researcher) visa for Ireland. One of the required documents is an up-to-date bank statement.   However, the amount of money I have in my bank account is not that much (around USD 4500) and I would like to know if there is a minimum amount of money available in the account before applying, as I do not want my application to be rejected.  Is there a minimum financial requirement for an Employment (Scientific Researcher) visa to Ireland? And if there is, how much is it? Thanks.  Edit: The account I have opened was solely for the purpose of visa application, but for New Zealand, not Ireland. It is about two months old, and the money in it has been put there only once (during the opening). I am not currently employed, as I have just finished my PhD (mid-November), and this would be my first real job. That money was just something I borrowed to some relative while I was a teaching assistant in Auckland, New Zealand. "
515,How to apply SSN after I94 Expiry,"On Nov 29, 2018, I came to USA with H1B VISA valid till DEC 31 2018. My i94 has the same validity as well. I filed an extension On Dec 21 2018. Kindly clarify the below question.   Can I work without Having an SSN? I went to SSN office and they told me that they need a valid i94 to apply SSN.   How to proceed with the SSN for the new card? "
516,Remote working for indian citizens,"I live in India and a citizen by birth.  Am I eligible to work for remote jobs which are posted on ""StackOverflow"" by organizations from US, Canada and Europe? For example, the below job says the position is fully remote. [website]Though I will be working from India but since the organization is based out in North America or Europe, do I require any working VISA?  Could you please share some knowledge on this?  Thank you. "
517,Visa for Child born in the UK to parents on Tier 2 (General) Visa,"I came to the UK on Tier 2(General) Visa on 26 April 2014. My wife and Daughter came along with me on Tier 2 (Dependant) Visa. Initial visa was valid until 31 January 2016. In December 2015, I have applied for a 3 year extension for all of us and got extension until 14 Feb 2019. I qualify for my ILR on  1st May 2019 which is 75 days away from my Tier 2 visa expiry date. So I am now planning to apply for an extension to my Tier 2 Visa.  We had a baby born in the UK in Feb 2017. As I was not intending to travel out of the UK with the baby, I had not applied for a Tier 2 (Dependant) Visa for the baby so far. Now that I am applying for an extension to my Visa, Do I need to apply for a visa for the baby as well? Is it legal not to apply for visa for the baby?  As I am planning on applying for ILR in May 2019, I want to find out if I can get away without having a tier-2 visa for the baby?  Thanks. "
518,Moving into The Netherlands with my non-EU partner,"I am a Dutch/German and Brazilian citizen currently living in Brazil (been living here for 4 years now). Next year I will need to move back to The Netherlands, however, me and my Brazilian girlfriend would like to move together.  We are currently planing on marrying, but I am not sure what is our best bet due to our current circumstances. Would it be best to marry here in Brazil then move together to The Netherlands, or, marry in The Netherlands?  How would we legalize her in The Netherlands? Would marrying in Brazil help the legalisation process? Would I need to financially sponsor her independently if we marry or not? "
519,J-1 2-year requirement waiver,"Several years ago, I was sponsored to receive a J-1 visa via government funding. I was subsequently subject to the two year home residency requirement, so I went home for a few years satisfying that requirement.   Afterwards, I received another J-1 visa but I funded this one personally. Since then, I met my fiance and wish to stay in the US, so I'm applying for a waiver to the two year requirement. However, during the application process, it asks for copies of all forms DS-2019. Does this mean that I should include all such forms I've ever received, or just the ones relevant to my J-1s whose 2 year requirement is not already satisfied?   Also should I checkmark the box that asks whether any of my J-1s received government funding? I'm afraid that if I checkmark that box, they will look at it, and immediately throw out my waiver application, thinking that I am subject to the requirement because I received government funding for my earlier J-1. Then there would be no way to appeal, so I feel doing so is risky  Similarly, it asks for pictures of the J-1 Visa pages for when I entered the US? Should I include the old already served ones? "
520,Does Singapore provide residence permits for expats with work visa?,I am considering a move to Singapore but I would like to know whether its possible to obtain a residence permit in Singapore if I move in a work visa? Also does it allow sponsoring aged parents from outside while on residence permit? Would appreciate much if someone could help with an answer. 
521,How expensive is sending a letter by registered mail in the Netherlands?,"I want to send some forms (say, 5 or 6 pages) by registered mail somewhere. How much should that cost me?  I'm not currently in the Netherlands to check, but a friend of mine said they asked him for 1.6 EUR for non-registered and 8.45 EUR for registered. Now, 1.6 EUR is a bit pricey, but 8.45 EUR seems like a lot. Could this really be the rate? "
522,How to calculate customs duty on importing furniture to Switzerland?,"What custom duties and taxes must one pay on importing furniture into Switzerland from the European Union? I've heard that these are calculated based on weight. What are details of the calculation? How would I calculate the duties and taxes on say   100 kg of new furniture, worth 200 CHF   I am moving to Switzerland from the European Union next month. I understand that household effects older than six months can be moved duty free. I'm considering buying new furniture in my home country before I move. I'm curious what duties I would have to pay. "
523,Non-English speaker as reference in UK Citizenship,"I'm filling in the citizenship form for my son, and he needs two references and one has to have worked with him in a professional capacity. We currently live in Bolivia, which is where he is from. I had two options for this, a teacher and a social worker.  Here is the quote from the guide:     If the child is living abroad and does not know a British citizen who is qualified to act as a referee, a Commonwealth citizen or citizen of the country in which he or she is residing may complete and sign the form, provided they have a similar standing in that country.   His teacher is American, so I think she's out? She does have Bolivian residency though. The social worker I worked with for the adoption is willing to do it, but she's Bolivian and speaks no English. I would need to help her fill in the form, translate it, and have her write her answer, and translate it back into English before having her write it in. That seems very complicated - any idea if it's okay? Any other options? "
524,Work in other EU countries while I have temporary Residence permit in Lithuania,I am iOS Developer and co-founder of a startup in Lithuania and as non-EU citizen I have startup visa and temporary residence permit in Lithuania. Do I have permission to looking for job in other EU countries like Netherland? Can I apply for residency in that country? What is the rules for looking for a job in another country if I am already in EU? 
525,Health Insurance for National D Visa (Poland) under work category,"I have received a work permit for a position in Poland and will shortly be applying for a residence visa.  One of the requirements states that I must have health insurance for the duration of the stay. I will be covered by my employer insurance once my contract begins, but during that initial settling in period I will need to insure myself privately.  Axa seems to fit most of the criteria, but I don't really want to pay for 12 months of insurance. How many months coverage is enough to satisfy the requirements for the visa? Do I need to show any additional documents with my application in this circumstance? "
526,Is there a cap for the number of Verpflichtungserklärung one can request for friends and family members?,"As per §§ 66 - 68 German Residence Act, a German resident got the option to provide his/her third-country friends and family members with a formal obligation document (Verpflichtungserklärung) to assist their visa application.  I was wondering if there's a cap for the number of Verpflichtungserklärung one can request at once and/or during a year? In other words, how many people you can invite to visit per year? In there a cap? "
527,"British Citizen with Canadian mother, needing passport","On a recent trip to Canada, I applied for my ETA as I am a British Citizen. It got denied as I was recognised as a Canadian citizen as my mother was born in Canada and always maintained full Canadian citizenship. I had to get an emergency electronic Canadian passport attached to my UK passport for the duration of the holiday. I am now looking to apply for my Canadian passport, how do I go about this? Do I need to obtain a certificate of Canadian citizenship first? "
528,German tax for couples : choosing appropriate tax class,I have question on taxation and choosing tax classes. It is already complicated enough and now figure out tax classes for couples seem crazy.     Is there a proper tool to check for appropriate tax class for couples? We both earn have a difference of about 15% in annual salary right now. Some calculators show 4/4 is better while other show 3/5. Right now I am leaning towards 4/4.     Also is it possible to change the tax classes multiple times in middle of the year? I might change my job later this year and would then change the salary difference and hence might need new calculation.     Is there proper tool to do these checks or we have to hire accountant for it?   Thanks a lot!  
529,Can anyone tell if an EU driving licence has been exchanged from a non-EU country?,"Once you have exchanged (converted) a non-EU driving license (before 1993) to a French driving license, can anyone tell if it has been exchanged? Can you then exchange with another EU country's license without informing them of the original non EU license?  It is an older paper license and I can’t see any mention of the country of origin on it.  Thank you "
530,What are my legal rights in France?,"Here is a cry for help! We cannot figure out how to amend our situation. Maybe someone out there can help us with legal advice.  We've done tons of research online, but things change so quickly and here in France the left hand never talks to the right hand when it comes to government documents.  In March 2014, my husband and I married in Normandy, France, after fighting through the immense amount of documentation they needed supplied and translated, only planning to stay here until we were married then move back to England as a family. My then 5 year-old son (not genetically my husband's son, but he's his daddy) and I are American. My husband is British, born and raised.  From this point on my son and I have had no legal need for a carte de séjour technically, as family members of EU citizens do not need them as long as they entered the EU country legally. My son and I were given a 3-month visitor's visa. We moved from Normandy, France to Vendée, France. A major change of day-to-day temperature, financial situation, and all matters of life for us.  We happened upon an offer that seemed to be too good to be true, so we decided to stay in France and attempt to start a business repairing and running a gite. My husband has been desperately trying to get work and stay in work since May 2014 as the offer turned out to be a farce, but has only had possibly 10 months total of work up to today.  We are not renting out the house my husband inherited and are living on this income alone and have been since about June 2014.  My son and I have left and entered France a total of 5 times in total including first entering France until today, with little to no trouble, outside of two occasions:   The time we entered England to go to my father-in-law's funeral, where I was kept aside and questioned for about four hours, since we hadn't booked returned ferry tickets, as we were not exactly certain how long all affairs would take to get in order. It was a nightmare. We were finally given just 9 days to settle everything and burry my father-in-law then return to France. Which we did. The last time my son and I went to visit family back in Colorado, USA in summer 2015, where we were nearly turned around at CDG airport for not having a carte de séjour -- even with my documents showing we were legal to remain. We have no health insurance, no governmental financial aid, and no carte de séjour or social security numbers for France -- not even my husband... as we just cannot understand what rights we do or do not have and how to go about sorting everything out.   I am pregnant, due in mid August, and we are drowning in every bill imaginable. We are waiting for an appeal on our UK family permits, but that's looking rather dark as the UK referendum is looking at leaving the EU.  Oh, I forgot to mention I had a grand mal seizure, first time in my life, and spent 4 days in the hospital and am now only a high dose medication daily until I give birth where even more tests must be done after I give birth.  1a. How do we get health coverage through England? Is it possible? What documents are needed?  1b. How do we get health coverage before I give birth, if we're not eligible for coverage through England?    How do we push for our appeals to go through quicker, as they have both been put on hold since February? If we end up needing to stay in France, what are my and my son's legal rights in Vendée, France?  "
531,EEA Family Residence Card Refused - Should I appeal?,"and thank you in advance to anyone who responds to this post.   I applied in November 2015 from within the UK for an EEA Family Residence Card to join my Austrian partner here in London. However, this got refused last week, and I have until this Wednesday to decide whether to appeal the decision or not. (I was late getting my paperwork back from my lawyer, and even getting the news of the refusal.)  My lawyer (whom I've since let go of) unfortunately misguided me throughout my application, so I was under the assumption that I would definitely get it, as I felt we had proven sufficiently that my partner and I are in a durable relationship, and he assured me that we had.  However, since unfortunately we were living together in South Africa, we have very little official documentation to prove that we were co-habiting during our time there. It's a third world country that doesn't have the same thorough legal status as here in the UK. To compensate, we added Facebook conversation logs (filtering through over 10 000 messages!) and a plethora of photographs of us together. This was unfortunately not sufficient, which I can understand.   So my questions are these:  1) Do I have enough grounds to appeal their decision simply because I feel their decision is wrong? Do they need to have broken some sort of law for me to be allowed to appeal?  2) Am I allowed to submit new evidence in the appeal to attempt to counter their points of refusal? 3) Would it be better for me to fly home and to reapply from there instead of appealing while I am still here in the UK? (Even though they are allowed to send me home whenever they want)  Any help, at all, would be appreciated immeasurably. I understand that the time frame is very tight, but I'm hoping someone can lead me in the right direction. Thank you in advance. "
532,Can I obtain a waiver for my J-1's 2 year residence requirement based on government financing?,My DS-2019 form requires me to return back to my home country after the completion of my work program considering the fact that I receive government financing (i.e. salary from an institution funded by the U.S. government)   Is it possible to obtain a waiver for this kind of rule? Does this mean that I'll return to my home country and stay there for two years after the expiration of my one year J-1 visa?  
533,Michigan driver's license,"My wife and I are likely to be in an EU country for 10 months starting in the autumn, and my Maryland driver's license is scheduled to expire during that time.   Since all four of our parents live in Michigan, and since we probably plan to move to that region after coming back, is there a way for me to get a Michigan driver's license? Or do I need to get a Maryland license for now, then convert after we move back?   "
534,Postal address without fixed abode?,"Disclaimer: I'm not sure if this question is appropriate for this site, Travel SE, both or neither.  For a great many amenities which are useful to most people (e.g. bank accounts), you need to supply a ""permanent"" address of some kind, and oftentimes Bad Things will happen if you supply an address which is either not available or unreliable: For example, at least in the UK, banks will freeze your account if your post is returned to the bank as ""undeliverable"", and the excitement of living a nomadic lifestyle will be somewhat dampened when you're e.g. in the middle of the Mongolian steppe and can't speak Mongolian/Chinese/Russian and suddenly have no money.  For someone who wants to lead a truly nomadic life, then, what are the solutions to the dilemma of needing a geographic address for e.g. banks, insurance companies, etc.? Family and/or friends are always one possibility, but are there no solutions which are more ""professional"" and/or ""official"" so that said persons don't need to be responsible for my stuff?  Finally, in some countries, it is required to ""register"" your primary residence in some way; Although this can obviously be more difficult than dealing with private companies, is there no solution for this, e.g. some way of ""officially"" being on the move? Of course, solutions to this, second and more specific problem will likely be country-specific and so may be too broad to answer. "
535,H1B Transfer Before Oct 1st," Right now on STEM OPT, valid till 10/28/2016, applied for further 7 months extension Working full time for Company A, applied for H1B, not picked Company B also applied for H1B, which GOT PICKED Now got offer from Company C, wants to send me to UK for training as soon as I join Thinking of applying for H1B transfer to Company C, once approved asap ( which Company B applied) I think need H1B Stamp to come back to US after training from UK What I have read online says I can come back only before 10 days mentioned in I-767 start date ( i.e. 10/01/2016)   So can I make H1B transfer from Company B to Company C without Paystubs before Oct’ 1, 2016? Can I join Company C before transfer is done, as I am on STEM OPT (OPT is valid till 10/28/2016, can be extended to 05/28/2017)? How to attend the training  in UK before Oct 1st,? How to come back safely to US from UK? Is it true I can only re-enter US 10 days before mentioned in I-767? But OPT is valid till Oct’ 13, 2016 What are my options?   "
