Index,title,body
91,Square corners in CNC-cut plywood,"I'm thinking about making a workbench out of CNC-cut plywood with the legs as several layers of plywood.  I'm thinking about attaching the legs to the skirt (top frame to make rigid or whatever it's name is) like this (this only shows one leg, the horizontal part is the skirt, it will extend further after I mirror the leg to get the other 3 legs in the CAD):    In this design I need inside square corners which the CNC cutter cannot do.  The question is if I design it with square corners, then round the corners right before sending the files to the CNC shop to accommodate for the limitation of the cutter, will it be easy to cut the square inner corners manually afterwards with enough precision for the parts to match? Or is it better to accommodate for round corners in the design somehow so that it all connects with round corners? "
92,Tabletop attachment apron slots buttons tightness,"Thinking about attaching a workbench tabletop (800mm x 600mm) made out of a 40mm oak panel (or probably 2 20mm oak panels glued together if I cannot find a 40mm one) like on the image below with buttons made of 2 glued layers of 21mm plywood (the workbench legs and apron will be out of CNC-cut plywood, so making the buttons out of the same plywood makes sense)  How tight should the buttons fit into the slots? If I make 20mm slots for 21mm thick buttons will this be too tight for the buttons to move as the tabletop expands/contracts?  Should the slots in the apron be positioned such as to make the top of the buttons a bit lower than the under surface of the tabletop to press the tabletop tight against the aprons? How much lower?  How much movement both along and across the tabletop should I expect max with this tabletop size? (to size the button slots in the apron)   "
93,Random Orbital Sander rounds table edges,"My Bosh GEX 125-1 AE Random Orbital Sander tends to round all my edges. I am sanding a table top and all points are now curved down, instead of straight.  I believe this is happening because the sander's pad is somewhat concave, probably to better suck out the dust, and when I pass it over an edge, the edge gets into the concave and gets its form, thus, being rounded.   I am somewhat new to woodworking, so I would like to know how the experienced guys deal with this, do you avoid sanding edges with a Random Orbital Sander at all and only sand it by hand? Or is it there some sort of trick?  "
94,How can I evenly distribute small boards of lumber to make a bigger board?,"I'm not the best mathematician, so I want to run this by real woodworkers:  I need a board of red oak 29 5/8""W x 16'L to make a cabinet top and then stain it.    This is what I'm thinking to make the wood look evenly distributed... If 1x4 is really 3 1/2""W then 7 * 3.5 = 24 1/2""W - which is acceptable for what I am doing.    So I need 7 1x4x16, correct?  What bothers me is having to butt joint &amp; glue 7 boards of expensive wood hoping it all comes out flush and level.  Is there a better way?  EDIT:  I made a typo...""I need a board of red oak 29 5/8""W x 16'L""  should have read, ""I need a board of red oak 24 5/8""W x 16'L""  Clarification:  The final length is 159 15/16"", but local lumbar yard only sells 16' boards.  Hence, I plan to glue-up the 16' boards and then cut to size.  "
95,Built-in plywood desk and wood movement,"I am building a built-in desk for my home office.  I plan to use 3/4"" plywood over a 2x4 frame and attach the frame to the studs.  I understand that the table top needs to be allowed to expand/contract so I'm planning to attach the plywood to the 2x4 frame using cleats or similar hardware for this purpose.  The desk will be from wall to wall (~8').  Do I need to leave a gap between the plywood top and the walls to allow for expansion and contraction?  If so, how much would you recommend? "
96,Can I rub out out water-based wipe-on poly with steel wool?,"I'm finishing a small side table using this water-based wipe-on poly, and wasn't sure how to go about ""rubbing out"" the end product. I was planning on following this video. Basically, sand with a fine grit sandpaper, go over it with #0000 steel wool, and then go over it again with the steel wool, but with soapy water as a lubricant.  Since the finish I'm using is water based, is using steel wool in this process okay? I know that steel wool isn't supposed to be used before the finish or in between coats, but I wasn't sure about using it after the finish is applied. If it's not ok, what are some alternatives? I've seen synthetic steel wool, but the ones available at the local big box stores seem to be of not very good quality. "
97,What should be done to treat decorative wood for outdoor use?,"I'm building a live edge bench in memory of a loved one, and would like it to last as long as possible while weathering the elements year round.  I live in Pittsburgh, PA, which means we get occasional sunny summer days in excess of 90 degrees, but of more concern are occasional sub-zero (C) temperatures and lots of snow and ice in the winter.  I'm also concerned about bugs.  The bench will be made from several bookmatched slabs of live-edge Cherry at approximately 1.5"" thick.  That includes the bench, seatback, and side/legs.   Hidden lateral supports will be made from pressure treated 2x4 lumber.  I planned to do nothing to the pressure treated 2x4s.  I planned to cut and sand the live edge slabs, then have the dedication laser-engraved.  Then apply 7-10 coats of UV-resistant outdoor poly-urethane.  Then anchor together using outdoor deck screws with a dab of 100% silicone over the screw holes (they will be hidden).  What other measures should be taken to keep this piece protected from the elements?  Is there any sort of chemical that should be applied and allowed to seep into the wood?  Keep in mind that any treatment to the visible decorative areas must not negatively impact the appearance of the wood. "
98,Why is clear epoxy not often used to fill cracks in live edge slabs?,"I've worked with a few live edge slabs in the past, but the one I have now is the first one with a sizable crack.  I don't like the look of butterfly keys, and I don't believe that this crack needs much reinforcement, but I was going to fill it with West epoxy just in case (and as a way to finally try using it).  The thing that has surprised me in the videos I've seen is that all of them use a very dark tint, many going with straight black.  It creates a very striking aesthetic effect, but I don't think I want to pull the visual focus away from the wood like that.  I was considering using the epoxy without a tint so that the reinforcement is relatively invisible, and went with the 207 hardener for this purpose.  However, I have not been able to find a single example of clear epoxy being used.  I've done some googling but in addition to not seeing any examples, I also cannot find any discussion of why tinting is so common.  Since it is done so rarely I assume there must be a reason, and don't want to ruin my slab due to my inexperience, so:  Why is clear epoxy not used?  What considerations should go into a decision about whether, and how, to tint? "
99,Handsaws for very small flooring project,"Is there one excellent-quality handsaw that does both crosscuts and rip cuts, and, if not, what two handsaws should I buy?  The task is to install either an engineered wood, or possibly hardwood, floor in a small (165 sq ft) room.  Speed is not important but neat, precision cuts is. I am a highly-motivated novice.  If hand-tools are totally inadequate for the job, what is the minimum set of power-tools? "
100,What are the potential issues with this bench design?,"I am building a memorial bench out of live edge slabs.  I liked the idea of the 'legs' matching the form and style of the seat and seatback slabs, so I decided to cut them out of my scrap slabs.  Either side of the seat slab will be corner notched, and the notches will rest in the side pieces.  The seatback will have a notch cut for the armrest and will be screwed to the side pieces.  The seat and back will not extend more than an inch past the side pieces.  This outline shows my initial design for the side pieces.  As the pencil marks are difficult to see I've created a second photo where I messily highlighted the cut lines in purple.     Are there any potential structural, construction, or even aesthetic issues with this design?  I am aware that in a perfect world the wood grain should run at an angle down the legs to maximize strength, but given than I'm cutting this out of a single slab that's not possible.  The legs are just under 2"" at their thinnest point, which I believe should be sufficient to hold the bench and users?  This slab is approximately 1.5"" thick, kiln-dried Cherry (approximately 7% moisture content).  I am attempting to utilize as much of the natural edge as possible so the edges will not be cut straight; bark will be removed completely and the edges lightly sanded.  Epoxy will be used to fill the cracks.  The armrest will be heavily sanded on each side to provided rounded edges for comfort, and is approximately 1"".  The seatback posts are sloped back at a 5 degree angle and approximately 2"" at their thinnest point.  The underside of the seat will have two pressure treated 2x4s running the length and attached to the side pieces.  An additional scrap piece of slab (approximately 1.5"" x 3"") will be run at the lowest center point to provide additional lateral stability. "
101,Wood conditioner then stain then oil?,"I’m about to finish my first woodworking project, it’s a tv stand made from 2x4s. I’ve been doing some research on finishing but can’t find an exact answer. I’ve seen that a wood conditioner should be used first to get a consistent blotch free stain finish. Should I then use a Danish oil on top of the stain? So it will be conditioner, stain, oil? "
102,What tool can I use to cut/plane a lot of dowel rods?,"I made a piece of sculptural wall art out of pieces of wooden dowel rod, joined together with epoxy glue. It looks similar to these:   Example 1  Example 2    Though I tried to keep the bottoms of the dowel rods (which would be against the wall) even with each other, they are sitting at different heights in the back meaning the piece won't hang flat against the wall.   What sort of machine or tool would I use to cut them all down flat to be even with each other? "
103,How to prevent Baltic pine from chipping when cutting,"How do i prevent Baltic pine from chipping when cutting?  I am new to woodworking and i have used the Mitre, Circular, Table saws and all of them produces an unclean cut, is it to do with my technique or the equipment, the particular wood or any other factor? "
104,What kind of finishes can kids safely work with and apply?,"I'm developing a hands-on workshop/demo series for elementary schools kids. At some point, I'd like the kids to apply a finish to the baubles I/we make during the workshops.  What would be a good wood finish that's safe for the kids to work with, and apply to their creations?    Maybe Shellac would be an option too??? I know it's normally made with denatured alcohol, which is poisonous. But I just found out our provincial liquor control board may permit the purchase of pure ethanol for medical, research, manufacturing, and other 'non-beverage' purposes.  I understand that dry shellac flakes are safe. Is this correct? If so, I could mix up my own shellac with 'shellac flakes + pure ethanol,' which I'd regard as a fairly kid-safe mixture. Would this work, or am I missing something here? "
105,Using a Jim Miller Tenon Jig,Has anybody built the tenon cutting jig from this article (video here). I bought the issue of Popular Woodworking issue that it came from and it says the curved support (on the left in the picture) is optional and I'd like to try to build one without it.  But I can't figure out how the jig would be held to the bench.  I need to get a suitable vise and can't get a fancy tail vise as used in the picture.  Would a Moxon-style vise work? 
106,Clear top coat on top of polishing?,"Hi I have a project of brass.  The job wasn’t prepared carefully before spraying the 1st time . Hence, it resulted in a lot of dust and imperfections. I have already wet sanded it with 1000-1500-3000-5000. The problem is that I still have scratches all over the board. I’m thinking of polishing the clear-apply prepsol- and then spray it again.  Any ideas?  Will the new coat will stick?  Thanks "
107,Styling dovetail box - tails or pins on front side,"I am building a box to hold some of my router bits and will use dovetail joints for the vertical sides. I am not sure what to put in front, the tails or the pins.  Aside from mechanical considerations, what are the styling considerations?  So: Tails in front or pins in front? "
108,Is it feasible to use furring strip to create a large frame?,"My first woodworking project. I've completed a large puzzle, dimensions ~ 62"" x 42"", and I'm interested in creating a ""frameless"" frame to mount it on the wall. This would involve cutting and securing long, slender cuts (preliminary dimensions 1"" x 2"") to a 1/4"" thick piece of MDF board. The entire process can be seen here.   The video uses pine DAR (Dressed All Round, seems to be an Aussie product) secured to a 6mm thick MDF board. The sides of the pine DAR are stained as well. However, I can't seem to find any DAR locally in the US. I've seen that furring strip is cheap and comes cut in dimensions I can easily work with.    Is furring strip ""structurally"" sturdy enough for me to use in this application? Is there a specific name for the ""x brace"" pattern being used here?    "
109,Are sharpening jigs reasonably universal?,"I'm considering buying a new sharpening system, either the Axminster Ultimate Edge Reverse or a Sorby Pro-Edge.  And I'm wondering about sharpening jigs, I've got chisels and woodturning tools, but I'd also like to put whichever system I buy to use on knives and possibly an axe. Some of that I could do free hand, but there seems to be jigs available for sharpening every type of edged tool and I wondered if anybody knows whether the different jigs are compatible between different systems?  For example, would an Axminster knife jig work on the sorby? Would a Tormek axe jig work on either? I've little experience with any sharpening equipment before, I just know I find doing it by hand laborious and challenging! "
110,"2-part dust collector, loss of CFM or not?","So I'm about to order a Grizzly G1028Z2 1-1/2 HP Dust Collector rated at 1300 CFM. I'm unsure if I should get a super Dust Deputy to go with it. Will I lose a lot of my CFM's if I do this?  Also, a side question: does is matter if I buy a super Dust Deputy or a regular Dust Deputy? I already have a normal Dust Deputy, would it work the same if I just have adapters for it? "
111,Do I need to sand off old finish completely before applying polyurethane?,"I want to add polyurethane to wood floors to protect them from wear. The floors were already finished and looked fine. I sanded one floor with 120 grit sandpaper, and now the finish looks patchy. I sanded another for less time and the finish still looks more consistent.  If the finish looks patchy now, do I need to sand it all down in order to get a consistent look? In other words, after I apply oil-based polyurethane, will it retain the patchy look?  For the rooms that haven't been sanded as much and retains a consistent finished look, can I apply polyurethane directly without sanding it down further? "
112,How to smooth out final polyurethane coat?,"first time posting here and first time doing any sort of woodworking.  I purchased the Gerton table top from IKEA and it came pretty scratchy. So I sanded it with 120 grit sandpaper and applied 3 coats of polyurethane to it.  For the most part this all seems fine, but the top level feels a bit uneven, and there's some small air bubbles all over the place.  I was wondering what's the best way to smooth out the top level of polyurethane? Should I try sanding it?  I've looked online but found contrasting ideas on what to do, so any feedback would be great to hear.  Thanks! "
113,Remove old oil stains from oak table before refinishing,"I've bought an oak table to give it a second life as our dining table, our plan is to refinish it with (hardwax) oil.  It was quite stained and originally treated with some kind of oil. So my stripping process up until now has been:   Soda-water to extract the oil from the wood took out some nasty stains along the way. (this was repeated twice) Oxalic acid (on the whole table) to remove a few black rings that I guessed were caused by some metalic pots.   Now I have a few stains left that I have no real idea on how to handle them.   Here is the current state of the table top for reference:   And the following two kinds of stains that I would appreciate some advice for:   Some kind of glass shaped stain, maybe wine?      Some kind of oil stain of where I think the protective finish was missing and something leaked through? These are in quite some places in the table and give it a bit of a dirty look.     What I can find online is primarily for fixing these kinds of stains after they have just happened or when there is still some kind of finish on the wood. So what should be a sensible plan of attack here? "
114,What strong options are there to join these pieces?,"I'm planning to build this table base which consists of 4 legs, 2 leg-to-stretcher pieces, and 1 main stretcher. The leg and leg-to-stretcher shapes will be cut on the bandsaw, and will support a solid wood top with similar thickness.  What's a strong way to join all these pieces (or should I rethink the design)?  My first idea was simply dowels, but I find dowels hard to align properly and don't see them adding much strength. I don't have a domino joiner. The surface area is too small for a biscuit. Is something like a tongue and groove joint the right idea, and if so on what plane?  For scale the height is 15"", the wood thickness is 1"", and the cross sections to join are 1""x1"" and 1""x2"". The grain will be running approximately vertical for the legs, and horizontal for the rest.    Edit: To complicate things (and justify the cut-off points) I've added fillets to the design:   "
115,Turned-leg bench: splayed or straight?,"I want to build a bench with legs that go through the top that is similar to this:  I have two main questions.   I am thinking of doing the legs straight up and down for a more minimal, easier construction. What does it change structurally if I wanted have the legs straight? If i wanted to copy the angled assembly, I planned on drilling through the top with a drill press set at a fixed angle, but I'm not sure how to go about removing the material for the leg at an angle?   "
116,When is using melted wax filler preferred over wood putty?,"Melted solid wax as a filler seems like it can provide a good color match and apparently a sufficiently strong/hard surface for a lot of repairs. Is it a good general substitute for drying/curing wood putties? Putty also seems to have those properties (potentially good color match &amp; solidity).  As an example, here's a Thomas Johnson video where he happens to use both types in the same job but without an explanation (unless I missed it) of why he preferred one filler over the other for the different circumstances. "
117,How to fix a crack when bending a veneer,"I’m trying to Re-veneer a part of my cars console and the piece has a bend of about 80 degrees. I’ve glued the veneer down with contact adhesive, but around the bend it has developed a crack. Is there any way to repair it? is it salvageable or do I need to redo the veneer? How can I repair the crack before I start polishing?   "
118,What wood for inexpensive door casing,"I'm replacing the door casing for our old, small house and plan to do a simple craftsman style using boards, probably 1x3s, possibly 1x4s. I plan to paint them white.    I have a table saw, router, and miter saw.  I did one door in our laundry room, using primed finger-jointed moulding, but was disappointed that I had to sand some of the boards because the primer wasn't smooth.  So, buying primed boards isn't important to me at all.  I'm thinking of just buying boards at Lowes or Home Depot, but I don't want to spend a fortune. So, I'm wondering what wood to use that won't be problematic in the future.  Does it really matter, other than having straight edges and no holes?  Is cheap pine OK, or perhaps whitewood?    I don't really want to use MDF for a few reasons. "
119,Outdoor gate build - should I treat cut surfaces (half-lap joints) before gluing together?,"New to woodworking and doing first project which is a garden gate. I am using pressurized 2x4 timber for the frame. To join the vertical and horizontal timbers together, I am using the half-lap joint (I am limited to a circular saw and combi drill for my tools).  My question is do I need to treat the newly exposed faces of the timber (I have bought some creocote) before gluing the lap joints together? Or can I just use the glue and ignore the creocote?   I am in the UK so rain and damp is a given for a large part of the year. "
120,What is this happned to my furniture,"I have a closed room where I keep some furniture which is made up of engineered wood. By closed, I mean I dont keep windows open. Also in that room, I keep wet cloths to dry on cloths drying stand below fan (which is ON all time). The room is quite small. After some days, I realized something is wrong with my furniture. Some white/yellowish colored deposits were found on its edges as can be seen in below pics. When I cleaned, the edges were looking normal and undamaged. So, it doesnt seem to be termite. What is it, a fungus due to moisture in the room or anything else? Is it something to worry about? Should I do something to avoid it in future? I am thinking to keep my exhaust fan ON all time too. Will it help to get rid of moisture (if it is indeed happening due to moisture)?  PS: I have no experience in woodworking.     "
121,Is Rubio Monocoat appropriate on red oak furniture?,I am making a bunk bed out of 8/4 red oak. It has very open grain/pores in some places and I'm concerned about my finish process.   I'm basing my design on plans from the Wood Whisperer. He finished off his bed with Rubio Monocoat but he used Alder. Will Rubio alone give me a good seal and finish? Or should I pre-treat the wood with anything to close up the pores in the wood?   Rubio's site states that it bonds strictly to wood fibers and not to itself. Seems to reason that it might cause an issue with not sealing up large pores if it can't seal with itself.   But if it only seals to wood fibers then can I even use a pre-finish?  I'll likely end up sealing a piece of scrap with it to get started but the stuff is expensive and I don't want to waste any if possible.       
122,Are there industrial standards for wood screws?,"Piggy backing on this question about wood screws, are there any industrial standards to define quality in wood screws? When I purchase machine screws I usually look for which standards are adhered to. For example McMaster lists these standards for their socket head machine screws:     Screws that meet ASTM A574, ASTM A574M, and ISO 898-1 comply with   specifications and testing requirements for material quality. Screws   that meet ASME B18.3, ASME B18.3M, ISO 21269, and ISO 4762 (formerly   DIN 912) comply with specifications for dimensional standards.   This is usually how I know I'm getting an inferior product when I have to buy machine screws from the big-box home store. Are there any corresponding standards for wood screws? Is there any way to tell a quality wood screw from a junk one from the big boxes? "
123,How to add a consistent chamfer across a non-linear edge using hand tools,"I am beginning to really like using hand tools as opposed to power tools and I can see a lot of use cases for them.  However I don't understand how can you apply a consistent chamfer on a non-linear edge (i.e. curved, round etc.). A chamfer plane, for example, can be used to apply a consistent chamfer but that works only on a straight (linear) edge.  I recently made a small egg-holder for my fridge ( [website]"
124,Worried about pre-stain conditioner results,"I sanded a door to the bare wood. And before I went to stain it I pre-conditioned it, but the results were not what I expected.  The color after the conditioning is darker than I expected. I used Varathane wood conditioner.   Questions:   Should I stain it or just polyurethane it?  If I stain it what color should I use?  I was going for Natural but now it has what looks like reddish undertones and not sure if Natural will work. If I polyurethane, which kind should I use and do I have to recondition it? "
125,Outgassing of oil-modified polyurethane,"We recently (a month ago) had our oak floors refinished with Precision Oil Modified Polyurethane. The odor has diminished substantially, and I hardly notice it at all any more, except sometimes when I first enter the house.   But my partner is worried about the toxicity and has the windows open and many fans on during much of the day. Until the other day, we thought that the finish was purely oil-based, but from other articles on this site, it appears that it mainly water-based -- which we thought we had been avoiding due to concerns about appearance and durability.    Is she right to be so worried about the toxicity? How long should we be subject to outgassing, and are fans the best way to speed up the process?  (In a few weeks, it might not be so comfortable to keep the windows open.) "
126,Can I use #0000 steel wool for final polish of water-based polyurethane?,"I'm finishing my first woodworking project — a tabletop that I hope to mount on a sit/stand desk mechanism.   I've stained and applied 4 coats of Varthane water-based polyurethane in matte finish. I applied each successive coat after lightly sanding between coats with 400 grit sandpaper and achieved a finish I'm pretty content with. I'm now on the final steps and have a couple questions...  I'd like to apply a final protective barrier and achieve an ultra-smooth feel to the hand. I've read about using #0000 steel wool and polishing with automotive wax or carnauba wax. However, I'm a bit conflicted with some people advising against steel wool on a water-based varnish. I've also read in other forums that steel wool is not a problem on water-based varnishes as long as it is used on the final coat and it has been thoroughly dried. Can I use #0000 steel wool as a final polishing step? If not, what are my alternatives? I've read mixed reviews on synthetic wools, do you recommend them? What course grit?  Any recommendations are welcome. Thank you so much in advance! "
127,"Considerations for cordless circular saw blades - effects of kerf, coating and geometry on performance?","I recently acquired a low-budget ($80) 18V cordless,  hand-held circular saw. The saw came with a low-budget 18-teeth ripping blade. I intend to use it mostly for cross-cutting  wood planks, and cutting thin (at most 18mm (2/3’’)) plywood and laminated particleboard for making simple furniture: shelves, boxes etc. I might want to use it occasionally on other materials (plastic, aluminum), but wood and engineered wood are the main applications. I’m aware of the limitations of this tool, and I can live with a bit of sanding, if I have to.  I am looking for an optimal cross-cut/general purpose blade in order to achieve the smoothest possible cuts given the limits of this machine. The tool is very small, the maximum blade diameter is 150mm (6’’). Few manufacturers produce this blade size, so given my location and budget, my options seem to be limited to the following:  (kerf/blade thickness, no. of teeth, geometry+hook angle, “non-stick” coating, price (all dim. in mm))  More expensive: no1 (3.2/2.2, 48 teeth, ATB +15, coated, $45);   no2 (3.2/2.2, 36 teeth, ATB +15, coated, $42);  no3 (2.6/1.6, 36 teeth, ATB +10, coated, $43.5) thin kerf  Cheaper: no4 (2.4/1.4, 36 teeth, ATB +15, not coated, $21)  - thinner kerf, not coated;   no5, multi material (2.0/1.4, 42T, HLTCG -5, not coated, $27) – thin kerf, different geometry  My questions are the following:   As far as I understand, increasing number of teeth, smaller (or negative) hook angle and larger kerf all increase the load on the saw’s motor. Should I be wary of an overload if I choose the “smoothest” blade (i.e. full kerf, 48 teeth)? Which of the factors listed above is the most important with respect to motor load/potential burning of the workpiece (kerf, geometry, hook angle, or no. of teeth)? Does blade coating have a significant effect on performance (by reducing friction, which could be important given the low power of the tool)? Is this effect (and better materials) worth double the price? Does anyone have any experience with ATB (Alternate Top Bevel) vs HLTCG (High-Low Triple Chip Grind) geometry? Would the negative-angle HLTCG blade result in better cuts on laminated particleboard, plywood, etc.? Is HLTCG significantly worse for other wood applications (i.e. is it specialized to composites and plastics)? Would it significantly increase loads on the motor, or does the thinner kerf of the Multi Material blade compensate for the negative hook angle?   Thanks for your input, your help is most appreciated. "
128,Appropriate Lacquer to resist salt water,"I've made an aquarium stand out of solid Ash and now want to clear lacquer the wood to finish it off. Given the aquarium is a salt water one what sort of lacquer would be best to chemically resist salt water spillages? I intend to also spray the finish on and am looking to achieve a nice finish, what's the best process to accomplish this? Thanks "
129,How to stabilize a table with hairpin legs?,"I screwed these hairpin legs  [website]to a simple wood board to make a dining table, but the table is too unstable. I know that tables must have this framing structure so legs don't get wobbly,     but shouldn't the framing touch and be attached to the legs?  In summary, how to make a stable table with hairpin legs? "
130,Knots bleeding thru on the deck,"The knots on my treated lumber deck have been bleeding thru the solid color latex stain.  After scraping off the mounds of sap, I coated the knots with two coats of amber shellac. My question is: Can I just apply the solid color stain latex stain over the top of the shellacked areas??  If not, what is the proper surface preparation? Thanks ET "
131,Panel Flatness During Table Top Glue Up,"I recently attempted a panel glue up consisting of 7 2""x6""x6' planks of reclaimed yellow pine. The boards were planed flat on one side and edge jointed. All went well it seemed during the glue up (i.e., it was flat and tight along the seems). I glued it up in sections a couple of boards at a time over a couple of days. All went pretty well, then when I came back after the last section (3 boards), there was a pretty good bow running down the middle of the top - a hill on top, a valley on the underside running right down the middle. It was flat when I set up the last glue and clamps. Could the bow be because of over tightening the pipe clamps?  Glue up strategy was pipe clamps alternating on top and bottom every foot. I also used biscuits.   What else could have contributed to the bow? "
132,Why are bed slats not attached?,"Planning a wooden bed frame. I am considering why bed slats I've seen seem to always just rest loosely on top of the frame rather than join to both sides. I know wood expands and contracts with heat/humidity but since the ends of the bed are also expanding and contracting in the same direction, why would these need to be separate? Perhaps it's for easy replacement as they more likely break. Maybe it's due to the weight of the mattress and occupants? If I made then of similar strength to the header and footer rails, I would think these problems would go away. "
133,Why does an impact driver have some 'wobble'?,"I noticed how any impact I use has a little 'wobble' in the bit. Really noticeable in a long Philips or a spade bit. I own a Ryobi, but I have used Rigid, Bosch, and Dewalt. Every one with the same thing. Is this meant to be? Will it cause problems when driving screws into my projects? "
134,Smooth tree trunk cross section,"I have a big slab which is a cross section of a large tree trunk. The slab is about 10 inches thick and 3 feet in diameter, so it is large, heavy piece of wood. I cannot lift it. I moved to its current location by walking it. It took two men to load it into the car.  I want to smooth the top perfectly flat. The problem is that it is very rough cut and there are gashes by the chain saw. Trying to use a rasp to even it out would take forever.  Therefore I am thinking maybe to use a router. The problem is that I would need some kind of rail system to keep the router moving in a level plane over the surface. Also, what kind of bit would be used for doing something like this? Is there a better approach than using a router? If a router should be used, how can I move it X-Y and keep Z constant over a large surface? "
135,Gluing up using bench vise,I was trying to find some information online about using a vise along with dog holes instead of clamps for glue up.  I can't find a single reference to it.  Is this commonly done?  Can the vise pressure be supplemented with clamps?  Is there any reference showing glue up using face or end vises? 
136,which direction does wood expand?,"I know that wood expands due to seasonal changes in humidity and temperature, but that's the extent of my knowledge about it.   In which direction do wood boards expand? In the same direction as the grain? Perpendicular to the grain direction? Both? Does it matter if it's a quarter sawn board or not?  Thanks! "
137,Making wood filler from sawdust,"The piece I am currently working on does not need to be perfect in any way, I am actually going for a slightly rough look (due to many mistakes along the way) but I would like to hide some of the larger imperfections. I got lazy with some of my cuts and I now have a few odd gaps. I remember hearing a while ago that sawdust and wood glue can be used as a wood filler to fill in gaps and imperfections. I would buy proper wood filler but I would rather not spend the money and I am also curious if this technique is realistic.  Is this a method that can work and if so, how?  Also how might this effect finish the piece, if I was to stain the wood would the filler stand out and be very obvious? "
138,Cloth covered flexible ring or a bag clamp in a dust collector?,"I recently acquired a dust collector, and it came with two ways of mounting the chip collection bag, but didn't explain why I would want to use one over the other in the assembly instructions.  The two mounting options I have are a cloth covered flexible ring or a big metal bag clamp that resembles a giant hose clamp.  The flexible ring is supposed to have the top 6"" of bag folded over it, and sits inside an internal groove in the dust collector and is held in by spring force and friction.  The bag clamp goes around the outside of the dust collector, with the bag in between the outer diameter and the bag clamp.  Are there benefits and downsides to each method? I'm wondering if it's a convenience (clamp) vs performance (flexible ring) tradeoff. Does one provide a better seal?  Make/Model is Delta 50-767.  Manual (PDF) Page 13, Figures 14 and 15. "
139,Is this a self-drilling wood screw?,"I needed to attach two 2x4 as T-joint and was looking to buy self-drilling wood screws to do that. In HomeDepot, I found a box of screws labeled as 'self-cutting' and bought it. But, when I opened the box and looked at the tip of the screws, I found that they had gaps on the threads (like this one)     rather than having a drill bit. The threads are tapered on the tip but remained all the way upto the tip.   Can they self-drill? Or, do I need pre-drilling? In HomeDepot, I found that there were many self-drilling screws for metal sheet (for example, metal-to-metal or wood-to-metal) but coundn't find any for wood-to-wood attachment. Can I use those metal sheet self-drilling screws for wood-to-wood connection? "
140,Chlorine bleach on poplar,"While experimenting with stains and struggling with a moderately green piece of poplar, I found that I really like the results of:   Brush concentrated Clorox bleach, leave for 5 minutes then wipe. Let dry completely. Sand lightly with 220 then wipe lightly with mineral spirits to clean, let dry completely. Generous coat of minwax pre stain conditioner. Leave for 30 minutes without wiping excess (it all soaks in). Generous coat of Varathane golden pecan stain. Leave for 5 minutes then lightly wipe excess.   The conditioner makes minimal difference but the bleach really cleans up the greenish undertones and the color was great. It was almost the same as this stain on pine.  My question is: Clorox seems like a cruel thing to put on wood. It definitely changes the texture of poplar slightly. It feels ""dryer"" or something. Is doing this a mistake? What is the long term downside to bleaching poplar with chlorine bleach before staining it? (I brushed it on the surface, as opposed to outright soaking it, if that's significant. It seemed to have penetrated only about 1-2 mm.)  I have some oxalic acid coming too that I'm going to play with. Still it seems like it isn't the right thing to do. "
141,What should one consider when purchasing an intro turning chisel set?,"I'm a total beginner when it comes to turning, but am interested in doing more of it both to help augment my woodworking (e.g. everything from custom button plugs to chair legs etc) as well as to do some traditional turning projects (e.g. pepper mill and maybe some small bowls).  I am struggling to understand what the differences are between the variety of chisel sets that are out there.  I understand more or less the different tools that I want, but I do not understand what characteristics of those tools I should care about and how/why price of the tools are driven.  Several folks out there seem to suggest that something like this  [website]They both seem to be made of high speed steel (which I'm told is important and what I want).  They both appear to be similar length tools.  Is one more durable?  Is handle shape/material of any importance?  What are the other factors that I should care about when evaluating a turning chisel?  "
142,"Corner butt joint, longer top or longer sides?","When making butt joints for corners, say, for small little cabinets to hang on a wall (think medicine cabinet), structurally is there any difference between longer tops and longer sides (I'm using biscuits and glue, and I find I like using cleats attached to the inside top for hanging)?    I personally prefer the look of longer tops and bottoms especially if I intend to use the top surface as a shelf, but having longer sides is much easier for me to construct since all the horizontals are the same length, and gives a slightly easier order of assembly.  A lesser question: In addition to structural properties, is there any traditional/historical stylistic tendency for longer tops vs. sides?  I realize the butt joint is a boring joint but in my limited experience I find that I keep agonizing over which to choose.  "
143,Front and Leg vise,"It will probably have to wait until next summer but I am going to build my first woodworking bench soon.  I want to have at least one vise on it. I was thinking the front or leg vise. They both clamp in the same location.   Leg vise can be built from solely wood components and has a deep throat. It also is the largest of all bench vises from what I can tell. A ""con"" could be that a traditional leg vise relies on a parallel bar at the foot. Modern ones have different designs.    Front vise has a smaller throat and typically has metal for the track. The overall design itself is smaller as well.   I am hoping to use this to help with sawing dovetails. I understand that it is not the only way but I feel more comfortable with the boards in a vertical position. I would like this fact not to distract from the actual question of vise choice. Merely an attempt at providing context to the question.      I'm sure that I know the basic differences between the two but I want to be sure I am not overlooking any feature or potential draw back. I think both would work for what I am trying to do. What are the functional differences between a leg and front vise? What criteria might make me choose one over the other?  "
144,Space between assembly,"I'm designing wooden speakers with MDF using Sketchup.  How much space is taken up by the glue between two pieces? 1mm per side? Less?  I'm using biscuit joining and white wood glue.  Explanation with screenshot :  I have a back panel of 351x276 vertically, external size is 320 - 22 - 22 = 276mm, which is the ideal space to fit vertically the back panel.  But, after assembly, it takes more space  How much space would you plan to account for the glue?   "
