Index,title,body
116,What are things to consider when purchasing a baby backpack?,"REI.com is currently running a sale on their selection of baby backpacks. I'm not looking for a product recommendation because ultimately that's like asking someone's favorite flavor of ice cream. What I am interested in are people's recommendations on what to consider when purchasing a baby backpack. We live at the foot of one and near several mountain ranges so do a fair amount of hiking. We have twins so can make concessions on one backpack (better for mom, roomier etc.) if we can make them up in the other.  Are there better positions for the baby to be carried in? How much room for carrying stuff is necessary? Is there anything in particular to stay away from? Are particular bag features safer than others?  Edit My twins are 3 months old, but were two months premature and currently both are just over 9 pounds. Even if we cannot use the carrier straight away I'd like to purchase two during the sale. "
117,How to deal with a toddler who has formed a habit of throwing things including food?,"My 18ish month old baby loves to throw. She has several balls that she likes to toss around with me and her coordination with throwing is getting quite good. The problem is that she likes to throw other things too.   While I have gotten her to stop all out chucking things across the room, she still tosses them down onto the floor. She never does it out of anger. It's usually when she has completed a task with something for example, when she is done drinking her water, she tosses the mug onto the ground rather nonchalantly.   The same thing occurs with toys, when she has completed playing with a toy, she tosses it away. I have zero problem with her placing anything on the ground. She's rather good at helping mama and I clean up before she goes to bed, however I do mind the tossing.   Has anyone had any success or does anyone know a method to  practice that will teach her to place things rather than throw? And also, does anyone know anyway that this could carry over between things she shouldn't throw (i.e. her mug) and things that are intended to be thrown (i.e. a ball)? "
118,"As a parent, how do I discipline kids who refuse to comply without physically or emotionally harming them?","Core Question  My 13 year-old younger brother defies any attempt to control him and my parents do not/can not tell him to do anything that he doesn't want to do.  He simply refuses to do it and there is nothing they can do about it. (e.g. time out fails miserably and if told to sit in his room he frequently does not go even for a short time)  Full Question  My parents are extremely busy and have not had enough time to develop a healthy relationship with their kids.  A major issue that has arisen unchecked from this is the fact that my 13 year-old brother has become defiant of any attempt at discipline.  Short of physically restraining him, which he knows my parents won't do, they have no options when he refuses to comply and as a result, in my own opinion he has not been disciplined for any reason for several years.  How can I (assume I am the parent in an identical theoretical case) or what can my parents do to punish him for doing something when he becomes violent without physically harming him yet not letting him ""win"" all the time?  What can I do in my present situation?  It is silently driving a deep wedge between my parents and myself and I am no longer comfortable talking to either of them about anything private.  Just to note, in this situation I am not the parent (16 y/o older brother) but have written it from that perspective since trauma resulting from years of this has made me question whether I want kids or not when I am grown.  Is there a way to deal with this and prevent it before it gets this bad? "
119,At what age can/should a child be able to clean themselves after bowel movements?,"How can parents find the right time to encourage a child to clean itself after bowel movements?  Our son is nearly 4 years old and it is still difficult for him to get to the toilet early enough (see here: How can we potty-train our pre-schooler outside the home?). During our holiday, for 2 weeks everything worked perfectly and he always told us when he needed a toilet, so that there was not a single ""accident"" in those two weeks (even in a foreign environment).  When we got back to the kindergarten after the holiday, 2 days went well and then he started again to poo in his underwear (also at home), so that we finally decided to make a step back to diapers (as he often stated, he did not want to go to the toilet, because it was ""too far"" and seemed not to be willing to cooperate).  At the same time he said each morning, that he did not want to go to the kindergarten (when asked for reasons, they were manifold and mostly concerned preferring to play at home with certain toys...) .  I got aware of the fact that the kindergarten teacher let him clean himself, when the diaper was full - I assume to show him that it was not an enjoyable job for them - which at first seemed to make sense to me. (Sure they helped him afterwards, but he had to start putting the diaper off and cleaning as good as he could.)  However I  then learned, that he seems to see that as a punishment and therefore does not tell them less than ever if the diaper is ""full"".  So we then thought, that it might have a strong negative impact to force him cleaning himself. And I got aware of the fact, that at home we had never allowed or encouraged him to clean himself, so he was forced to do something which he maybe thought was forbidden.  I've been talking to several kindergarten teachers and they claim that the other kids (>3 years) are also cleaning themselves.  That's why I'm asking.  I understand that this is much easier for the kindergarten teachers and that autonomy is a good thing to learn, but I wonder   are those kids at the age of 3 really able to clean themselves appropriately? what about hygiene (washing hands, ...)? what about children with special digestive troubles or disorders? Our son has bowel movements at least once daily, sometimes 4 times a day and it is often quite loose bowels, so maybe more difficult for him to get aware of it coming out and for sure much more difficult to clean, as it is quickly distributed everywhere in the diaper... After long ""research"" we finally seemed to find the reason for that: he seems to have an imbalanced gut flora which might cause those frequent and often loose bowels (as well as weakening his immune system etc.)       Update We made some good progress during the last weeks.   we encouraged him also at home to clean himself and made clear to him that this is a privilege to be allowed to do that, and after some days of seeming to be not very comfortable with it, he now tries to clean himself voluntarily. for 7 consecutive days he managed to leave his pants clean, which gives us hope that we're on a good way (he normally poo'es in the morning before going to the kindergarten and in the evening before going to bed - and most days he seems not to have had more bowel movements than those two.)  "
120,Do we have to wrap an infant in the warm clothes after his birth?,"My all relatives have been telling me that the inside of the womb is warm so when the baby comes out he needs to be wrapped from head to toe in warm clothes so that he doesn't get ill due to the temperature difference.  I would have followed that advise without being skeptical if it were cold here.    The room temperature here is 37 degree Celsius and the outside temperature is 45 degree Celsius. With this temperature range does it still make sense to follow that advise? If yes, then for how many days?  Is that advise based on any scientific facts? "
121,Does the kid who is active at night in the womb retain his night activeness once he comes out?,"I have always noticed that my kid (not born yet) is mostly active at night in the womb.    I just wanted to know that will this activeness pattern have an effect on his sleeping schedule when he comes out? Is there any relation between the two? If yes, then how to counter it? "
122,"3.5 Year Old Boy Crying, Not Potty Training, Does Not Listen, and Is Mean To Others","My son has been horrible lately. Most of the day he is throwing a fit and crying about everything. He rarely follows directions. We have been trying to potty train him for around a year as well. We will ask him if he needs to go and he will scream ""no!"" We will ask him again, and the cycle continues and ends with him peeing or pooping in his pants.  He has also been mean to other children. He will go up to another child and hit them, push them down, or take a toy out of their hand. I care for a couple of under two year olds and my son harasses them a lot of times.  Is this just a normal 3 year old phase? I am having a hard time coping with his behavior and feel that ultimately my reactions are making it worse.  How can we make it through this stage? How can I without screaming at my child way too much? "
123,"How can we make parents more attractive than TV, video games, etc.?","Maybe I'm too early to ask about this, since my status changed to be a father since 25 September ago.. But I'm very curious about this.  I learned from my surroundings (my friends family, my neighbours, etc) that their children (middle/high school) are mostly far more attracted to others than us as the parents. Their children are more attracted to TV, hanging out with their friends, playing video games rather than spending more time with the parents.  I think it's alright if the children can learn good values from those, but what they do not? Maybe this is not happening to all families...  But I think the parent's enemies right now are those things (TV, video games, etc).   Why are they more attractive than us (as parents)?  How do we make ourselves more attractive than those things?  I hope my questions are clear, since I'm not from US. "
124,Can it be harmful if my 2-month-old daughter tries to stand?,"This is about my second daughter, who is now 2 months old and happily smiling at me ^_^    An awful lot has happened with my 1st daughter since she was born...I've forgotten quite a bit about the ages at which infants should start turning, lifting their heads, when they should be at what weight, etc.  But something tells me my second daughter is fast. Too fast, perhaps, which is why I'm asking this question here.  She's been fast with everything so far. She was born in under 1 hour, doubled her weight in two weeks, started lifting her head almost immediately after birth (she can hold it up and control it completely now), and since a few weeks, when I lie her down in bed on her belly, she's starting to show signs of wanting to go crawling.   But here's the thing. Lately, she starts squirming and showing general signs of being displeased. There seems to be nothing in the world I can do to please her at that moment, except...help her stand on her legs. When I do that, she turns all smiles and becomes happy once again. Her stance is quite firm already; I can sometimes even let go for a sec (which she thoroughly enjoys, obviously).   Of course, as a good parent, I want to stimulate everything they indicate they are ready for. However, there's this gnawing concern I have when letting my daughter stand like that...she's barely 2 months old! I vaguely remember some doctor saying to me in the past that stimulating the legs, hips and back at too early an age can cause deformations later in life, because not all the cartilage has turned to bone.   Is this true? What should I do here?  "
125,How to balance between giving an oil massage and a daily bath to an infant?,"Room temperature: 37 degree Celsius Outside temperature: 45 degree Celsius  [website]  Don't bathe small children too often, especially not daily! There's a risk they develop a skin condition like dermatitis.   I have heard several recommendations about giving daily an oil massage to the infant. It is said to strengthen his muscles and bones etc.  From: [website]  Dabur Lal Tail is an Ayurvedic Baby massage oil made from time tested ayurvedic ingredients which has many proven benefits for the Baby. Its massage helps in strengthening baby's bones and muscles and is proven safe and effective for better overall physical growth of babies.      Doctors from the Pediatrics department of Jawaharlal Nehru College conducted a clinical research under stringent rules and measures where the effect of massaging a baby with Dabur Lal Tail was compared with the effect of other massage oils, talcum powder and no massage. In the research, it was clearly proven that babies who were massaged daily with Dabur Lal Tail in comparison with no massage experienced 2 times faster increase in weight and height.      Clinical Research further proved the positive effects of Dabur Lal Tail massage in inducing better sleeping pattern in Neonates and Infants, which is very important for a baby’s development.   Now, if I oil massage him daily will I not have to bathe him daily too? Will it make sense to oil massage him daily and bathe him once a week? Any precautions to be taken in this case? "
126,Does a newborn *need* some kind of cradle?,"[website]  One of the things that your unborn baby does respond to is movement, so during the day it is constantly being rocked as you move about. At night when you are resting or lying down, that will not happen so much, so perhaps the baby is not being rocked to sleep.   This made me wonder that do we really need some kind of cradle for the newborn? Does it actually help in making the baby sleep?  Is it possible to make the baby sleep without purchasing any cradle? If yes, how?  P.S. Cultural difference: Infants/toddlers are not allowed to sleep separately from parents, no question of even letting them sleep in a separate room. "
127,How do you support/cope with your 15yr old daughter wanting to become a boy?,"I'm going to give a quick history on this to support my question. When my daughter was 12, her &amp; I moved to my hometown, where we already had friends and family that we are very close with. After moving she joined 4H, track &amp; band (her grades weren't the greatest) and really started coming out of her shell.   A couple new students started at her school, 1 of them a grade above her. After hanging out with these friends she started to copy their style (colored hair, music, ripped shorts/jeans &amp; whatnot). I had a ""unique"" style &amp; friends in school as well so I had no issues with that. But she then decided that she was bi-sexual after awhile.   After these changes she started having issues getting along with other girls at school, started developing anxiety issues, then started having issues getting along with these friends, 1 of which started cyber bullying her(on top of the general teenage girl drama). As sad as it is to say, it seemed like it was a trend in this group of girls &amp; boys to cut yourself and post attention grabbing things on facebook, they ALL did it. Things were going so horrible for her that I wanted to get her out of that town, and away from these kids, so we moved back &amp; she returned to her previous school. Since we've been here her grades have improved tremendously, she made several friends the first day of school, &amp; the cutting stopped, as well as the depression, she seems very happy &amp; upbeat now which means more to me than anything.  She now is insisting that feels like/would prefer to be a boy. When she's at school it's like she lives a double life. As hard as it was I let her get a very short haircut, she dresses more like a boy now and goes by a boy name at school around her friends. She plans to take testosterone as soon as she's old enough, which is one thing I will not support at 15 years old.   So far what I keep telling her is that this is a big decision and these are changes that you can not fully make until you've grown up, gotten out of school, etc. As a teenager you are gonna spend all 4 years of highschool just trying to figure out who you are, you can't make these kind of life decisions as a teenager. I also tell her that being a teenager &amp; being in highschool is hard enough, making these decisions right now is going to add to the highschool angst. I am fully supportive of her feelings and wishes on this, &amp; she's very open with me, we are very close, but I will not allow her to make any drastic changes to her body. If once she graduates she still feels strongly about this, I will support her all that I can.   I would just like to know if there are any other parents out there that are going through anything similar to this, when you know your child may have a long hard &amp; painful road ahead if they follow this path, how you handle it? What do you say to your child about it? What are your feelings?  (Please no disrespectful comments) "
128,Why are some babies always fussy and crying while others are always cheerful?,"I have noticed this very often. I have seen babies who are cheerful ever. My brother in law's daughter has never (not literally though) been seen crying/fussy etc. While as my brother's baby son is always fussy/crying. In hospitals too I have noticed the pattern with the visitors. No, I am not talking about ill babies.  I would like to understand what causes such huge temperament differences among babies.  One thing more I have noticed is that the fussy babies are usually weak and the ever cheerful babies are mostly healthy.   Is this related to health? Is this genetic? "
129,How to know whether your child is being bullied?,"Being a working person I may not be always near my kid. Also, it is a possibility that he may not tell me that he has been undergoing bullying somewhere because of fear or some other reasons.   How would I get signals about him being bullied somewhere? OR   How do I teach him to tell me if he's being bullied and by whom? Before that how do I teach him what is bullying?   What is an appropriate age to talk about the same with the child?   Kid isn't born yet. "
130,Is complimenting children where they can hear it good or bad?,"TL;DR: Is there anything wrong with praising children to their parents while the children can hear it?  From R. Kipling's ""The jungle book"":     ‘How beautiful are the noble children! How large are their eyes! And   so young too! Indeed, indeed, I might have remembered that the   children of kings are men from the beginning.’      Now, Tabaqui knew as well as anyone else that there is nothing so   unlucky as to compliment children to their faces. It pleased him to   see Mother and Father Wolf look uncomfortable. Tabaqui sat still,   rejoicing in the mischief that he had made, [...]   Is praising children so they can hear it really considered bad behaviour, or is it just based on superstition?  I can think of a situation where a parent just reprimanded a child for doing something bad, at which moment praise could be unwelcome - but other than that, it seems to me that children hearing their positive treats praised can only increase their self-esteem? "
131,Are outlet covers needed with tamper resistant electrical receptacles?,"When baby-proofing an electrical receptacle (aka, ""outlet""), is it necessary to use covers:   When the electrical receptacle is ""tamper resistant""? "
132,"When to stop using formula, and how much cow milk to give?","Here in France, I understand it's common for kids to stay on formula until age 3. I've heard they stop around 2 in the US? Anyway, our current routine for our 2y9mo daughter is a bottle in the morning and one in the evening.  Does she still need formula? Or, more precisely, what would be lacking (or gained) by cow's milk? Does it need to be whole?  How much milk should she be drinking per day? "
133,How can I mitigate how my toddler has generalized a fear related to insects/flies?,"I'm typically careful of not instilling needless fears in my toddler as I want her to be afraid of important danger and not everything and anything that might be dangerous.  We went for a vacation recently and I was being followed by 3-4 deer flies. I kept waving my hands around to shoo them away and my daughter understood that these bugs bite but has generalized this idea to ALL flies. She also got bit by something (deer fly or black fly) but I'm not sure she noticed what bit her or what happened (just saw a scab in her scalp).   This became a problem later during our vacation when she would break down at a restaurant because a (regular) fly was wandering around our food and also in the car until I managed to get the fly out. I don't mind my toddler being afraid of deer flies but being afraid of all flies is going to be hard on her! They are sort of difficult to tell apart as well so I'm not sure how I can help her out. I've tried explaining to her that they are not the same kind, that the regular flies don't bite. If one landed on my arm, I'd leave it there so she could see that I'm not scared.  I assume this fear is simply going to pass like many other things but are there any actions I can take to speed up the process?   I live in a place where most bugs are not dangerous at all; at most they will take some of your blood but there is no venom involved or direct threat to life. How do people living in places like Australia teach their toddlers to distinguish between a dangerous and a non-dangerous creature?   ETA: I was thinking some light exposure like trapping a regular fly and doing some observation involving the ""protection"" of a mason jar may be good for a start.  "
134,How should a parent react when their child comes out of the closet to them?,"Several of my good friends, including my best friend, are gay/lesbian/queer. All of them have told me that coming out was one of the most emotional and difficult things they've ever had to do. Their parents' reactions ranged from shock and vulgar ignorance (""You mean you like to do it in each others' [censored]?"") to rejection to loving acceptance.   How should a parent react when their child comes out to them? Obviously some reactions are more positive than others, and ideally all parents would love and accept their child as they are, for the person that they are. However, not all parents can do that -- this is the case I'd like to address as much as possible. What should a parent do after the initial shock has worn off? How can a parent prepare (as much as anyone can) for what could be a very surprising conversation?  I'm going to request an emphasis on professional opinions and cited studies in addition to personal experience. "
135,"My sister thinks her kid can ""swim"", but he can't breathe in the water. This is DEFCON-1 danger, right?","I am a childless uncle who just became very worried about the water safety of my nephew. Whether this is my business, or not, I'm thinking of making it my business:  My nephew (who is 4-yrs old) recently finished ""swimming"" lessons. However, he can't roll right/left to breathe while moving forward. And, he can't float on his back. All he does is swim out to a person standing in the pool; breathe; swim back to side of the pool.  This Thanksgiving weekend, I was at a bar adjacent to a huge pool at a resort. On the far side, my nephew was taking leaps into the pool and ""swimming"" out to my father. Then... rather than take a leap, he turns left and starts running along the side of the pool. It was a cool day, very few people were out, and no one was near where my nephew was running.   Am I wrong in thinking that this was a life or death situation? My sister is blowing me off about this. She is proud he can ""swim"". Am I wrong to think that a child needs to know how to float on his back, or be afraid of the water? My nephew is currently fearless of ""swimming"". That is incredibly dangerous?   I've read the opinions of the haters of ""ISR infant swimming survival"". They argue that ""ISR"" terrifies the child. Yes, it is terrifying. And, that is how it should be. If you can't get on your back a float, you should not (get in) / (fall in) water deeper than you can stand. That's obviously common sense, right?  btw: My first memory is the ""final exam"" of my ISR training. I was innocuously asked to put shoes on. Then the instructor sat next to me, tied the shoelaces together, and threw me in... That was torture. I found the name ""Dr. Harvey Barnett"" in the ""about"" page of infantswim.com . My instructor's name was ""Harvey"". If that Harvey taught swimming in central Florida in the late 1970s, I might have found my man. I do forgive him though. He made me into a strong swimmer. "
136,Has this crib been recalled? Should I not sell it?,"We have a hand-me-down crib that has a drop side and I'd like to sell it but I'm wary of re-distributing a recalled crib. FWIW, We never used it because our first foster placement was much older than crib age and we're doing some purging as we get ready to move. I'm not prepared to move furniture for theoretical future children.   It definitely has drop sides. I'm guessing it is five or six years old. It's last tenant is four now, and I know it was given to her parents by another family. So it predates the drop-side ban.  But I put my whole weight on the drop side and it didn't budge. So it seems sturdy to me. And the CPSC's poster about crib safety says ""Prohibit traditional drop sides"" but actually shows the exact mechanism that this crib uses:    Are there some drop-side cribs that are safe? Or should I be throwing this out/selling it only as a toddler bed?   PS. I did read What should I look for in a crib?  "
137,Grandparent put a diaper on my toilet trained child,I was out for 5 hours and my mom put a pull-up on my 25 month old daughter who refused diapers at 19 months. She never used a pull-up before though she has 2 cloth trainers that are thick but they still made her feel wet. She did pee in the pull-up btw.  I took them off her as soon as I noticed. The past 3 pees have been straight to the floor waiting for a diaper to catch it. She didn't even tell me she peed which she used to do because we do have a lot of accidents when she is distracted or doesn't want to stop playing.  I'm really trying not to make a big deal out of the diaper because I don't want it to be this power struggle thing now but I am definitely ticked that her training is going down the drain - pun intended.   Has anybody else (unfortunately) gone through this? What did you do? 
138,Is it okay for an infant to sleep 10-12 hours at night?,"Our 4-month-old baby regularly sleeps for 10+ hours at night. I know this isn't normal (and we feel pretty blessed for it), but is it okay? Are there any health problems or downsides to this? "
139,Is there any benefit to not responding immediately to a crying infant?,"Crying is a newborn's favorite activity. They cry whenever they feel hungry, unsafe, or uncomfortable. But sometimes I prefer to not respond to crying as quickly as possible, in order to teach my newborn to be patient for what he wants. Can I teach my newborn to be patient in this way?  Is there any physical/biological development happening when babies cry?  Please share any good reference about this topic. "
140,I love my step son so much but it irritates me when he compares me to his dad,"My step-son keeps comparing me to his biological father, and I don't know why.    I've been in a relationship with this woman for almost 3 years. She has been married previously and has a 6 year old son. I have a great relationship with her son. He loves me so much and trusts me a lot; there hasn't been any conflict between him and me.   I feel, however, his biological father is irresponsible:   He left his Mom when she got pregnant and had to stay home while he had to work and provide.  He is about 29 years old now and he is still in school  He doesn't have a car and he lost his driving license due to DUI several times.  He lives in his gf's apartment and works in a restaurant.    In contrast, I'm from a wealthy educated family, I am educated and have a great job with great pay, and I feel I don't have a lot in common with my step son's biological father.   My step son sees me as his role model; he always tells people that he wants to be like me when he grows up, and he once told me that his dad is smart but I'm smarter than his dad.   But there is something that he often brings up and I don't understand why: His dad is 6'4"" and I'm 6'2"" and he often tells me that his dad is a little taller than me. I always act cool about it and acknowledge that, but he keeps telling me that every couple of weeks, anyway. Why is he doing that? Sometimes he says that his dad has more hair than me too. I'm cool with the facts but when it happens frequently, it kind of gets on my nerves.   I once talked to him about his comments, and he said he understands but sometimes he brings it up again. Any idea why he does that? As well as the comparisons, he often acts protective of his dad when his dad makes a mistake and his Mom calls it out.  N.B: I never talk down about his dad in front of him. Ever. I always shield him from the frequent fights his mom and dad have. I always say that their fights doesn't make them bad people, I say to him that 'it's just your dad and your mom can't get along and that's why they aren't together'. I've never told him that his dad is a loser, I actually tell him that he is lucky to have two dads so he can learn different things from both.    Why is my step son saying the things he is, and comparing me to his biological father? "
141,How to deal with sibling/child who doesn't contribute and is stressing out their parents whom they live with?,"Context/Story  I have a sibling who's stressed/saddened their parents whom they live with, with their lifestyle. Communication is poor to nigh non-existant between parties involved. (1 parent felt like any attempt to confront the individual would've been met with 'fuck you') I've been disconnected as I've spent the last 3 years in intense schooling, mainly focused just on keeping myself afloat.  Most recent incident was a starkly silent family dinner where I felt I perceived tension/awkwardness was rather stifling.  The person in question is   Low-20s (age) currently doing work/study rotation (in post-undergraduate school with a career related part time job) to finish off a post-undergraduate degree, eventually take a related license exam. They were advised to work from home as it is dull work or something. A point of friction in the past with their parents was a few failed courses which delayed graduation. Has had a strong/unhealthy interest in playing video games from a young age &lt;= 11, parents were busy and the parenting was so-so arguably Lives at home with parents, recently moved to a small/quiet town (nice place for seniors to retire, not so great for young new-ish grads) 40 minutes from suburbia (previous town), 1 hour and 40 minutes away from a big capital city, their network of friends moving all over to pursue their careers etc.   Primary points of friction appear to be   Sleep cycle leans towards being a night owl (my understanding is this is prime time to be undisturbed as normal people are asleep, don't want to be interrupted this days for dem online multiplayer games) Absolutely awful, unapproachable and ungrateful attitude when in their early waking hours (related to 1st point) Cycling through an abundance of video games, movies, shows, etc, entertainment Lack of engagement outside of leisure/entertainment activities or social life? The house hold has recently moved to a location that's great for retiring seniors not so much new graduates. (My impression is their friends have kept in touch online and I know they play games together online.) Prefers to stay on the computer at home, leaves room for meals. Bathroom is connected to their room.  Doesn't help with chores, (grandparents used to consider this their duty and would be irritated if someone took their work as it made them feel useful, additionally parents didn't emphasize independence or helping around the house, as they wanted us to devote all our time/focus into academics) Hasn't been going out of the house much outside of work/school, I asked and they haven't been going to the gym recently.   Other Considerations  I feel it would be somewhat hypocritical for me to call them out on this as I wasn't much better either previous years, when on break from school. I believe that the fact I haven't lived at home for any extended period of time recently, makes me look better. Or at least I am out of sight and out of mind, free to live however I like and suffer the consequences of my actions.  This has been a problem for them since childhood for them (only thing they really seem to want to do is play games, which I don't know if I can blame them as I feel the same, much of the time).   A few years ago there were issues with the individual angrily screaming, yelling, punching the table and walls over online video games. A polite request to calm down, and maybe not play if the game is clearly not making them happy and just angry was met with: ""BUT IT'S A GAME I CAN'T WIN"" followed by seething with anger.  A recent discussion with the individual about this makes it seem that this should be slightly better.  What can be done?  My belief/understanding is that unless a person wants to change themselves or wants to be helped there is very little an outside party can do. But I suppose I owe at least 1 attempt at a cringey/awkward intervention, that will get brushed off before I return to being overwhelmed at school. As far as I can tell/believe there's a nasty feedback loop of snowballing.  I share little in common with my sibling besides common vices and parents. We aren't that close either and didn't like each other while growing up (I wanted computer time too, which they would be loath to share), and I've spent most of the last 3 years focusing on passing school.   What are the best things that a younger sibling can do? What are the best things the parents can do? Otherwise context is ~1st generation? Asian/American/Canadian low to middle class suburbia. We're pretty much low to no public displays of affection and don't like to talk about our feelings.  Current planned future approach  My current impression, at this point is the only effective thing to do as a sibling is state this discomfort across the entire household, and suggest they move out to survive on their own (out of sight and out of mind, no longer creating friction). Or if not make some serious effort to make their parents happy since they've sacrificed a lot to do right by us.  Though I don't know if there's any stock in my words when I wasn't much better in the past.  Follow up Hypotheticals for my current planned approach  Hypothetical 1 good/bad end?: if they were to somehow agree to move out but fall apart, are they  just a lost cause that should be truncated? My parents won't be around forever and I can't/don't want to spend my life burdened babysitting/enabling their lifestyle. I have enough trouble trying to get by.  Hypothetical 2 nothing changes: they don't want to move out, (It's a pretty sweet deal living with your parents , economically ,etc.) and doesn't change their lifestyle, doesn't help around the house.  We're still at square 1 here then.  Thank you for your time, sorry for the long post, I'd be happy to add any more details I can/feel comfortable sharing. "
142,Helping a child cope with a parent's relationships,"First- if anyone has a better title suggestion after reading this feel free to edit. I had a hard time formulating a brief description.  My oldest son is the result of a failed relationship that ended when he was an infant. I started dating my husband seriously when he was about 15 months old and then remarried when he was 4. I have always had full custody. He visits his dad more or less every other weekend, less so when he was a baby. All this time, I have been in a monogamous, stable relationship that produced two more children. We have a happy, healthy home that is grounded by a happy, healthy marriage.  On the other hand...my son's father is a womanizer. (Hence, we are no longer together, amongst other reasons.) He had several relationships when we first split; he was often staying with one girl one month and then with another the next month, which resulted in very little visitation due to his reluctance to ""freak out"" his gf's by bringing a baby home. Eventually, he found a girl that had a kid the same age as our boy and he married her. Kinda all of a sudden. They played house: since she had a kid it was now convenient for him to have his son over, so he went over there a LOT and grew close to his step mom and brother (reluctantly-this boy was not very nice to my son physically or emotionally.) Two years later it was over. On Christmas Day, when my son was FINALLY going to spend Christmas with his dad.  Within weeks of his divorce, he showed up at my house with a new gf to take my son to the zoo. I guess the play date with the kid wasn't her thing because he showed up a month later with a different girl. This girl moved in with him after about a month and now they are engaged. My son was devastated when his dad got divorced before. He still misses his step mom and step brother (it's all I can do to be sympathetic. Only because I love him I manage-they were nearly intolerably awful people). He asked me upon return from the zoo-date if he should call dad's date ""mom"" or her first name. Now, he's getting amped up for the wedding and a new step mom. I'm happy that at least this girl is nice and she seems to truly care for my son (unlike the other one playing house) but I'm concerned that all these relationships are damaging him. He asks me all the time how come daddy gets to get married all the time and I only got married once. When he was young, first of all, he didn't hardly notice, and if he did notice the ""frequency of turnover"" of his dad's partners I was able to provide fairly ""light"" and pre-school friendly answers like: ""daddy is still practicing making friends-those girls aren't mommies"" or when he got divorced I managed the explanation: ""everybody is like a puzzle. There are lots of pieces and you have to try different things to see if they fit. The last piece of everyone's puzzle is a special piece that actually fits in two people's puzzles. One piece fits perfectly into both to join them together to make one big picture (our family). Daddy thought he found a fit (like you do when you do puzzles) but it turned out the picture was mixed up and it wasn't the right piece."" That explanation was satisfying for him but, I can't help but wonder, how else, besides the strong example we have set in our home, can we teach him the value and seriousness of making good relationship choices? He idolizes his father, so I fear that he gives his father's life choices equal weight. I am not so obtuse that I don't see that equalization is logical in his mind, and in other instances an advantage (in the sense his good experiences are doubled.) But as a mother I can't help but want to mitigate or prevent harm though.   Without preaching, or criticizing his father, how can I teach my son to choose healthy relationships over lust based flings, and ultimately, the value of a marriage? The upcoming wedding is a very very big deal. I want him to have fun, and be happy for his dad, but I wish he could understand that for now, it's his dad's big day not his.  Btw-my son will be entering middle school next year. He's 10.  I realize marriage is often a religious topic, so I should mention that we are not religious, but have taught the children the basics of a few of the major world religions and about spirituality in general, so answers based in any faith (or lack thereof) are welcome.  "
143,Can admonishing hinder a child's mental growth?,"I recently got into a heated argument with my sister over her not admonishing her 5-year-old son. Sometimes he does things that really need a firm warning. For example, doing things that might cause physical harm like trying to walk on the couch's arm rest. Or running around opening all the doors - fridge, wardrobe, all the rooms, etc. Or eating while running around the house.    Although opening doors or eating running around isn't something wrong but it just isn't good manners.    So she tells me that he is not at an age that deserves admonishing. That's because that would hinder his mental growth. She says that warning a kid deters them from exploring and learning. I am of the opinion that manners should be taught from an early age.     What is the right amount of warning? Does it really hamper a child's mental growth?   And by warning I do not mean threatening. I mean something along the lines of ""Don't try to walk on the arm rest. You'll hurt yourself."" or ""No TV for you if you dont sit at the table and eat"". "
144,Is it considered harmful in the longer run to frighten the child so that he behaves the way we want?,Not sure if there is a cultural difference. In our family it is considered normal to frighten the child so that he behaves the way we want.  Example- Parent: Eat that quickly or the God will punish you! Parent: Don't go on the stairs. The ghost is hiding there and it'll catch you! Parent: Be quiet or the police will grab you!  Does this kind of behavior from the parent's side has any abnormal effects on the baby in the longer run? Can this behavior be accepted as normal?  Has any research been done on this aspect? 
145,Device to prevent child from loosening harness release of car seat,"My daughter, age 3, can now reach the harness release of her car seat, and has lately be defiant. And I worry about her loosening the harness while I drive. She complains she's ""too tight"", which to me means it's ""just right"".  So I'm looking to buy/build some kind of ""shield"", which:   Prevents the child seat occupant from touching the harness release. Allows a parent to reach under the shield to release the harness.   Some things I'm thinking of is, this shield:   Would be sat on and hang over the front of the seat. Could not be removed unless the harness was unbuckled.   Some concerns I have though, this shield:   Can't interfere with the child restraint's safety features Can't introduce additional risk to the child. For example, a hard device which could break and lacerate the leg.   So some questions for you guys:   Is there a device on the market like this? That accomplished the same goals. If there isn't a device already; what materials could I use? I originally considered plastic, but worried about the additional risk from breaking. Another idea is very thick leather, to prevent the child gathering it up, to get around the shield.   I've highlighted the harness release, imaged on a similar seat model.   "
146,Baby / toddler girls - is it necessary to wear swim pants to prevent infections or inflammations?,"We have just been on a beach holiday in Italy with our almost two year old girl. For a whole week she'd happily run around on the beach, sit and play with the sand, or go in the water, all the time completely naked. For us parents (and more generally in our cultures, i.e. in central and northern Europe) it was completely natural to let her be naked.  Until one day a lady seeded some doubt in my mind. She approached us and said we are in the wrong by not having our daughter wear some swim panties, because (unlike boys') girls' genitals are more susceptible to infections, inflammations, or similar, caused by sand (but not by going in the water?!). She may have meant that the sand can go up through the vagina if no panties are worn.  Is this viewpoint a reasonable cause for concern (for future beach holidays)? Anyone any ideas about this? "
